,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,743.01,514.42,435.09,840.65,582.25,484.12,523.91,473.19,800.42,599.44,449.2,596.02,484.23,531.28,468.19,550.34,476.94,542.59,426.69,448.59,Upgrade
1,Other Revenue,-36.47,36.47,-,25.02,-11.84,11.84,-,59.09,-141.73,141.73,-,85.65,-12.05,12.05,-,23.07,-2.29,2.29,-,66.03,Upgrade
2,Revenue,706.54,550.89,435.09,865.67,570.4,495.96,523.91,532.27,658.69,741.17,449.2,681.67,472.19,543.33,468.19,573.41,474.66,544.88,426.69,514.63,Upgrade
3,Revenue Growth (YoY),23.87%,11.07%,-16.95%,62.64%,-13.40%,-33.08%,16.63%,-21.92%,39.50%,36.41%,-4.06%,18.88%,-0.52%,-0.28%,9.73%,11.42%,3.93%,-31.01%,18.30%,-12.27%,Upgrade
4,Cost of Revenue,578.97,489.22,333.32,686.82,440.27,486.1,549.61,741.97,640.16,744.92,350.38,602.55,409.26,359.16,318.66,492.31,321.57,375.49,311.01,361.54,Upgrade
5,Gross Profit,127.58,61.67,101.77,178.84,130.13,9.86,-25.7,-209.7,18.53,-3.75,98.82,79.12,62.92,184.17,149.53,81.1,153.08,169.39,115.67,153.08,Upgrade
6,"Selling, General & Admin",59.26,45.17,41.31,68.33,50.52,28.92,20.92,48.36,40.26,28.51,23.57,18.8,46.06,32.58,32.65,10.81,41.06,35.12,24.51,50.4,Upgrade
7,Research & Development,15.57,17.06,16.72,27.81,14.28,13.14,13.35,17.68,22.79,15.78,14.15,23.36,12.29,23.31,13.49,10.76,9.52,31.23,6.59,23,Upgrade
8,Other Operating Expenses,-4.78,-4.48,-4.19,-8.95,-5.38,-6.64,-3.29,0.28,1.24,-2.2,-0.03,2.08,-7.35,-8.31,-9.61,1,-20.14,-10.62,-9.12,-0.78,Upgrade
9,Operating Expenses,71.73,55.85,53.77,93.69,62.25,32.44,32.54,71.59,65.24,41.36,36.64,48.5,52.16,46.19,37.81,30.96,29.74,50.47,24.1,123.29,Upgrade
10,Operating Income,55.85,5.81,48,85.15,67.88,-22.58,-58.24,-281.29,-46.71,-45.11,62.19,30.61,10.76,137.98,111.72,50.14,123.34,118.92,91.57,29.79,Upgrade
11,Interest Expense,-3.56,-4.47,-0.91,-9.61,-0.28,-2.97,-2.41,-3.58,-7.67,-10.9,-1.83,-2.81,-1.89,-13.03,-2.21,-0.75,-1.37,-4.52,-10.68,-20.2,Upgrade
12,Interest & Investment Income,7.69,4.76,3.05,1.2,2.45,3.28,2.08,1.86,4.08,1.66,1.07,5.17,8.48,8.32,6.66,6.26,4.48,5.92,3.07,10.59,Upgrade
13,Currency Exchange Gain (Loss),-2.45,2.45,-,7.92,-12.07,12.07,-,-31.28,14.24,-14.24,-,1.04,-1.98,1.98,-,6.95,-0.76,0.76,-,1.59,Upgrade
14,Other Non Operating Income (Expenses),-10.77,-5.64,-2.94,-10.23,10.53,-5.19,2.19,27.84,-32.99,1.37,-2.04,-4.16,3.19,-0.75,-1.2,-1.92,6.28,-7.45,-1.08,12.55,Upgrade
15,EBT Excluding Unusual Items,46.76,2.91,47.2,74.43,68.51,-15.39,-56.39,-286.44,-69.04,-67.22,59.39,29.85,18.56,134.51,114.98,60.69,131.98,113.63,82.88,34.34,Upgrade
16,Gain (Loss) on Sale of Investments,-0.19,0,-,-,-,-,-,-,0.02,0.18,-0.2,-,-,-,-,-,-,-,-,-,Upgrade
