,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,4433,4287,3525,3577,3109,3609,3124,3383,3412,3457,Upgrade
1,Revenue Growth (YoY),25.78%,19.86%,13.36%,-0.89%,-0.47%,6.67%,-8.43%,-2.13%,5.39%,9.51%,Upgrade
2,Cost of Revenue,4112,3908,3221,3276,2858,3223,2851,3081,3138,3242,Upgrade
3,Gross Profit,320.95,379.03,303.45,301.04,251.28,385.77,273.46,302.53,273.15,215.09,Upgrade
4,"Selling, General & Admin",249.27,294.44,231.96,242.86,214.33,310.05,232.22,234.76,191.49,260.45,Upgrade
5,Other Operating Expenses,-2.36,-2.84,-2.09,-2.89,-3.68,-8.61,-7.26,-13.12,-6.01,-2.27,Upgrade
6,Operating Expenses,246.91,291.6,229.87,239.97,210.66,301.44,224.96,221.64,185.48,258.18,Upgrade
7,Operating Income,74.04,87.43,73.59,61.07,40.62,84.32,48.51,80.88,87.68,-43.09,Upgrade
8,Interest Expense,-34.19,-32.26,-23.85,-19.31,-5.65,-6.42,-3.06,-4.59,-9.12,-16.05,Upgrade
9,Interest & Investment Income,8.59,7.05,5.6,4.46,3.15,3.84,7.73,7.51,10.85,13.31,Upgrade
10,Earnings From Equity Investments,-3.92,-7.1,-4.82,-4.54,-3.7,-6.6,-2.5,-5.11,-2.74,-3.42,Upgrade
11,Currency Exchange Gain (Loss),1.66,1.62,-1.62,0.96,-2.05,-0.19,0.82,1.21,1.94,-0.18,Upgrade
12,EBT Excluding Unusual Items,46.18,56.73,48.89,42.65,32.37,74.95,51.51,79.9,88.62,-49.42,Upgrade
13,Gain (Loss) on Sale of Investments,-,-10.17,-,-,-,-35,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,0.97,-0.02,2.73,-0.79,0.43,-0.12,-0,-0.64,0.03,0.06,Upgrade
15,Asset Writedown,-11.65,-9.4,-2.46,-3.88,-3.26,-5.8,-,-1.26,-3.19,-5.09,Upgrade
16,Pretax Income,35.49,37.14,49.17,37.99,29.54,34.03,51.5,78,85.46,-54.45,Upgrade
17,Income Tax Expense,12.34,9.35,11.17,11.63,7.93,12.75,6.78,3.84,10.33,-5.36,Upgrade
18,Earnings From Continuing Operations,23.15,27.79,38.01,26.36,21.62,21.28,44.72,74.16,75.14,-49.09,Upgrade
19,Minority Interest in Earnings,1.47,1.03,0.26,0.83,0.83,1.33,0.86,0.61,0.53,0.51,Upgrade
20,Net Income,24.62,28.83,38.27,27.19,22.45,22.61,45.58,74.77,75.66,-48.58,Upgrade
21,Net Income to Common,24.62,28.83,38.27,27.19,22.45,22.61,45.58,74.77,75.66,-48.58,Upgrade
22,Net Income Growth,-35.67%,6.03%,70.46%,20.27%,-50.75%,-69.77%,-39.76%,-,978.27%,-,Upgrade
23,Shares Outstanding (Basic),438,438,438,438,438,438,438,438,438,438,Upgrade
24,Shares Outstanding (Diluted),438,438,438,438,438,438,438,438,438,438,Upgrade
25,EPS (Basic),0.06,0.07,0.09,0.06,0.05,0.05,0.10,0.17,0.17,-0.11,Upgrade
26,EPS (Diluted),0.06,0.07,0.09,0.06,0.05,0.05,0.10,0.17,0.17,-0.11,Upgrade
27,EPS Growth,-35.67%,6.03%,70.46%,20.27%,-50.75%,-69.77%,-39.76%,-,978.31%,-,Upgrade
28,Free Cash Flow,-201.95,-270.91,-352.29,-51.8,-233.76,345.1,405.39,32.53,624.18,-50.08,Upgrade
29,Free Cash Flow Per Share,-0.46,-0.62,-0.80,-0.12,-0.53,0.79,0.93,0.07,1.42,-0.11,Upgrade
30,Dividend Per Share,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.068,0.010,0.015,Upgrade
31,Dividend Growth,0%,0%,0%,0%,0%,-63.24%,150.00%,353.33%,0%,0%,Upgrade
32,Operating Margin,1.67%,2.04%,2.09%,1.71%,1.31%,2.34%,1.55%,2.39%,2.57%,-1.25%,Upgrade
33,Profit Margin,0.56%,0.67%,1.09%,0.76%,0.72%,0.63%,1.46%,2.21%,2.22%,-1.41%,Upgrade
34,Free Cash Flow Margin,-4.56%,-6.32%,-9.99%,-1.45%,-7.52%,9.56%,12.98%,0.96%,18.30%,-1.45%,Upgrade
35,EBITDA,105.44,117.6,104.19,93.45,78,123.19,88.85,119.86,127.72,-3.1,Upgrade
36,D&A For EBITDA,31.41,30.17,30.61,32.38,37.39,38.86,40.35,38.98,40.04,39.98,Upgrade
37,EBIT,74.04,87.43,73.59,61.07,40.62,84.32,48.51,80.88,87.68,-43.09,Upgrade
