,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,4.87,10.27,11.19,11.56,0.05,10.77,7.18,7.01,7.09,0.57,-,-,-,-0,0.14,0.08,0.27,-,3.83,9.1,Upgrade
1,Other Revenue,-,-,0.17,-7.26,-,-,-,-,-,10.45,-,-29.57,29.57,-,-,-,-,-,-,-,Upgrade
2,Revenue,4.87,10.27,11.36,4.3,0.05,10.77,7.18,7.01,7.09,11.02,-,-29.57,29.57,-0,0.14,0.08,0.27,-,3.83,9.1,Upgrade
3,Revenue Growth (YoY),9450.98%,-4.64%,58.21%,-38.64%,-99.28%,-2.30%,-,-,-76.03%,-,-,-,11016.17%,-,-96.24%,-99.13%,-97.87%,-,-35.55%,91.78%,Upgrade
4,Cost of Revenue,5.88,9.51,11.67,13,3.72,11.47,10.87,12.15,8.9,5.39,3.41,2.46,1.84,1.6,1.87,1.52,2.3,1.98,8.29,9.09,Upgrade
5,Gross Profit,-1.01,0.75,-0.32,-8.7,-3.67,-0.7,-3.69,-5.14,-1.81,5.63,-3.41,-32.03,27.73,-1.6,-1.72,-1.44,-2.03,-1.98,-4.46,0.01,Upgrade
6,"Selling, General & Admin",3.03,1.86,4.6,2.88,3.03,2.1,4.54,2.39,2.53,2.5,3.65,4.15,2.1,1.28,1.58,2.57,1.38,1.99,2.37,1.76,Upgrade
7,Other Operating Expenses,0.46,0.44,-,1.46,0.36,0.36,-,0.35,0.34,0.29,0.26,0.25,0.24,0.23,0.16,-1.22,0.86,0.58,0.28,0.29,Upgrade
8,Operating Expenses,4.75,4.28,7.22,7.87,3.62,5.27,6.59,511.92,-356.31,-65.65,-54.14,4.78,2.67,1.79,2.04,2.05,2.68,3.05,5.27,22.93,Upgrade
9,Operating Income,-5.77,-3.53,-7.54,-16.57,-7.29,-5.97,-10.28,-517.06,354.49,71.28,50.73,-36.8,25.06,-3.39,-3.77,-3.49,-4.71,-5.03,-9.73,-22.93,Upgrade
10,Interest Expense,-2.17,-2.48,-2.31,-1.22,-2.31,-1.88,-2.18,-,-12.66,-11.87,-11.38,-9.18,-12.02,-11.48,-13.26,-12.56,-13.14,-0.88,-5.86,-26.48,Upgrade
11,Interest & Investment Income,0,0,0,0.01,0,0,0,28.41,0,0,0,0,-,-,-,0,0,0,0,0,Upgrade
12,Currency Exchange Gain (Loss),6.83,-5.42,-12.31,10.42,-10.74,11.16,0.84,6.37,-29.76,-13.31,6.69,-0.61,14.31,-7.91,14.34,14.18,6.45,12.46,-26.61,5.56,Upgrade
13,Other Non Operating Income (Expenses),0.53,0.38,-0.06,9.82,4.57,2.36,-0.03,-28.61,10.8,-,10.19,6.32,-0.04,-,-,0.23,0.1,7.97,0.43,0.32,Upgrade
14,EBT Excluding Unusual Items,-0.58,-11.05,-22.22,2.45,-15.76,5.67,-11.65,-510.89,322.87,46.1,56.23,-40.27,27.31,-22.79,-2.69,-1.64,-11.3,14.52,-41.77,-43.53,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.78,-0.78,-,-,-,Upgrade
16,Asset Writedown,-,-,-,-0.34,-,-,-,19.95,-,-,-,0.04,-,-,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,0.03,-,-,-,39.53,-,-,-,42.18,-,-,-,-,Upgrade
