,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,0.55,0.91,0.39,0.53,-,0.23,0.06,0.54,0.9,0.43,0.19,0.31,0.42,0.26,0.47,0.84,0.61,0.47,0.39,1.25,Upgrade
1,Short-Term Investments,-,-,-,0.49,-,-,-,0.24,-,-,-,-,-,-,-,0.77,-,-,-,0.37,Upgrade
2,Cash & Short-Term Investments,0.55,0.91,0.39,1.02,-,0.23,0.06,0.78,0.9,0.43,0.19,0.31,0.42,0.26,0.47,1.6,0.61,0.47,0.39,1.63,Upgrade
3,Cash Growth,-,290.60%,525.81%,29.76%,-,-45.45%,-67.37%,150.96%,114.73%,63.74%,-59.49%,-80.54%,-30.87%,-44.26%,20.26%,-1.48%,-63.66%,-15.32%,56.63%,179.07%,Upgrade
4,Accounts Receivable,1.02,3.49,4.15,3.5,-,3.36,2.61,1.3,3.07,0.24,3.38,2.29,-,1.51,-,-,2.33,2.5,2.82,2.6,Upgrade
5,Other Receivables,5.94,3.45,1.95,0.09,-,6.33,5.94,3.48,5.3,3.81,-,-,7.75,1.77,2.1,0.43,0.25,0.04,0.29,0.29,Upgrade
6,Receivables,6.96,6.95,6.11,3.59,-,9.69,10.07,6.3,9.43,5,13.92,13.05,7.75,3.28,2.1,0.43,11,13.17,15.99,12.71,Upgrade
7,Prepaid Expenses,-,-,-,1.35,-,-,-,3.31,-,-,-,-,-,-,-,0.44,5.83,5.7,5.89,2.19,Upgrade
8,Total Current Assets,7.51,7.86,6.5,5.95,-,9.93,10.13,10.39,10.34,5.43,14.11,13.36,8.17,3.54,2.57,2.47,17.44,19.34,22.27,16.53,Upgrade
9,"Property, Plant & Equipment",721.74,720.77,724.71,725.34,-,722.67,726.03,725.99,1216,858.22,794.71,738.84,737.44,732.28,734.39,739.74,743.89,748.7,749.5,734.28,Upgrade
10,Other Long-Term Assets,2.75,2.83,2.63,2.59,-,-,-,-,2,2,2,2,7.6,6.56,6.56,6.56,-,-,-,6.26,Upgrade
11,Total Assets,741.3,742.12,745.96,745.93,-,744.48,747.56,747.72,1241,877.11,812.32,755.72,762.85,753.43,756.21,761.66,766.75,771.56,773.61,760.66,Upgrade
12,Accounts Payable,19.81,19.82,77.37,18.97,-,19.34,18.01,16.43,16.14,16.58,16.29,16.13,17.52,17.4,16.67,15.49,29.95,30.18,29.62,16.99,Upgrade
13,Accrued Expenses,203.82,33.16,-,31.65,-,30.6,200.06,196.43,194.95,21,20.37,16.16,14.34,208.07,194.51,192.33,226.15,213.06,222.24,217.42,Upgrade
14,Current Portion of Long-Term Debt,273.91,14.76,12.81,12.42,-,24.34,288.68,288.25,276.12,3.59,57.55,53.66,41.35,40.76,287.05,286.81,299.52,36.64,32.42,283.41,Upgrade
15,Current Portion of Leases,0.6,0.57,0.56,0.54,-,0.17,0.29,0.39,0.41,0.48,0.49,0.56,1.07,1.06,1.56,0.99,-,-,-,1.07,Upgrade
16,Other Current Liabilities,23.41,23.33,-,21.83,-,22.56,20.55,20.47,21.98,21.41,19.96,19.86,31.03,16.72,15.88,15.88,-,-,-,13.19,Upgrade
17,Total Current Liabilities,521.55,91.63,90.74,85.41,-,97,527.6,521.97,509.59,63.05,114.66,106.37,105.31,284.01,515.67,511.52,555.62,279.87,284.28,532.08,Upgrade
18,Long-Term Debt,85.66,347.84,345.21,336.71,-,321.16,65.2,63.32,74.06,320.43,249.82,253.46,268.24,266.59,22.2,22.77,18.13,287.03,303.17,19.62,Upgrade
