,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Rental Revenue,5.72,3.8,5.04,11.73,13.77,13.7,13.71,13.88,13.99,15.82,Upgrade
1,Other Revenue,6.53,36.54,5.44,18.5,5.8,30.62,11.04,31.96,6.76,11.86,Upgrade
2,Total Revenue,12.25,40.34,10.48,30.24,19.57,44.32,24.75,45.83,20.82,28.28,Upgrade
3,Revenue Growth (YoY,16.94%,33.42%,-46.47%,-31.78%,-20.94%,-3.30%,18.90%,62.08%,-25.24%,0.65%,Upgrade
4,Property Expenses,4.34,19.19,4.24,14.48,4.13,18.78,5.97,13.7,4.11,7,Upgrade
5,Other Operating Expenses,14.14,15.61,16.44,14.91,16.83,17.31,26.59,20.27,12.2,12.57,Upgrade
6,Total Operating Expenses,18.49,35.95,20.68,29.57,20.96,36.09,32.57,33.97,16.32,19.58,Upgrade
7,Operating Income,-6.24,4.39,-10.21,0.67,-1.39,8.23,-7.81,11.87,4.5,8.7,Upgrade
8,Interest Expense,-13.08,-14.59,-13.3,-11.91,-11.77,-12.11,-11.27,-8.93,-9.31,-10.39,Upgrade
9,Interest & Investment Income,3.11,2.66,1.16,7.35,13.41,13.02,10.88,1.92,0.62,0.58,Upgrade
10,Income (Loss) on Equity Investments,-1.95,-,-2.82,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),0.08,0.64,0.13,2.09,2.77,-0.74,0.83,1.47,1.84,7.01,Upgrade
12,Other Non-Operating Income,-,0.72,0.13,0.7,0.51,0.52,0.11,0.18,0.02,0,Upgrade
13,EBT Excluding Unusual Items,-18.07,-6.18,-24.9,-1.1,3.52,8.92,-7.27,6.5,-2.33,5.9,Upgrade
14,Impairment of Goodwill,-,-,-,-3.24,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-0.12,0.01,-43.86,-0.18,-0.15,0.09,0.15,-0.18,0.12,Upgrade
16,Asset Writedown,-,-4.93,-24.27,-38.41,-1.5,0.33,10.58,2.14,4.25,-2.4,Upgrade
17,Pretax Income,-18.07,-11.23,-49.16,-86.61,1.84,9.1,3.4,8.79,1.75,3.62,Upgrade
18,Income Tax Expense,0.1,-6.9,-5.85,-17.45,1.53,4.04,3.04,4.62,1.71,0.28,Upgrade
19,Earnings From Continuing Operations,-18.17,-4.33,-43.31,-69.15,0.31,5.06,0.36,4.17,0.04,3.34,Upgrade
20,Net Income to Company,-18.17,-4.33,-43.31,-69.15,0.31,5.06,0.36,4.17,0.04,3.34,Upgrade
21,Minority Interest in Earnings,3.77,-5.22,5.53,2.5,2.81,-0.22,3.16,-3.21,1.44,0.49,Upgrade
22,Net Income,-14.4,-9.55,-37.78,-66.65,3.12,4.84,3.52,0.96,1.48,3.83,Upgrade
23,Net Income to Common,-14.4,-9.55,-37.78,-66.65,3.12,4.84,3.52,0.96,1.48,3.83,Upgrade
24,Net Income Growth,-,-,-,-,-11.36%,406.49%,138.00%,-75.03%,-80.63%,101.63%,Upgrade
25,Basic Shares Outstanding,999,999,999,999,999,1055,619,499,499,499,Upgrade
26,Diluted Shares Outstanding,999,999,999,999,999,1055,619,499,499,499,Upgrade
27,Shares Change (YoY),-,-,-,-5.31%,61.43%,111.22%,23.89%,-,-,-,Upgrade
28,EPS (Basic),-0.01,-0.01,-0.04,-0.07,0.00,0.00,0.01,0.00,0.00,0.01,Upgrade
29,EPS (Diluted),-0.01,-0.01,-0.04,-0.07,0.00,0.00,0.01,0.00,0.00,0.01,Upgrade
30,EPS Growth,-,-,-,-,-45.54%,144.49%,92.10%,-75.30%,-80.63%,99.84%,Upgrade
31,Operating Margin,-50.92%,10.89%,-97.46%,2.21%,-7.11%,18.56%,-31.56%,25.89%,21.63%,30.77%,Upgrade
32,Profit Margin,-117.54%,-23.67%,-360.62%,-220.44%,15.94%,10.93%,14.22%,2.09%,7.10%,13.54%,Upgrade
33,Free Cash Flow Margin,1636.48%,50.37%,-131.36%,55.34%,-11.38%,46.43%,-232.74%,72.15%,66.88%,65.17%,Upgrade
34,EBITDA,-4.69,6.99,-8.12,2.67,0.56,10.15,-5.86,13.86,6.49,10.92,Upgrade
35,D&A For Ebitda,1.55,2.59,2.09,2,1.95,1.92,1.95,1.99,1.98,2.22,Upgrade
36,EBIT,-6.24,4.39,-10.21,0.67,-1.39,8.23,-7.81,11.87,4.5,8.7,Upgrade
37,Revenue as Reported,12.25,31.83,10.48,36.21,20.39,44.51,24.75,45.83,20.82,28.28,Upgrade
