,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest Income on Loans,353426,357974,363079,347870,360586,355349,341234,329224,330241,314235,304974,303747,294669,285021,278781,275556,273833,271934,271198,288305,Upgrade
1,Interest Paid on Deposits,190644,205425,201678,194383,196047,186774,172822,163589,154502,140509,128089,124215,119814,115329,112180,111582,110933,112997,110244,109234,Upgrade
2,Net Interest Income,162782,152549,161401,153487,164539,168575,168412,165635,175739,173726,176885,179532,174855,169692,166601,163974,162900,158937,160954,179071,Upgrade
3,Net Interest Income Growth (YoY),-1.07%,-9.51%,-4.16%,-7.33%,-6.37%,-2.97%,-4.79%,-7.74%,0.51%,2.38%,6.17%,9.49%,7.34%,6.77%,3.51%,-8.43%,5.89%,5.18%,8.61%,20.27%,Upgrade
4,Income From Trading Activities,5556,4292,5320,1279,3778,4411,5460,1244,2429,4594,41,1044,1864,3676,2371,3624,233,4935,-6570,290,Upgrade
5,Gain (Loss) on Sale of Assets,-,-,-,1925,-,-,-,1590,-,-,-,2182,-,881,-,1323,-,805,-,1264,Upgrade
6,Gain (Loss) on Sale of Investments,5058,14744,-,6315,2581,12664,-,25,699,7182,-,5204,8284,2840,112,1267,2575,-2896,10883,1492,Upgrade
7,Other Non-Interest Income,23712,20249,43444,19932,23716,24795,44589,21305,29525,32228,49505,29023,32486,35197,45036,29640,32193,34378,40920,9201,Upgrade
8,Total Non-Interest Income,34326,39285,48764,29451,30075,41870,50049,24164,32653,44004,49546,37453,42634,42594,47519,35854,35001,37222,45233,12247,Upgrade
9,Non-Interest Income Growth (YoY),14.13%,-6.17%,-2.57%,21.88%,-7.90%,-4.85%,1.02%,-35.48%,-23.41%,3.31%,4.27%,4.46%,21.81%,14.43%,5.05%,192.76%,-4.46%,-9.82%,-15.65%,-85.60%,Upgrade
10,Revenues Before Loan Losses,197108,191834,210165,182938,194614,210445,218461,189799,208392,217730,226431,216985,217489,212286,214120,199828,197901,196159,206187,191318,Upgrade
11,Provision for Loan Losses,27136,41734,60075,1704,25508,57045,65022,9570,35781,63000,70849,23305,54771,61685,62862,19128,54274,65964,59492,37723,Upgrade
12,Revenue,169972,150100,150090,181234,169106,153400,153439,180229,172611,154730,155582,193680,162718,150601,151258,180700,143627,130195,146695,153595,Upgrade
13,Revenue Growth (YoY),0.51%,-2.15%,-2.18%,0.56%,-2.03%,-0.86%,-1.38%,-6.94%,6.08%,2.74%,2.86%,7.18%,13.29%,15.67%,3.11%,17.65%,-5.45%,-14.05%,2.20%,-20.14%,Upgrade
14,Salaries and Employee Benefits,-,-,-,141405,-,-,-,142633,-,-,-,139363,-,60179,-,126572,-,54938,-,126950,Upgrade
15,Occupancy Expenses,-,-,-,28534,-,-,-,28822,-,-,-,28822,-,13179,-,27960,-,12574,-,27713,Upgrade
16,Amortization of Goodwill & Intangibles,-,-,-,4429,-,-,-,3716,-,-,-,3125,-,1267,-,2607,-,1171,-,2315,Upgrade
17,Other Non-Interest Expense,59964,56883,48585,-100666,59669,57614,47953,-97573,59257,57167,45329,-84976,54902,-23091,43457,-87709,49230,-20737,39979,-84822,Upgrade
18,Total Non-Interest Expense,58754,55371,47635,72216,58516,56331,46853,76508,58138,55532,44777,85298,54271,50951,42838,68890,48852,47964,39575,71482,Upgrade
19,EBT Excluding Unusual Items,111218,94729,102455,109018,110590,97069,106586,103721,114473,99198,110805,108382,108447,99650,108420,111810,94775,82231,107120,82113,Upgrade
20,Asset Writedown,-,-,-,-1297,-,-,-,-3477,-,-,-,-,-,-,-,-3810,-,-,-,-3478,Upgrade
21,Pretax Income,111218,94729,102455,107721,110590,97069,106586,100244,114473,99198,110805,108382,108447,99650,108420,108000,94775,82231,107120,78635,Upgrade
22,Income Tax Expense,12039,11495,14393,12534,15381,13119,15816,5883,19543,16694,20490,11496,19626,21438,22123,20488,14398,17448,22107,17962,Upgrade
23,Earnings From Continuing Operations,99179,83234,88062,95187,95209,83950,90770,94361,94930,82504,90315,96886,88821,78212,86297,87512,80377,64783,85013,60673,Upgrade
