,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2263501,2029795,1911593,1739065,1589701,1566676,1635287,1519942,1478751,1462282,1631336,1623996,1559423,1567491,1722980,1901826,1712977,1632218,1714486,1809579,2050845,Upgrade
1,Market Cap Growth,29.56%,29.56%,16.90%,14.42%,7.50%,7.14%,0.24%,-6.41%,-5.17%,-6.71%,-5.32%,-14.61%,-8.96%,-3.97%,0.50%,5.10%,-16.47%,-14.38%,-15.25%,-6.16%,10.72%,Upgrade
2,Last Close Price,6.73,6.05,5.30,4.91,4.45,4.35,4.20,3.89,3.79,3.79,3.91,3.91,3.79,3.82,4.02,4.31,3.88,3.82,3.87,3.80,4.34,Upgrade
3,PE Ratio,6.48,5.81,5.53,5.02,4.55,4.50,4.69,4.39,4.27,4.14,4.70,4.73,4.60,4.75,5.36,6.17,5.58,5.73,5.94,5.83,6.67,Upgrade
4,PS Ratio,3.12,3.12,2.94,2.66,2.42,2.39,2.48,2.30,2.23,2.16,2.45,2.45,2.37,2.43,2.75,3.14,2.85,2.84,2.94,3.00,3.42,Upgrade
5,PB Ratio,0.52,0.52,0.49,0.45,0.42,0.43,0.45,0.42,0.42,0.43,0.49,0.48,0.48,0.50,0.57,0.64,0.59,0.58,0.62,0.65,0.76,Upgrade
6,P/FCF Ratio,-,-10.09,-,-,-,-0.67,-,-,-,-,-,-,-,-2.31,-,-,-,-,-,-9.83,-,Upgrade
7,P/OCF Ratio,-,-12.77,-,-,-,-0.68,-,-,-,-,-,-,-,-2.44,-,-,-,-,-,-11.96,-,Upgrade
8,Debt / Equity Ratio,0.95,0.95,1.08,0.83,0.86,0.62,0.79,0.56,0.65,0.48,0.62,0.45,0.55,0.39,0.58,0.44,0.62,0.45,0.64,0.43,0.60,Upgrade
9,Debt / FCF Ratio,-,-18.60,-,-,-,-0.98,-,-,-,-,-,-,-,-1.83,-,-,-,-,-,-6.52,-,Upgrade
10,Return on Equity (ROE),10.19%,8.60%,9.21%,10.22%,10.47%,9.33%,10.20%,10.87%,11.23%,9.87%,10.90%,12.04%,11.44%,10.36%,11.69%,12.21%,11.55%,9.38%,12.43%,9.05%,Upgrade,
11,Return on Assets (ROA),0.83%,0.70%,0.76%,0.85%,0.86%,0.78%,0.89%,0.95%,0.97%,0.87%,1.00%,1.10%,1.01%,0.90%,1.02%,1.05%,0.97%,0.79%,1.09%,0.80%,Upgrade,
12,Earnings Yield,15.44%,17.95%,18.87%,20.79%,22.90%,23.19%,22.21%,23.76%,24.42%,24.83%,21.86%,21.72%,22.34%,21.63%,19.19%,16.68%,18.44%,17.72%,17.09%,17.39%,15.22%,Upgrade
13,FCF Yield,-8.89%,-9.91%,-33.98%,-73.36%,-135.14%,-148.41%,-164.95%,-173.16%,-126.80%,-126.80%,-69.61%,-60.82%,-57.15%,-43.36%,-89.72%,-84.70%,-40.87%,-62.64%,-126.52%,-10.18%,-53.46%,Upgrade
14,Dividend Yield,6.68%,7.44%,-,-,6.89%,-,-,-,8.02%,-,-,-,7.73%,-,-,-,6.86%,-,-,-,6.05%,Upgrade
15,Payout Ratio,34.08%,119.07%,3.41%,0.95%,-,122.56%,3.38%,0.89%,-,-,-,0.81%,-,115.51%,-,-,-,36.69%,110.20%,-,7.48%,Upgrade
16,Buyback Yield / Dilution,0.51%,0.33%,0.49%,-1.27%,2.79%,-0.03%,-2.41%,-0.02%,4.78%,-2.94%,0.25%,-0.94%,6.49%,-5.79%,1.43%,-1.46%,2.30%,-4.02%,-0.79%,1.26%,-2.66%,Upgrade
17,Total Shareholder Return,7.19%,7.77%,0.49%,-1.27%,9.68%,-0.03%,-2.41%,-0.02%,12.80%,-2.94%,0.25%,-0.94%,14.23%,-5.79%,1.43%,-1.46%,9.16%,-4.02%,-0.79%,1.26%,3.39%,Upgrade
