,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,3580,3545,3110,3208,3880,3748,3656,4444,3852,4016,4828,5696,6404,6892,6956,6940,7128,7832,-,-,-,Upgrade
1,Market Cap Growth,-5.42%,-5.42%,-14.93%,-27.81%,0.73%,-6.67%,-24.28%,-21.98%,-39.85%,-41.73%,-30.59%,-17.93%,-10.16%,-12.00%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,4366,4320,3745,3623,4295,4167,3935,4514,3922,3985,4714,5555,6228,6706,6685,6634,6822,7808,-,-,-,Upgrade
3,Last Close Price,9.01,8.91,7.78,7.99,9.67,9.34,9.11,11.05,9.58,9.99,12.01,14.03,15.78,16.98,17.14,17.03,17.49,19.21,-,-,-,Upgrade
4,PE Ratio,123.93,-,65.24,62.15,94.55,6224.60,-113.15,-307.82,-,-,32.75,31.39,32.51,34.90,46.10,63.60,79.97,104.52,-,-,-,Upgrade
5,PS Ratio,2.28,2.20,1.96,2.03,2.35,2.27,2.34,2.82,2.55,2.62,2.95,3.46,4.12,4.79,5.54,6.52,7.47,8.79,-,-,-,Upgrade
6,PB Ratio,2.78,2.62,2.27,2.31,2.81,2.76,2.71,3.31,2.87,3.09,3.65,4.27,4.91,5.38,5.71,5.86,6.25,7.02,-,-,-,Upgrade
7,P/TBV Ratio,2.89,2.89,2.51,2.55,3.11,3.05,3.00,3.58,3.09,3.33,3.93,4.59,5.27,5.73,6.10,6.27,6.68,7.52,-,-,-,Upgrade
8,P/FCF Ratio,-,-10.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-250.69,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-688.24,-,-,23.62,26.44,159.08,-,1982.86,-,33.21,57.47,36.80,63.56,-,50.14,110.40,-,-,-,-,Upgrade
10,EV/Sales Ratio,2.71,2.68,2.36,2.29,2.60,2.52,2.52,2.87,2.59,2.60,2.88,3.38,4.01,4.66,5.33,6.23,7.15,8.76,-,-,-,Upgrade
11,EV/EBITDA Ratio,42.79,41.50,31.21,29.74,40.29,69.83,222.98,115.95,-,-,19.17,19.45,20.27,21.89,26.95,33.75,39.53,51.63,-,-,-,Upgrade
12,EV/EBIT Ratio,177.28,-,81.56,68.68,108.65,-777.85,-86.69,-,-,-,25.18,24.46,25.23,27.47,35.87,49.35,61.47,86.59,-,-,-,Upgrade
13,EV/FCF Ratio,-13.26,-13.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-239.63,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.72,0.72,0.70,0.62,0.59,0.59,0.60,0.57,0.54,0.25,0.24,0.17,0.16,0.13,0.11,0.06,0.06,0.06,0.11,0.12,0.12,Upgrade
15,Debt / EBITDA Ratio,9.50,14.48,7.89,7.42,7.35,6.12,6.29,13.92,-,-,1.47,1.13,1.06,0.43,0.36,0.26,0.38,0.47,0.53,0.47,0.85,Upgrade
16,Debt / FCF Ratio,-,-2.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.62,-,-,0.93,-,0.85,Upgrade
17,Asset Turnover,0.62,0.57,0.61,0.59,0.64,0.62,0.77,0.69,0.63,0.81,0.88,0.90,1.01,1.04,0.88,0.83,0.79,-,-,-,Upgrade,
18,Inventory Turnover,4.38,3.98,4.13,5.56,5.24,5.54,5.16,5.61,3.84,2.89,3.66,4.87,5.49,5.08,5.61,5.34,6.39,4.87,-,-,-,Upgrade
19,Quick Ratio,0.60,0.60,0.61,0.86,0.93,1.03,1.15,1.38,1.45,0.83,0.96,1.33,1.44,1.59,1.66,1.99,2.49,2.52,1.18,-,1.42,Upgrade
20,Current Ratio,1.09,1.09,1.17,1.30,1.38,1.44,1.60,1.86,2.11,1.59,1.65,1.94,2.05,2.22,2.44,2.70,3.33,3.31,1.93,-,2.03,Upgrade
21,Return on Equity (ROE),-1.98%,2.31%,3.19%,5.15%,3.32%,3.52%,0.16%,-6.89%,-6.63%,8.96%,8.81%,7.56%,20.53%,21.25%,15.34%,8.84%,7.42%,11.74%,13.51%,-,Upgrade,
22,Return on Assets (ROA),-0.10%,0.73%,1.06%,0.96%,1.64%,1.47%,-0.21%,-3.94%,-2.88%,4.83%,4.68%,4.72%,11.89%,12.55%,9.42%,5.63%,4.60%,-,-,-,Upgrade,
23,Return on Capital (ROIC),-0.12%,0.86%,1.25%,1.15%,1.95%,1.73%,-0.25%,-4.73%,-3.56%,5.98%,5.69%,5.73%,14.35%,14.98%,11.06%,6.48%,5.49%,7.81%,9.57%,-,Upgrade,
24,Return on Capital Employed (ROCE),1.30%,-,2.42%,2.81%,2.12%,-0.29%,-2.47%,-,-,-,13.74%,16.71%,18.54%,18.68%,15.10%,11.19%,9.58%,7.95%,13.13%,-,14.26%,Upgrade
25,Earnings Yield,0.83%,0.84%,1.53%,1.61%,1.06%,0.02%,-0.88%,-0.32%,0.37%,1.53%,3.05%,3.19%,3.08%,2.87%,2.17%,1.57%,1.25%,0.96%,-,-,-,Upgrade
26,FCF Yield,-9.20%,-9.29%,-11.53%,-11.86%,-9.51%,-10.28%,-13.04%,-8.74%,-7.89%,-5.08%,-2.24%,-2.14%,-1.32%,-1.28%,-1.91%,-0.40%,-0.75%,0.30%,-,-,-,Upgrade
27,Dividend Yield,0.34%,-,-,-,0.31%,-,-,-,0.21%,-,-,-,0.63%,-,-,-,0.43%,-,-,-,-,Upgrade
28,Payout Ratio,87.08%,-,184.06%,26.79%,26.52%,22.71%,87.49%,697.52%,-,-,144.42%,7.01%,4.74%,1.17%,49.52%,0.31%,0.55%,1.99%,3.27%,3.68%,7.81%,Upgrade
29,Buyback Yield / Dilution,-10.65%,7.62%,10.47%,-9.04%,-103.66%,-7.27%,-11.14%,2.94%,46.88%,-0.79%,0.69%,-0.00%,-1.12%,-18.92%,-46.26%,-30.04%,-41.33%,-14.41%,10.26%,-0.14%,4.80%,Upgrade
30,Total Shareholder Return,-10.31%,7.62%,10.47%,-9.04%,-103.35%,-7.27%,-11.14%,2.94%,47.09%,-0.79%,0.69%,-0.00%,-0.48%,-18.92%,-46.26%,-30.04%,-40.90%,-14.41%,10.26%,-0.14%,4.80%,Upgrade
