,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,437.55,388.81,403.84,381.46,408.71,386.98,472.54,381.02,331.95,387.55,410.58,398.94,428.64,403.2,319.24,283.55,243.05,213.58,210.04,223.42,Upgrade
1,Other Revenue,-1.1,1.1,-,2.21,-1,1,-,1.38,-12.05,12.05,-,2.67,-2.02,2.02,-,4.53,-0.92,0.92,-,1.25,Upgrade
2,Revenue,436.45,389.91,403.84,383.67,407.7,387.98,472.54,382.4,319.91,399.59,410.58,401.61,426.62,405.23,319.24,288.08,242.12,214.51,210.04,224.67,Upgrade
3,Revenue Growth (YoY),7.05%,0.50%,-14.54%,0.33%,27.44%,-2.91%,15.09%,-4.78%,-25.01%,-1.39%,28.61%,39.41%,76.20%,88.91%,51.99%,28.23%,-10.73%,-15.26%,-17.03%,-3.85%,Upgrade
4,Cost of Revenue,413.27,352.72,366.06,341.98,363.26,348.78,446.52,389.51,320.22,339.64,347.85,352.23,308.94,299.36,237.98,252.36,191.47,173.07,155.25,186.93,Upgrade
5,Gross Profit,23.17,37.2,37.77,41.69,44.44,39.21,26.01,-7.12,-0.31,59.96,62.74,49.38,117.69,105.87,81.26,35.72,50.66,41.44,54.79,37.74,Upgrade
6,"Selling, General & Admin",16.54,15.22,15.28,18.05,14.46,14.38,12.35,13.49,12.82,11.96,14.31,0.1,26.74,12.46,14.26,-4.65,20.92,10.83,14.23,13.94,Upgrade
7,Research & Development,11.42,11.92,10.75,13.86,12.84,11.55,12.03,11.63,9.81,11.29,10.41,11.78,10.67,12.7,8.81,8.62,6.61,5.86,6.61,7.24,Upgrade
8,Other Operating Expenses,-3.23,2.31,-2.05,1.82,0.26,0.02,-0.03,4.13,0.06,0.83,0.68,6.03,-1.01,1.79,1.1,1.5,1.23,-1.72,0.98,6.22,Upgrade
9,Operating Expenses,24.26,29.28,26.63,31.65,27.61,24.46,28.09,27.73,22.89,21.76,27.9,15.5,37.41,27.73,26.65,4.61,28.15,15.24,23.62,27.43,Upgrade
10,Operating Income,-1.09,7.92,11.14,10.04,16.83,14.74,-2.08,-34.85,-23.2,38.2,34.84,33.88,80.27,78.14,54.61,31.1,22.5,26.19,31.17,10.31,Upgrade
