,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,1577,1638,1589,1372,1598,1438,1372,1413,1445,1074,1124,886.25,1062,959.07,1183,885.83,1337,518.05,1122,915.49,Upgrade
1,Other Revenue,-57.99,57.99,-,80.33,-68.92,68.92,-,89.59,-60.91,60.91,-,119.24,-61.62,61.62,-,87.27,-24.62,24.62,-,112.2,Upgrade
2,Revenue,1519,1696,1589,1453,1529,1507,1372,1503,1384,1135,1124,1005,1000,1021,1183,973.1,1312,542.68,1122,1028,Upgrade
3,Revenue Growth (YoY),-0.71%,12.53%,15.83%,-3.34%,10.49%,32.82%,22.07%,49.47%,38.42%,11.16%,-4.95%,3.33%,-23.78%,88.08%,5.36%,-5.31%,-0.56%,-55.66%,-9.99%,-23.55%,Upgrade
4,Cost of Revenue,1069,1231,1147,1131,1098,1084,994.52,1358,1016,826.07,811.06,936.61,710.2,713.6,840.2,793.53,923.71,401.43,820.15,710.97,Upgrade
5,Gross Profit,449.62,465.14,442.54,322.02,431.66,423.41,377.55,145.1,368.26,308.58,312.97,68.87,289.83,307.09,342.31,179.58,388.25,141.24,302.22,316.72,Upgrade
6,"Selling, General & Admin",112.43,164.89,132.65,68.3,146.15,149.47,113.14,83.99,142.1,121.11,93.67,96.02,99.48,91.18,98.75,63.43,103.02,98.05,91,167.65,Upgrade
7,Research & Development,59.13,52.7,49.39,58.21,63.01,57.61,50.65,73.47,44.39,48.64,41.07,54.72,48.77,43.31,40.4,41.1,39.79,38.83,31.67,46.97,Upgrade
8,Other Operating Expenses,-1.03,6.89,4.54,31.38,-0.45,-9.54,1.99,6.77,3.12,2.55,4.19,0.57,0.97,4.05,-0.7,0.58,3.46,3.23,-1.43,1.03,Upgrade
9,Operating Expenses,173.48,226.62,186.47,153.57,205.73,200.31,165.98,169.47,188.51,176.57,138.92,150.18,150.28,141.28,138.5,107.73,145.5,140.52,121.33,218.1,Upgrade
