,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,859.85,863.66,1096,1156,1154,675.76,477.01,497.51,470.48,533.98,976.61,619.37,516.3,525,553.38,785.67,512.33,464.07,750.81,651.27,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,160,-,219.87,-,260,-,170,Upgrade
2,Trading Asset Securities,271.22,81.2,1.24,101.2,101.16,1.18,1.23,1.23,1.86,1.72,50.4,211.73,216.59,51.52,101.49,161.43,217.91,403.46,150,51.65,Upgrade
3,Cash & Short-Term Investments,1131,944.87,1097,1257,1255,676.94,478.24,498.74,472.35,535.7,1027,831.1,732.89,736.51,654.88,1167,730.24,1128,900.81,872.92,Upgrade
4,Cash Growth,-9.90%,39.58%,129.47%,152.01%,165.76%,26.37%,-53.43%,-39.99%,-35.55%,-27.27%,56.82%,-28.78%,0.36%,-34.68%,-27.30%,33.69%,-14.41%,13.29%,7.00%,-19.13%,Upgrade
5,Accounts Receivable,1099,1179,1092,1120,1313,1197,1158,1101,963.82,899.59,1014,812.76,1023,986.13,1116,990.54,983.5,868.81,923.43,901.28,Upgrade
6,Other Receivables,22.18,21.09,22.94,19.81,8.66,10.04,8.42,9.97,11.65,8.07,11.65,10.54,6.51,4.8,6.77,6.65,10.36,10.22,21.32,10.2,Upgrade
7,Receivables,1121,1200,1114,1140,1321,1207,1167,1111,975.47,907.66,1026,823.3,1030,990.94,1123,997.19,993.86,879.03,944.75,911.48,Upgrade
8,Inventory,2153,1886,2021,1941,2177,2118,1968,1827,1800,1525,1318,1451,1362,1288,1156,1049,1225,1274,1075,1222,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21,Upgrade
10,Other Current Assets,147.43,236.62,184.9,134.28,146.42,153.56,145.94,145.03,100.33,119.78,89.68,130.14,200.23,203.64,386.85,244.3,263.24,57.64,302.04,91.66,Upgrade
11,Total Current Assets,4553,4267,4418,4472,4900,4156,3759,3582,3349,3088,3461,3236,3325,3219,3321,3457,3212,3338,3223,3098,Upgrade
12,"Property, Plant & Equipment",1552,1537,1521,1510,1389,1375,1300,1232,1160,1104,1094,1100,1096,1097,1102,1101,1095,1099,1150,1162,Upgrade
13,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,2.4,2.44,2.47,2.52,2.65,2.8,2.81,2.87,Upgrade
14,Goodwill,372.99,372.99,372.99,372.99,372.99,372.99,372.99,372.99,372.99,372.99,372.99,372.99,372.99,372.99,372.99,372.99,533.22,533.22,533.22,533.22,Upgrade
15,Other Intangible Assets,291,296.66,274.36,309.71,284.59,294.15,294.91,331.3,308.25,301.13,306.66,312.34,317.16,323.44,335.11,341.51,358.06,363.39,371.37,361.66,Upgrade
16,Long-Term Deferred Tax Assets,161.12,162.56,150.39,173.51,215.36,216.24,191.34,221.54,158.61,134.36,129.54,149.67,135.05,131.94,128.98,135.23,97.85,109.4,79.22,107,Upgrade
17,Long-Term Deferred Charges,0.66,0.24,1.41,0.29,0.34,0.36,0.39,0.41,0.46,0.49,0.68,0.53,0.98,0.9,0.9,0.98,0.98,1.05,1.09,1.13,Upgrade
18,Other Long-Term Assets,105.96,96.8,71.98,86.87,83.45,88.29,78.6,78.48,76.63,71.82,74.07,78.85,83.1,76.73,66.8,74.14,68.45,74.94,6.33,5.74,Upgrade
19,Total Assets,7036,6734,6810,6925,7246,6503,5997,5818,5426,5072,5439,5250,5333,5224,5330,5485,5368,5522,5367,5272,Upgrade
20,Accounts Payable,543.53,504.65,437.93,533.95,668.72,660.77,614.94,702.58,411.92,442.24,480.34,480.8,449.13,512.48,483.53,613.68,421.42,466.11,427.04,448.09,Upgrade
21,Accrued Expenses,190.56,202.06,192.06,201.73,181.34,185.07,166.62,195.54,167.32,187.53,146.9,168.26,157.11,179.39,147.5,187.51,147.51,145.74,136.09,180.74,Upgrade
22,Short-Term Debt,470.95,392.69,270,500,700.57,1100,450,300,300,200.29,329.92,259.15,268.93,258.93,207.6,344.98,465.32,594.31,479.99,511.6,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,1.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,2.93,2.97,7.57,5.85,2.53,3.31,3.77,4.39,2.67,2.54,2.44,2.39,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,79.52,78.14,84.43,57.96,101.87,56.34,73.91,67.35,101.31,37.78,92.96,54.38,60.44,46.16,85.81,64.83,70.84,30.7,72,56.64,Upgrade
26,Current Unearned Revenue,0.08,2.39,3.05,5.44,2.53,2.58,2.1,1.92,8.19,6.4,7.38,14.32,5.94,0.93,10.08,9.3,8.92,-,-,-,Upgrade
27,Other Current Liabilities,23.57,28.4,26.79,41.13,62.06,83.85,45.18,52.14,19.96,19,28.8,44.68,39.75,21.15,46.63,47.46,54.22,287.21,73.64,60.3,Upgrade
28,Total Current Liabilities,1311,1211,1022,1347,1720,2092,1357,1324,1011,895.77,1089,1024,981.29,1019,981.15,1268,1168,1524,1189,1257,Upgrade
29,Long-Term Debt,877.6,869.66,861.56,853.48,845.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
