,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,5503,5833,4086,6837,5267,5429,3419,5749,4561,4448,3288,6575,5512,5590,3100,6085,5225,4409,2320,6398,Upgrade
1,Other Revenue,-0.83,0.83,-,1.66,-0.83,0.83,-,9.82,-5.58,5.58,-,11.21,-5.5,5.5,-,10.58,-4.56,4.56,-,9.08,Upgrade
2,Revenue,5502,5834,4086,6839,5266,5430,3419,5759,4556,4454,3288,6587,5507,5595,3100,6096,5220,4413,2320,6407,Upgrade
3,Revenue Growth (YoY),4.47%,7.45%,19.50%,18.76%,15.59%,21.92%,3.99%,-12.57%,-17.27%,-20.41%,6.06%,8.05%,5.49%,26.78%,33.61%,-4.86%,9.04%,-3.16%,-24.00%,28.98%,Upgrade
4,Cost of Revenue,4682,4949,3439,5420,4430,4696,2847,4633,3902,3797,2739,5412,4566,4655,2597,4826,4333,3673,1956,5071,Upgrade
5,Gross Profit,820.36,885.64,647.11,1419,836.1,733.59,572.37,1126,653.85,656.64,549.51,1175,940.68,940.21,502.85,1270,887.42,740.48,364.6,1336,Upgrade
6,"Selling, General & Admin",347.13,299.45,343.21,483.79,345.75,254.5,305.22,498.7,327.67,287.25,282.2,475.05,313.04,268.06,279.07,495.33,280.87,287.81,279.7,465.16,Upgrade
7,Research & Development,159.49,162.41,101.25,218.95,154.4,153.98,91.7,176.68,135.26,116.83,94.89,216.2,169.03,136.28,82.91,210.28,137.45,90.93,65.27,163.32,Upgrade
8,Other Operating Expenses,1.33,24.39,6.79,36.04,3.4,4.94,2.09,41.2,-3.06,-7.48,-0.86,38.49,-1.89,0.4,0.4,72.15,-21.73,-14.33,-2.74,34.46,Upgrade
9,Operating Expenses,709.46,523.1,343.78,896.29,611.3,536.02,314.77,721.13,200.86,972.53,316.07,2089,629.88,691.13,297,734.03,435.63,495.7,297.84,744.18,Upgrade
10,Operating Income,110.9,362.54,303.33,522.39,224.81,197.57,257.6,404.47,452.99,-315.89,233.44,-914.45,310.8,249.08,205.85,536.15,451.79,244.78,66.76,592.03,Upgrade
11,Interest Expense,-32.05,-45.59,-32.05,-49.43,-40.49,-58.83,-40.16,-74.85,-17.58,-63.35,-53.68,-80.67,-86.03,-53.36,-44.66,-51.45,-71.37,-67.12,-67.85,-70.56,Upgrade
12,Interest & Investment Income,28.63,16.07,16.05,55.5,24.08,14.53,14.44,43.75,276.13,3.56,27.13,-,8.99,12.18,104.52,91.63,137.39,126.18,46.11,16.87,Upgrade
