,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,792.38,792.71,2560,1631,2274,2239,2864,1887,1740,1049,1227,842.58,1048,851.04,1040,721.52,800.74,558.87,792.31,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,282.39,304.47,Upgrade
2,Cash & Short-Term Investments,792.38,792.38,792.71,2560,1631,2274,2239,2864,1887,1740,1049,1227,842.58,1048,851.04,1040,721.52,800.74,841.26,1097,Upgrade
3,Cash Growth,-51.43%,-65.15%,-64.59%,-10.62%,-13.54%,30.66%,113.37%,133.35%,123.93%,66.07%,23.29%,17.96%,16.78%,30.87%,1.16%,-5.14%,-37.40%,10.96%,35.89%,31.80%,Upgrade
4,Accounts Receivable,-,273.88,267.99,270.74,278.6,307.46,465.24,436.15,386.82,471.91,529,543.11,476.13,589.1,561.45,616.49,511.3,592.12,552.42,714.02,Upgrade
5,Other Receivables,-,82.69,60.75,47.2,36.48,25.66,15.45,23.64,16.18,20.58,22.11,12.68,10.27,14.41,13.28,15.79,14.39,435.52,447.54,136.84,Upgrade
6,Receivables,-,356.57,328.74,317.93,315.09,333.11,480.79,459.79,403,492.49,551.11,555.78,486.4,603.51,574.73,632.28,525.69,1028,999.96,850.87,Upgrade
7,Inventory,-,105.45,98.59,77.18,65.29,64.64,28.9,59.23,47.16,93.77,78.96,82.66,134.43,171.73,203.75,191.75,210.36,206.48,222.38,227.26,Upgrade
8,Prepaid Expenses,-,-,10.13,-,0.01,-,2.04,-,1.74,-,2.59,-,1.38,-,1.29,-,0.76,-,13.59,-,Upgrade
