,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,1707,934.26,768.18,981.41,814.81,829.58,671.57,763.92,638.13,809.75,632.58,762.73,804.9,855.29,696,822.39,820.56,841.83,466,282.24,Upgrade
1,Other Revenue,-,-53.81,53.81,-,116.31,-55.81,55.81,-,73.95,-44.2,44.2,-,85.43,-48.87,48.87,-,76.09,-34.05,34.05,-,Upgrade
2,Revenue,1707,880.44,821.99,981.41,931.13,773.77,727.38,763.92,712.09,765.55,676.78,762.73,890.33,806.42,744.87,822.39,896.65,807.78,500.05,282.24,Upgrade
3,Revenue Growth (YoY),83.37%,13.79%,13.01%,28.47%,30.76%,1.07%,7.48%,0.16%,-20.02%,-5.07%,-9.14%,-7.26%,-0.70%,-0.17%,48.96%,191.38%,-5.76%,29.23%,0.89%,-64.76%,Upgrade
4,Cost of Revenue,-1521,499.84,512.03,509.34,654.41,391.89,398.92,279.13,407.01,424.28,295.11,305.4,508.61,426.89,354.03,371.57,538.61,360.35,299.68,207.11,Upgrade
5,Gross Profit,3229,380.6,309.96,472.06,276.72,381.89,328.45,484.79,305.08,341.28,381.68,457.33,381.72,379.52,390.84,450.83,358.03,447.43,200.37,75.13,Upgrade
6,"Selling, General & Admin",-123.72,40.29,46.61,36.82,49.78,39.82,34.94,31.92,46.83,38.88,35.46,28.17,53.34,30.83,27.5,25.27,44.87,26.45,23.62,17.13,Upgrade
7,Research & Development,-4.02,1.42,0.76,1.84,4.96,1.23,0.83,1.29,10.81,-1.11,0.12,5.81,-4.48,11.79,10.39,5.32,3.07,10.08,12.91,10.58,Upgrade
8,Other Operating Expenses,3315,-38.44,16.79,-8.57,-8.7,-10.52,-7.82,-10.33,-9.14,-4.72,-3.86,-3.33,30.71,-3.7,-3.54,-4.67,29.57,-5.64,-11.83,-0.94,Upgrade
9,Operating Expenses,3187,3.64,63.85,30.01,37.26,25,-22.36,-40.93,98.13,19.11,39.31,28.14,128.81,46.12,29.03,27,108.14,31.47,22.83,28.61,Upgrade
10,Operating Income,41.46,376.97,246.11,442.05,239.45,356.89,350.81,525.72,206.96,322.16,342.37,429.19,252.91,333.4,361.81,423.82,249.89,415.96,177.54,46.52,Upgrade
11,Interest Expense,-64.06,-59.66,-58.33,-69.9,-60.66,-68.56,-81.04,-62.4,-60.77,-82.46,-81.29,-88.01,-78.57,-72.36,-73.38,-69.86,-77.51,-88.65,-96.07,-60.62,Upgrade
12,Interest & Investment Income,187.89,22.31,21.88,19.87,13.92,20.24,18,12.32,3.67,10.85,5.72,4.75,4.32,4.02,2.92,2.88,4.02,0.62,1.96,2.42,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,2.16,-1.04,-1.21,0.09,-,1.21,-1.21,-,Upgrade
14,Currency Exchange Gain (Loss),-,0.03,-0.03,-,-0.34,0.18,-0.18,-,12.69,-7.12,7.12,-,-3.2,1.37,-1.37,-,-11.08,-2.55,2.55,-,Upgrade
15,Other Non Operating Income (Expenses),2.57,-0.42,-3.34,2.22,-4.36,3.02,11.09,-9.42,-17.82,15.69,1.82,-0.53,-0.05,0.8,-1.69,0.24,1.53,0.3,-0.91,-1.72,Upgrade
16,EBT Excluding Unusual Items,167.86,339.23,206.29,394.23,188.01,311.77,298.67,466.21,144.73,259.13,275.72,345.4,177.57,266.19,287.09,357.18,166.86,326.88,83.86,-13.4,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-94.98,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,-,-,-,-,-,0.5,-0.5,-,-3.29,-0.36,-0.1,-,-,-,-,-,1.23,-20.81,-,-,Upgrade
19,Gain (Loss) on Sale of Assets,0.01,-0.01,-,-,0.29,0.4,0.03,-,2.55,0.38,0.04,-,-,-,-,-,0.02,-0.02,-,-,Upgrade
20,Asset Writedown,-0.43,0.11,0.02,0.3,0.62,-0,-2.29,2.29,-4.02,0.02,0.1,0,-0.46,-,-,-,-0.18,0.18,-0.15,0.15,Upgrade
21,Legal Settlements,-,0.1,-0.1,-,-,0.07,-0.07,-,-1.49,0.08,-0.08,-,-,-,-,-,-,-,-,-,Upgrade
22,Other Unusual Items,0.05,-28,27.44,0.51,8.53,-,-,-,2.65,-0.8,0.8,-,32.66,-0.01,0.01,-,36.25,-,-,-,Upgrade
23,Pretax Income,167.49,311.42,233.65,395.04,197.45,312.73,295.85,468.5,141.13,258.45,276.49,345.4,209.76,266.18,287.1,357.18,109.21,306.22,83.71,-13.25,Upgrade
