,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,3001,2722,2644,2661,3398,3871,4172,3944,3407,3433,Upgrade
1,Revenue Growth (YoY),13.50%,2.31%,-22.18%,-31.26%,-18.56%,-1.86%,22.45%,14.89%,-18.82%,-11.16%,Upgrade
2,Cost of Revenue,2282,1976,1972,1977,2422,2794,2995,2676,2395,2326,Upgrade
3,Gross Profit,719.53,746.4,672.54,684.29,975.83,1077,1177,1268,1012,1107,Upgrade
4,"Selling, General & Admin",753.33,686.07,717.3,845.92,879.22,1006,1057,1068,884.84,1036,Upgrade
5,Other Operating Expenses,1.66,28.81,5.17,136.65,2.59,-69.35,-1.87,28.97,5.22,10.43,Upgrade
6,Operating Expenses,754.99,714.88,722.47,982.57,881.81,936.16,1056,1097,890.06,1047,Upgrade
7,Operating Income,-35.46,31.53,-49.93,-298.28,94.01,140.47,121.68,171.03,122.26,60.37,Upgrade
8,Interest Expense,-41.98,-32.11,-19.09,-17.36,-16.97,-18.96,-15.38,-12.75,-17.64,-34.04,Upgrade
9,Interest & Investment Income,45.48,46.32,39.2,26.87,14.66,15.3,13.54,12.31,15.47,28.73,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,28.99,-0.19,8.16,0.68,16.25,Upgrade
11,Currency Exchange Gain (Loss),2.35,-1.23,3.29,6.04,1.96,0.81,5.32,-0.93,1.42,0.99,Upgrade
12,Other Non Operating Income (Expenses),163.02,65.05,48.1,85.68,51.81,68.2,35.61,57.25,70.77,37.51,Upgrade
13,EBT Excluding Unusual Items,133.4,109.56,21.58,-197.05,145.47,234.81,160.57,235.07,192.94,109.81,Upgrade
14,Gain (Loss) on Sale of Investments,1.11,3.75,-,8.71,3.42,-1.77,-,7.98,-,-20.46,Upgrade
15,Gain (Loss) on Sale of Assets,0.18,1.21,9.31,0.11,3.59,-13.38,7.26,-2.56,-,-1.8,Upgrade
16,Asset Writedown,-,-19.83,6.64,4.78,-,-26.69,-,-13.75,-,-71.74,Upgrade
17,Other Unusual Items,-,-,-,-,-,-162.28,-,-,-,-,Upgrade
18,Pretax Income,134.69,94.69,67.11,-76.32,152.49,30.69,167.83,226.75,192.94,15.82,Upgrade
19,Income Tax Expense,33.26,0.82,22.02,-28.87,41.94,-18.78,30.58,92.85,52.88,58.33,Upgrade
20,Earnings From Continuing Operations,101.43,93.87,45.08,-47.45,110.55,49.47,137.24,133.9,140.06,-42.51,Upgrade
21,Minority Interest in Earnings,0.11,-5.23,-1.39,9.58,2.47,3.13,1.22,0.25,-,-,Upgrade
22,Net Income,101.54,88.64,43.7,-37.87,113.02,52.6,138.46,134.15,140.06,-42.51,Upgrade
23,Net Income to Common,101.54,88.64,43.7,-37.87,113.02,52.6,138.46,134.15,140.06,-42.51,Upgrade
24,Net Income Growth,132.39%,-,-61.34%,-,-18.38%,-60.79%,-1.14%,-,-33.80%,-,Upgrade
25,Shares Outstanding (Basic),1382,1382,1382,1382,1382,1382,1382,1382,1382,1382,Upgrade
26,Shares Outstanding (Diluted),1382,1382,1382,1382,1382,1382,1382,1382,1382,1382,Upgrade
27,EPS (Basic),0.07,0.06,0.03,-0.03,0.08,0.04,0.10,0.10,0.10,-0.03,Upgrade
28,EPS (Diluted),0.07,0.06,0.03,-0.03,0.08,0.04,0.10,0.10,0.10,-0.03,Upgrade
29,EPS Growth,132.39%,-,-61.34%,-,-18.38%,-60.79%,-1.14%,-,-33.80%,-,Upgrade
30,Free Cash Flow,147.91,62.99,186.09,642.18,131.4,140.81,470.03,25.62,488.6,89.58,Upgrade
31,Free Cash Flow Per Share,0.11,0.05,0.13,0.46,0.10,0.10,0.34,0.02,0.35,0.06,Upgrade
32,Dividend Per Share,0.010,0.020,0.050,0.100,0.100,0.100,0.080,0.100,0.050,-,Upgrade
33,Dividend Growth,-80.00%,-80.00%,-50.00%,0%,25.00%,0%,60.00%,-,-50.00%,-,Upgrade
34,Operating Margin,-1.18%,1.16%,-1.89%,-11.21%,2.77%,3.63%,2.92%,4.34%,3.59%,1.76%,Upgrade
35,Profit Margin,3.38%,3.26%,1.65%,-1.42%,3.33%,1.36%,3.32%,3.40%,4.11%,-1.24%,Upgrade
36,Free Cash Flow Margin,4.93%,2.31%,7.04%,24.13%,3.87%,3.64%,11.27%,0.65%,14.34%,2.61%,Upgrade
37,EBITDA,82.81,142.37,57.38,-187.57,206.14,258.86,229.1,297.79,231.8,182.99,Upgrade
38,D&A For EBITDA,118.26,110.84,107.3,110.71,112.12,118.39,107.41,126.76,109.55,122.61,Upgrade
39,EBIT,-35.46,31.53,-49.93,-298.28,94.01,140.47,121.68,171.03,122.26,60.37,Upgrade
