,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,2548,1555,2003,1927,615.28,2364,2333,1700,1056,1737,Upgrade
1,Short-Term Investments,5.89,20.26,19.51,25.36,86.57,79.01,36.91,60.65,55.42,37.78,Upgrade
2,Trading Asset Securities,15.63,15.77,15.69,17.36,793.48,2.35,2.35,2.35,15.6,56.95,Upgrade
3,Cash & Short-Term Investments,2569,1591,2038,1970,1495,2445,2372,1763,1127,1832,Upgrade
4,Cash Growth,26.08%,-19.24%,36.28%,-19.43%,-36.96%,38.68%,110.52%,-3.74%,-52.64%,-16.95%,Upgrade
5,Accounts Receivable,1040,922.78,877.08,802.19,941.94,1126,1353,1157,1229,909.6,Upgrade
6,Receivables,1040,922.78,877.08,802.19,941.94,1126,1353,1157,1229,909.6,Upgrade
7,Inventory,1366,1541,1271,1520,2086,2484,2710,2389,2084,2102,Upgrade
8,Prepaid Expenses,299.92,214.33,476.43,252.33,231.58,316.79,351.64,893.59,831.49,817.05,Upgrade
9,Other Current Assets,24.53,5.47,61.59,56.14,43.1,8.25,2.51,1.8,0.31,0.04,Upgrade
10,Total Current Assets,5301,4275,4724,4601,4798,6381,6789,6204,5272,5661,Upgrade
11,"Property, Plant & Equipment",2278,2109,1488,1614,1629,1793,1760,1706,1692,1762,Upgrade
12,Long-Term Investments,22.77,22.75,23.68,38.85,53.82,80.89,107.06,123.05,216.25,222.31,Upgrade
13,Goodwill,18.46,18.58,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,33.29,33.29,33.29,33.29,33.29,33.29,33.29,33.29,33.29,33.29,Upgrade
15,Long-Term Deferred Tax Assets,24.62,19.85,24.54,47.95,52.43,73.29,29.23,39.26,14.07,23.63,Upgrade
16,Other Long-Term Assets,623.57,630.26,628.41,611.74,622.11,616.13,671.43,634.78,592.72,610.11,Upgrade
17,Total Assets,8301,7108,6922,6947,7189,8978,9390,8740,7820,8312,Upgrade
18,Accounts Payable,510.9,573.47,547.87,435.98,525.72,918.56,1153,861.08,1090,709.87,Upgrade
19,Current Portion of Long-Term Debt,1396,315.1,574.51,431.69,253.08,1308,1280,855.33,133.52,1230,Upgrade
20,Current Portion of Leases,133.72,118.37,116.55,117.87,169.66,176.82,201.01,194.81,239.54,203.47,Upgrade
21,Current Income Taxes Payable,41.54,10.19,13.19,3.96,14.62,42.88,117.11,304.34,223.78,183.59,Upgrade
22,Other Current Liabilities,407.65,397.57,497.4,537.59,658.56,586.08,795.81,656.85,527.41,527.08,Upgrade
23,Total Current Liabilities,2490,1415,1750,1527,1622,3033,3546,2872,2214,2854,Upgrade
24,Long-Term Debt,421.91,504.84,-,-,-,-,-,-,-,-,Upgrade
25,Long-Term Leases,341.76,306.44,270.59,298.15,354.43,400.41,314.17,346.18,288.69,426.06,Upgrade
26,Long-Term Deferred Tax Liabilities,86.76,81.92,80.28,95.82,93.9,100.04,90.17,107.21,99.39,100.28,Upgrade
27,Other Long-Term Liabilities,14.74,7.69,11.08,10,8.64,9.16,12.54,14.85,-,2.24,Upgrade
28,Total Liabilities,3355,2316,2111,1931,2079,3542,3963,3341,2602,3382,Upgrade
29,Common Stock,69.09,69.09,69.09,69.09,69.09,69.09,69.09,69.09,69.09,69.09,Upgrade
30,Additional Paid-In Capital,707.35,707.35,707.35,707.35,707.35,707.35,707.35,707.35,707.35,707.35,Upgrade
31,Retained Earnings,3809,3735,3679,3774,3950,3975,4033,4033,3979,3828,Upgrade
32,Comprehensive Income & Other,356.61,276.86,362.58,475.47,387.89,685.84,618.94,590.83,462.2,326.16,Upgrade
33,Total Common Equity,4942,4788,4818,5026,5114,5437,5428,5400,5217,4930,Upgrade
34,Minority Interest,4.45,4.37,-8.14,-10.25,-3.97,-1.86,-1.48,-0.25,-,-,Upgrade
35,Shareholders' Equity,4946,4793,4810,5016,5110,5436,5427,5400,5217,4930,Upgrade
36,Total Liabilities & Equity,8301,7108,6922,6947,7189,8978,9390,8740,7820,8312,Upgrade
37,Total Debt,2293,1245,961.65,847.71,777.17,1886,1795,1396,661.75,1859,Upgrade
38,Net Cash (Debt),276.08,346.38,1076,1122,718.17,559.83,577.22,366.98,464.98,-27.33,Upgrade
39,Net Cash Growth,-74.35%,-69.14%,49.86%,100.50%,24.42%,52.55%,24.14%,-,12.78%,-,Upgrade
40,Net Cash Per Share,0.20,0.25,0.78,0.81,0.52,0.41,0.42,0.27,0.34,-0.02,Upgrade
41,Filing Date Shares Outstanding,1382,1382,1382,1382,1382,1382,1382,1382,1382,1382,Upgrade
42,Total Common Shares Outstanding,1382,1382,1382,1382,1382,1382,1382,1382,1382,1382,Upgrade
43,Working Capital,2811,2860,2974,3074,3177,3348,3243,3332,3057,2807,Upgrade
