,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Rental Revenue,14.22,14.22,14.58,14.58,13.55,13.27,22.85,15.87,11.69,11.28,14.11,13.88,15.43,10.75,15.59,19.12,17.45,13.61,19.6,19.44,Upgrade
1,Other Revenue,0.16,0.16,-1.51,-1.51,-0.72,0.62,-0.86,-0.62,-1.06,-0.3,2.89,-0.74,4.17,0.53,5.08,1.87,4.35,-0.41,0.07,-0.87,Upgrade
2,Total Revenue,14.39,14.39,13.06,13.06,12.83,13.88,21.99,15.24,10.63,10.97,17,13.14,19.6,11.28,20.67,20.99,21.8,13.21,19.67,18.57,Upgrade
3,Revenue Growth (YoY,12.11%,3.62%,-40.59%,-14.30%,20.72%,26.50%,29.32%,16.04%,-45.76%,-2.70%,-17.74%,-37.43%,-10.12%,-14.61%,5.07%,13.06%,4.03%,-31.98%,4.92%,-1.50%,Upgrade
4,Property Expenses,3.76,3.76,3.72,3.72,4.16,3.31,5.5,4.41,4.09,3.94,4.03,4.01,4.56,4.05,4.75,4.86,4.26,3.88,5.66,4.95,Upgrade
5,"Selling, General & Administrative",1.09,1.09,1.81,1.81,1.29,0.93,0.55,0.51,0.79,0.56,0.41,0.41,2.04,1.04,2.55,0.97,1.15,0.63,0.35,1.19,Upgrade
6,Depreciation & Amortization,0.09,0.09,0.09,0.09,0.1,0.1,0.11,0.09,0.09,0.09,0.08,0.08,0.09,0.1,0.16,0.09,0.09,0.09,0.09,0.09,Upgrade
7,Other Operating Expenses,1.63,1.63,2.95,2.95,1.98,1.55,2.56,1.86,2.2,1.81,1.79,2.19,3.82,2.3,3.18,2.98,2.65,2.05,-0.99,5.64,Upgrade
8,Total Operating Expenses,6.57,6.57,8.88,8.88,7.53,5.88,8.71,6.87,7.16,6.4,6.3,6.68,10.51,7.49,10.64,8.89,8.15,6.65,5.11,11.87,Upgrade
9,Operating Income,7.81,7.81,4.19,4.19,5.31,8,13.27,8.37,3.47,4.58,10.7,6.45,9.08,3.79,10.03,12.1,13.65,6.56,14.56,6.7,Upgrade
10,Interest Expense,-3.9,-3.9,-4.15,-4.15,-4.05,-4.08,-3.65,-3.63,-3.8,-3.83,-4.55,-4.66,-5.2,-5.23,-5.45,-5.31,-1.51,-1.62,0.35,-1.84,Upgrade
11,Interest & Investment Income,0.01,0.01,0,0,0,0.01,0.06,0,0.01,0.01,0,0.01,0.02,0.02,0.02,0.01,0.01,0.02,-0,0.13,Upgrade
12,Currency Exchange Gain (Loss),1.53,1.53,2.07,2.07,-0.11,-1.35,2.87,-0.48,-0.57,1.8,-0.31,-0.31,-1.31,0.06,0.22,-1.21,-0.8,-1.41,-0.71,-,Upgrade
13,Other Non-Operating Income,-,-,-,-,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-5.94,-,Upgrade
14,EBT Excluding Unusual Items,5.45,5.45,2.1,2.1,1.16,2.57,12.55,4.27,-0.88,2.56,5.84,1.49,2.59,-1.36,4.82,5.6,11.35,3.55,8.26,5,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,2.65,-,-,-,-,-,-,-,7.01,-,-,-,-9.67,-,Upgrade
16,Gain (Loss) on Sale of Assets,-2.98,-2.98,-,-,-,-,-18.23,-,-,-,-4.98,-0,0.01,-,-0.91,-,-,-,-,-,Upgrade
17,Asset Writedown,-,-,-46.91,-46.91,-,-,-16.84,-,-,-,22.78,-,-,-,8,-,43.43,-,36.56,-,Upgrade
18,Other Unusual Items,-,-,1.18,1.18,-,-,-,-,-,-,-,-,-,-,-,-27.29,2.36,-,8.54,-,Upgrade
19,Pretax Income,2.47,2.47,-43.63,-43.63,1.16,2.57,-19.87,4.27,-0.88,2.56,23.64,1.49,2.59,-1.36,18.93,-21.69,57.14,3.55,43.7,5,Upgrade
20,Income Tax Expense,6.98,6.98,-4.75,-4.75,0.27,0.27,9.3,0.07,0.05,0.04,20.31,0.03,0.04,0.04,6.44,1.3,14.66,0.04,18.98,0.99,Upgrade
21,Earnings From Continuing Operations,-4.5,-4.5,-38.88,-38.88,0.89,2.3,-29.18,4.2,-0.92,2.52,3.34,1.46,2.55,-1.4,12.49,-22.99,42.47,3.51,24.72,4,Upgrade
22,Minority Interest in Earnings,0.09,0.09,0.38,0.38,-0.03,-0.02,0.44,-0.05,-0.01,-0.01,-0.11,-0.02,-0.02,0.02,0.59,-0.06,-0.48,-0.06,-0.24,-0.09,Upgrade
23,Net Income,-4.41,-4.41,-38.5,-38.5,0.86,2.28,-28.74,4.15,-0.94,2.51,3.22,1.44,2.54,-1.38,13.08,-23.05,41.99,3.45,24.48,3.91,Upgrade
24,Net Income to Common,-4.41,-4.41,-38.5,-38.5,0.86,2.28,-28.74,4.15,-0.94,2.51,3.22,1.44,2.54,-1.38,13.08,-23.05,41.99,3.45,24.48,3.91,Upgrade
25,Net Income Growth,-,-,-,-,-,-9.13%,-,189.41%,-,-,-75.37%,-,-93.96%,-,-46.57%,-,482.02%,-62.33%,523.19%,-62.07%,Upgrade
26,Basic Shares Outstanding,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,Upgrade
27,Diluted Shares Outstanding,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,267,267,393,180,Upgrade
28,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-,-,-,-32.62%,-32.61%,-54.23%,-,48.40%,48.40%,118.49%,-,Upgrade
29,EPS (Basic),-0.02,-0.02,-0.21,-0.21,0.00,0.01,-0.16,0.02,-0.01,0.01,0.02,0.01,0.01,-0.01,0.07,-0.13,0.23,0.02,0.14,0.02,Upgrade
30,EPS (Diluted),-0.03,-0.03,-0.21,-0.21,0.00,0.01,-0.16,0.02,-0.01,0.01,0.02,0.01,0.01,-0.01,0.07,-0.13,0.15,0.01,0.04,0.02,Upgrade
31,EPS Growth,-,-,-,-,-,0%,-,150.88%,-,-,-74.43%,-,-93.26%,-,67.59%,-,270.93%,-80.00%,108.84%,-65.10%,Upgrade
32,Operating Margin,54.32%,54.32%,32.04%,32.04%,41.35%,57.61%,60.37%,54.90%,32.67%,41.70%,62.93%,49.12%,46.35%,33.57%,48.54%,57.65%,62.61%,49.66%,74.02%,36.10%,Upgrade
33,Profit Margin,-30.69%,-30.69%,-294.72%,-294.72%,6.69%,16.41%,-130.73%,27.25%,-8.81%,22.84%,18.95%,10.92%,12.94%,-12.27%,63.28%,-109.78%,192.60%,26.13%,124.44%,21.07%,Upgrade
34,Free Cash Flow Margin,-9.63%,-9.63%,34.93%,34.93%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,EBITDA,7.91,7.91,4.28,4.28,5.4,8.09,13.37,8.46,3.56,4.66,10.79,6.56,9.18,3.89,10.14,12.19,13.74,6.65,14.65,6.79,Upgrade
36,EBITDA Margin,54.96%,54.96%,32.76%,32.76%,42.09%,58.28%,60.79%,55.47%,33.47%,42.49%,63.45%,49.93%,46.83%,34.52%,49.05%,58.06%,63.01%,50.32%,74.46%,36.55%,Upgrade
37,D&A For Ebitda,0.09,0.09,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.1,0.11,0.11,0.09,0.09,0.09,0.09,0.08,Upgrade
38,EBIT,7.81,7.81,4.19,4.19,5.31,8,13.27,8.37,3.47,4.58,10.7,6.45,9.08,3.79,10.03,12.1,13.65,6.56,14.56,6.7,Upgrade
39,EBIT Margin,54.32%,54.32%,32.04%,32.04%,41.35%,57.61%,60.37%,54.90%,32.67%,41.70%,62.93%,49.12%,46.35%,33.57%,48.54%,57.65%,62.61%,49.66%,74.02%,36.10%,Upgrade
40,Effective Tax Rate,281.88%,281.88%,-,-,23.38%,10.46%,-,1.55%,-,1.53%,85.89%,2.28%,1.43%,-,34.02%,-,25.66%,1.16%,43.44%,19.88%,Upgrade
