,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,18.94,28.02,51.38,24.01,31.17,59.58,43.61,31.77,62.67,94.91,Upgrade
1,Short-Term Investments,-,17.72,-,7.75,-,-,-,-,159.82,-,Upgrade
2,Trading Asset Securities,-,-,-,-,0.03,0.02,0.02,0.02,0.03,0.12,Upgrade
3,Cash & Short-Term Investments,18.94,45.74,51.38,31.76,31.2,59.6,43.63,31.8,222.52,95.02,Upgrade
4,Cash Growth,-63.14%,44.03%,64.71%,-46.72%,-28.51%,87.45%,-80.39%,-66.54%,-,-22.76%,Upgrade
5,Accounts Receivable,65.38,56.31,122.1,63.6,91,97.98,73.12,84.45,56.86,102.12,Upgrade
6,Other Receivables,284.92,82.03,-,96.82,-,-,-,-,-,-,Upgrade
7,Receivables,376.41,188.31,166.51,191.23,165.22,133.85,73.12,130.75,56.86,150.57,Upgrade
8,Inventory,38.5,38.07,55.53,59.22,76.86,63.99,45.65,34.88,38.51,31.73,Upgrade
9,Prepaid Expenses,-,120.91,-,28.2,-,-,-,-,-,-,Upgrade
10,Other Current Assets,-,-,297.71,-,158.64,350.09,419.64,160.15,263.41,100.45,Upgrade
11,Total Current Assets,433.85,393.04,571.13,310.41,431.92,607.53,582.04,357.57,581.31,377.78,Upgrade
12,"Property, Plant & Equipment",166.19,190.18,199.32,236.55,278.78,114.8,74.16,287.19,68.97,153.96,Upgrade
13,Long-Term Investments,4.12,3.45,8.6,8,29.14,35.8,49.14,47.93,61.75,62.89,Upgrade
14,Goodwill,22.72,22.72,11.93,2.17,2.17,2.17,-,-,8.01,8.01,Upgrade
15,Long-Term Deferred Tax Assets,0.44,0.44,0.46,0.45,0.51,0.55,-,-,-,-,Upgrade
16,Other Long-Term Assets,36.93,36.93,37.66,37.66,12.2,24.4,94.75,93.65,85.62,201.71,Upgrade
17,Total Assets,716.69,699.19,875.39,641.52,757.78,788.45,800.09,786.34,805.66,804.36,Upgrade
18,Accounts Payable,70.62,61.97,64.41,67.12,85.31,62.65,59.44,65.59,59.92,42.03,Upgrade
19,Accrued Expenses,40.07,28.76,41.54,37.69,27.8,43.35,26.9,42.5,24.85,59.29,Upgrade
20,Short-Term Debt,-,-,157.59,-,45.09,13.5,58.87,234.03,65.93,276.35,Upgrade
21,Current Portion of Long-Term Debt,164.94,148.35,-,192.18,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,14.16,17.29,13.92,12.84,13.49,14.09,3.85,8.55,1.88,-,Upgrade
23,Current Income Taxes Payable,15.17,16.71,17.14,17.91,19.27,17.13,20.65,40.82,19.08,38.39,Upgrade
24,Current Unearned Revenue,95.85,87.72,168.95,1.28,0.13,4.22,0.74,30.42,0.67,5,Upgrade
25,Other Current Liabilities,176.21,165.84,201.22,115.21,109.38,338.09,285.06,59.18,320.06,26.09,Upgrade
26,Total Current Liabilities,577.02,526.63,664.77,444.22,300.45,493.02,455.51,481.09,492.39,447.14,Upgrade
27,Long-Term Debt,47.51,45.57,6.13,4.13,168.65,2.15,-,3.56,-,3.33,Upgrade
28,Long-Term Leases,47.45,54.87,53.71,52.11,62.8,49.07,2.53,5.45,2.22,-,Upgrade
