,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q2 2017,Q1 2017,Q4 2016,Q3 2016,+6 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Jun '17 Jun 30, 2017","Mar '17 Mar 31, 2017","Dec '16 Dec 31, 2016","Sep '16 Sep 30, 2016",+6 Quarters
0,Operating Revenue,116.3,215.89,80.54,294.33,184.74,270.22,67.86,217.01,138.02,294.72,63.92,229.7,202.02,155.36,92.78,201.87,82.01,82.01,79.46,79.46,Upgrade
1,Other Revenue,-5.7,5.7,-,18.81,-2.58,2.58,-,9.17,-2.17,2.17,-,19.02,-15.01,15.01,-,77.42,-,-,-,-,Upgrade
2,Revenue,110.6,221.59,80.54,313.14,182.16,272.79,67.86,226.18,135.85,296.89,63.92,248.72,187.01,170.36,92.78,279.3,82.01,82.01,79.46,79.46,Upgrade
3,Revenue Growth (YoY),-39.28%,-18.77%,18.69%,38.45%,34.09%,-8.12%,6.17%,-9.06%,-27.36%,74.27%,-31.11%,-10.95%,128.02%,107.72%,16.77%,251.50%,68.26%,68.26%,47.41%,47.41%,Upgrade
4,Cost of Revenue,77.51,169.01,68.38,257.25,134.76,200.65,53.13,132.81,100.52,230,48,173.59,139.4,125.51,70.82,186.35,59.76,59.76,55.02,55.02,Upgrade
5,Gross Profit,33.09,52.58,12.16,55.89,47.39,72.14,14.73,93.37,35.33,66.89,15.92,75.14,47.61,44.85,21.97,92.95,22.25,22.25,24.44,24.44,Upgrade
6,"Selling, General & Admin",19.4,18.53,19.06,28.28,21.65,20.08,22.2,29.7,19.43,16.12,18.66,27.23,16.57,16.07,14.63,16.78,12.44,12.44,13.34,13.34,Upgrade
7,Research & Development,6,7.34,7.7,15.51,9.35,6.18,3.69,9.34,9.34,6.76,2.07,10.92,5.34,4.46,5.01,11.07,-,-,-,-,Upgrade
8,Other Operating Expenses,0.42,0.79,0.35,2.67,-0.02,-0.57,-2.01,1.13,-0.88,0.54,-0.78,1.16,-0.5,-0.4,0.4,1.31,0.11,0.11,-0.32,-0.32,Upgrade
9,Operating Expenses,25.35,32.81,25.17,72.12,23.28,64.01,20.95,76.87,24.18,36.1,16.81,55.07,22.47,23.66,15.46,38.55,12.55,12.55,13.02,13.02,Upgrade
10,Operating Income,7.74,19.77,-13.01,-16.23,24.11,8.13,-6.22,16.51,11.15,30.79,-0.89,20.07,25.14,21.19,6.5,54.41,9.7,9.7,11.43,11.43,Upgrade
11,Interest Expense,-0.06,-0.05,-0.05,-0.04,-0.02,-1.19,-0.09,-0.31,-0.11,-0.14,-0.13,-1.05,-0.77,-0.16,-0.1,-,-,-,-,-,Upgrade
12,Interest & Investment Income,1.55,1.59,1.81,19.6,0.48,-,4.84,1.97,2.15,1.71,2.07,-,0.26,3.32,3.64,3.53,0.47,0.47,0.11,0.11,Upgrade
13,Currency Exchange Gain (Loss),0.12,-0.12,-,-0,-0.01,0.01,-,0,-0.01,0.01,-,0.03,-0.02,0.02,-,0.09,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),3.52,0.98,-0.15,0.65,-10.18,0.19,-0.13,-0.91,-2.6,1.6,-0.1,-0.94,1.24,2.06,-0.16,0.45,-0.23,-0.23,0.48,0.48,Upgrade
15,EBT Excluding Unusual Items,12.87,22.17,-11.39,3.98,14.38,7.14,-1.6,17.26,10.59,33.98,0.95,18.11,25.85,26.44,9.88,58.48,9.94,9.94,12.02,12.02,Upgrade
16,Impairment of Goodwill,-,-,-,-0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-2.7,2.36,0.34,-1.96,5.67,-5.22,-0.46,-1.92,-9.98,0.17,-8.88,8.6,34.22,0.06,0.53,-0.02,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-1.76,-,-,-,-,0.01,-,0,0.48,0.16,-,-,-,-,0.01,-,-,-,-,-,Upgrade
19,Asset Writedown,-9.69,-7.38,2.56,10.45,-12.96,-1.81,1.81,1.16,-11.1,2.05,-2.07,3.96,-4,-0.32,0.32,4.14,0.65,0.65,-2.81,-2.81,Upgrade
20,Legal Settlements,-,-,-,-,-,-,-,-1.9,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Other Unusual Items,0.55,-0.1,0.06,0.18,-0.48,0.48,-,1.54,0.3,-0.57,-,1.14,0.02,-0.02,-,1.48,-,-,-,-,Upgrade
22,Pretax Income,-0.73,17.06,-8.43,12.6,6.62,0.6,-0.25,16.14,-9.72,35.79,-10,31.8,56.09,26.15,10.75,64.08,10.59,10.59,9.22,9.22,Upgrade
23,Income Tax Expense,-0.71,0,-1.68,2.31,1.38,-0.8,-0.71,4.59,-1.99,5.19,-1.57,2.62,9.37,1.93,1.29,8.41,1.96,1.96,1.45,1.45,Upgrade
24,Earnings From Continuing Operations,-0.02,17.05,-6.75,10.29,5.24,1.39,0.47,11.55,-7.72,30.6,-8.43,29.19,46.72,24.23,9.46,55.67,8.63,8.63,7.76,7.76,Upgrade
25,Minority Interest in Earnings,1.05,1.15,1.07,0.78,1.05,1.11,0.17,1.27,1.05,-0.01,-0.18,-2.68,-3.65,-1.31,-0.17,-0.89,-0.42,-0.42,-0.07,-0.07,Upgrade
26,Net Income,1.03,18.2,-5.68,11.07,6.28,2.51,0.64,12.82,-6.67,30.59,-8.61,26.51,43.07,22.92,9.28,54.78,8.21,8.21,7.69,7.69,Upgrade
27,Net Income to Common,1.03,18.2,-5.68,11.07,6.28,2.51,0.64,12.82,-6.67,30.59,-8.61,26.51,43.07,22.92,9.28,54.78,8.21,8.21,7.69,7.69,Upgrade
28,Net Income Growth,-83.62%,626.35%,-,-13.60%,-,-91.81%,-,-51.65%,-,33.47%,-,-51.61%,424.69%,179.16%,20.70%,612.33%,-8.74%,-8.74%,20.03%,20.03%,Upgrade
29,Shares Outstanding (Basic),98,98,95,108,73,146,64,96,106,104,96,100,74,72,77,77,66,66,60,60,Upgrade
30,Shares Outstanding (Diluted),98,98,95,108,73,146,64,96,106,104,96,100,74,72,77,77,66,66,60,60,Upgrade
31,Shares Change (YoY),33.46%,-32.86%,48.56%,12.60%,-31.11%,40.03%,-33.35%,-3.91%,43.97%,43.81%,23.67%,29.81%,12.40%,10.26%,29.59%,28.45%,9.51%,9.51%,4.94%,4.94%,Upgrade
32,EPS (Basic),0.01,0.19,-0.06,0.10,0.09,0.02,0.01,0.13,-0.06,0.29,-0.09,0.27,0.58,0.32,0.12,0.71,0.13,0.13,0.13,0.13,Upgrade
