,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Revenue,55.23,55.23,88.74,74.86,62.39,66.02,84.33,71.28,55.2,59.72,90.84,76.42,60.18,68.26,94.9,75.44,82.88,52.57,92.3,80.13,Upgrade
1,Revenue Growth (YoY),-11.49%,-16.34%,5.23%,5.02%,13.04%,10.54%,-7.16%,-6.72%,-8.28%,-12.50%,-4.28%,1.29%,-27.38%,29.84%,2.81%,-5.84%,25.18%,-23.52%,8.82%,14.11%,Upgrade
2,Cost of Revenue,36.09,36.09,57.07,44.42,39.3,41.68,51.12,44.32,34.53,38.96,55.06,47.2,36.51,41.25,52.95,46.74,43.41,30.44,53.86,47.13,Upgrade
3,Gross Profit,19.14,19.14,31.68,30.44,23.1,24.34,33.21,26.96,20.67,20.76,35.78,29.22,23.68,27.01,41.95,28.71,39.46,22.14,38.45,33,Upgrade
4,"Selling, General & Admin",23.68,23.68,32.43,23.8,24.35,25.85,25.12,23.41,19.14,25.64,28.05,24.55,21.88,30.68,27.9,29.16,29.53,26.7,32.79,26.01,Upgrade
5,Operating Expenses,23.68,23.68,32.43,23.8,24.35,25.85,25.12,23.41,19.14,25.64,28.05,24.55,21.88,30.68,27.9,29.16,29.53,26.7,34.63,26.01,Upgrade
6,Operating Income,-4.54,-4.54,-0.75,6.64,-1.25,-1.5,8.09,3.56,1.53,-4.88,7.73,4.67,1.79,-3.67,14.05,-0.45,9.93,-4.56,3.82,6.99,Upgrade
7,Interest Expense,-0.04,-0.04,-0.11,-0.12,-0.12,-0.13,-,-0.25,-0.05,-0.25,-0.17,-0.17,-0.21,-0.22,-0.39,-0.77,-0.7,-0.76,-0.41,-0.85,Upgrade
8,Interest & Investment Income,-,-,0.91,-,-,-,0.78,-,-,-,0.35,-,-,-,0.35,-,-,-,0.52,-,Upgrade
9,Currency Exchange Gain (Loss),-,-,0.17,-,-,-,0.43,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),1.51,1.51,1.64,1.17,1.71,1.12,1.06,0.84,1.42,0.65,1.41,1.53,1.25,0.21,-0.49,0.69,2.8,1.2,0.41,1.23,Upgrade
11,EBT Excluding Unusual Items,-3.08,-3.08,1.86,7.69,0.35,-0.52,10.36,4.15,2.9,-4.48,9.32,6.04,2.83,-3.68,13.51,-0.54,12.04,-4.13,4.34,7.37,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-1.84,-,-,-,0.23,-,-,-,0.24,-,-,-,2.56,-,-,-,1.33,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,0.12,-,-,-,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.71,-,-,-,-,-,Upgrade
15,Pretax Income,-3.08,-3.08,0.13,7.69,0.35,-0.52,10.72,4.15,2.9,-4.48,9.56,6.04,2.83,-3.68,15.37,-0.54,12.04,-4.13,5.67,7.37,Upgrade
16,Income Tax Expense,-,-,-1.57,1.39,2.32,-1.55,0.37,0.84,0.34,-0.4,0.08,1.89,0.67,-0.74,2.84,0.21,1.53,-,0.83,0.88,Upgrade
17,Net Income,-3.08,-3.08,1.7,6.3,-1.97,1.03,10.35,3.31,2.57,-4.07,9.48,4.14,2.16,-2.95,12.53,-0.75,10.51,-4.13,4.84,6.48,Upgrade
18,Net Income to Common,-3.08,-3.08,1.7,6.3,-1.97,1.03,10.35,3.31,2.57,-4.07,9.48,4.14,2.16,-2.95,12.53,-0.75,10.51,-4.13,4.84,6.48,Upgrade
