,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Cash & Equivalents,55.67,55.67,77.93,-,39.3,-,73.01,-,31.29,-,53.09,-,49.46,-,74.66,-,36.19,-,80.87,-,Upgrade
1,Short-Term Investments,1.29,1.29,1.3,-,1.47,-,1.3,-,0.06,-,1.52,-,1.55,-,1.47,-,2.45,-,1.24,-,Upgrade
2,Trading Asset Securities,1.08,1.08,1.08,-,3.01,-,3.12,-,3,-,4.7,-,4.5,-,10.94,-,41.73,-,10.97,-,Upgrade
3,Cash & Short-Term Investments,58.03,58.03,80.31,43.78,43.78,77.44,77.44,-,34.36,59.31,59.31,-,55.51,87.07,87.07,-,80.37,93.08,93.08,-,Upgrade
4,Cash Growth,32.56%,-25.06%,3.71%,-,27.42%,30.57%,30.57%,-,-38.11%,-31.89%,-31.89%,-,-30.93%,-6.46%,-6.46%,-,16.74%,42.59%,42.59%,-,Upgrade
5,Accounts Receivable,25.93,25.93,37.01,-,29.5,-,34.73,-,34.23,-,48.17,-,28.68,-,42.15,-,40.87,-,45.57,-,Upgrade
6,Other Receivables,0.16,0.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Receivables,26.77,26.77,37.76,-,29.85,-,35.03,-,34.5,-,48.17,-,29.14,-,43.44,-,43.41,-,49.31,-,Upgrade
8,Inventory,34.59,34.59,29.23,-,37.9,-,35.37,-,38.93,-,32.56,-,37.94,-,33.62,-,41.34,-,38.53,-,Upgrade
