,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,13125,11914,11327,11474,9525,8847,9467,10858,9352,10621,10231,10965,10961,11723,10513,12170,11861,11571,12649,13964,Upgrade
1,Short-Term Investments,-,-,-,1181,-,1829,-,1725,-,1065,-,865.66,-,307.25,-,1385,103.58,1812,41.41,143.12,Upgrade
2,Trading Asset Securities,859.18,840.78,936.44,693.2,881.97,943.39,1017,1252,1890,1837,1650,1983,1561,1142,1096,1438,1297,925.37,799.95,737.9,Upgrade
3,Cash & Short-Term Investments,13984,12755,12263,13348,10407,11620,10484,13835,11242,13523,11881,13814,12522,13173,11609,14993,13261,14308,13490,14845,Upgrade
4,Cash Growth,34.37%,9.77%,16.97%,-3.52%,-7.42%,-14.08%,-11.76%,0.16%,-10.22%,2.66%,2.35%,-7.87%,-5.58%,-7.93%,-13.95%,1.00%,4.42%,9.53%,14.89%,10.38%,Upgrade
5,Accounts Receivable,1811,1858,1902,1242,1772,1606,1511,1113,1404,1427,1400,1004,1804,1625,1594,1146,1573,1804,1784,1292,Upgrade
6,Other Receivables,330.78,468.29,287.15,409.43,367.05,437.72,343.07,449.17,345.08,507.86,486.62,496.04,469.39,520.89,399.61,438.93,467.09,487.53,367.53,345.39,Upgrade
7,Receivables,2142,6856,2189,5416,2139,6516,1854,5079,1749,4718,1887,4980,2274,4860,1994,3356,2040,3002,2151,1911,Upgrade
8,Inventory,1778,1090,1502,1559,2128,1437,1870,1827,2276,1341,1943,1677,2140,1587,1770,1391,2055,1532,1691,1472,Upgrade
9,Prepaid Expenses,-,5.67,-,-,-,0.2,-,-,-,0.21,-,0.26,-,0.17,-,0.36,-,0.33,-,0.38,Upgrade
10,Other Current Assets,3679,664.07,5204,388.99,5991,535.74,6658,386.48,5671,423,4593,270.73,3979,315.62,4673,309.16,2857,307.76,1001,215.49,Upgrade
11,Total Current Assets,21583,21370,21159,20713,20666,20109,20866,21128,20938,20005,20304,20741,20915,19936,20045,20050,20213,19150,18334,18444,Upgrade
12,"Property, Plant & Equipment",2712,2656,2424,2346,2215,2180,1945,1857,1698,1630,1531,1517,1500,1523,1436,1338,1326,1329,1342,1367,Upgrade
13,Long-Term Investments,475.21,475.44,495.58,533.15,530.36,530.94,425.8,327.87,316.92,217.92,215.44,214.88,198.33,200.21,279.38,288.53,278.26,280.73,396.66,415.46,Upgrade
