,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,13323,12583,12122,13062,12431,12873,11226,10893,12541,10941,11060,12150,12228,11720,10344,11224,11594,9307,8210,11841,Upgrade
1,Other Revenue,-51.28,51.28,-,103.99,-41.33,41.33,-,62.95,-5.3,5.3,-,26.26,-11.75,11.75,-,43.04,-14.2,14.2,-,93.71,Upgrade
2,Revenue,13272,12634,12122,13166,12389,12914,11226,10956,12536,10946,11060,12177,12216,11732,10344,11268,11580,9321,8210,11935,Upgrade
3,Revenue Growth (YoY),7.12%,-2.16%,7.98%,20.17%,-1.17%,17.97%,1.50%,-10.02%,2.62%,-6.70%,6.93%,8.07%,5.49%,25.87%,25.99%,-5.59%,-0.92%,-15.05%,-18.30%,19.79%,Upgrade
4,Cost of Revenue,12352,11737,11270,12002,11418,11922,10362,9945,11438,10031,10267,11214,11195,10771,9667,10408,10656,8517,7662,10732,Upgrade
5,Gross Profit,919.73,896.96,852.09,1164,971,992.1,864.49,1011,1098,915.19,793.31,963.09,1021,960.77,676.15,859.8,923.98,804.28,548.27,1202,Upgrade
6,"Selling, General & Admin",303.17,286.73,301.99,439.97,313.86,332.42,343.25,427.34,359.45,312.63,292.7,419.55,333.5,307.11,295.34,435.52,362.68,323.25,282.44,442.64,Upgrade
7,Research & Development,15.35,14.85,13.94,18.03,18.83,17.65,16.68,23.14,14.03,16.39,13.44,16.48,12.88,14.42,11.97,16.55,12.45,11.93,10.94,27.12,Upgrade
8,Other Operating Expenses,31.17,30.95,26.82,43.59,27.53,18.58,19.99,25.42,6.32,-0.18,15.35,113.68,-21.47,8.12,20.53,131.73,7.04,11.43,-44.66,94.6,Upgrade
9,Operating Expenses,354.19,344.5,372.93,460.53,367.2,400.98,389.24,426.77,400.85,333.21,337.6,536.79,343.95,348.56,336.96,559.37,412.7,359.81,238.73,545.5,Upgrade
10,Operating Income,565.55,552.46,479.16,703.54,603.8,591.12,475.25,583.85,697.16,581.98,455.71,426.3,677.02,612.21,339.19,300.43,511.28,444.48,309.54,656.66,Upgrade
11,Interest Expense,-8.7,-8.25,-7.32,-,-9.37,-12.46,-13.33,-8.07,-121.98,-,-14,-3.2,-14,-14.08,-12.43,-5.9,-19.93,-16.11,-14.86,-5.88,Upgrade
12,Interest & Investment Income,104.27,169.15,144.69,458.88,104.69,133.8,118.53,306.06,-,84.7,88.84,110.83,106.42,46.8,90.04,93.1,75.73,62.11,48.21,86.51,Upgrade
13,Currency Exchange Gain (Loss),1.91,-1.91,-,0.55,2.17,-2.17,-,-1.65,1.92,-1.92,-,2.71,0.62,-0.62,-,1.57,0.29,-0.29,-,-1.36,Upgrade
14,Other Non Operating Income (Expenses),-0.8,0.63,-3.59,1.25,-17.05,-1.33,-1.09,-20.08,-13.13,-7.3,-2.78,-12.21,4.81,-6.25,-4.35,-7.15,5.7,5.63,-1.94,2.94,Upgrade
15,EBT Excluding Unusual Items,662.23,712.08,612.94,1164,684.23,708.96,579.36,860.12,563.98,657.45,527.76,524.43,774.86,638.07,412.44,382.04,573.07,495.82,340.95,738.87,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-23.91,-,34.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.1,-0.04,-0,-287.23,-0.08,0.51,-0.1,-217.41,219.1,-0.01,-0,-0,-0.05,-0,-0.01,-0.31,0.08,0.02,0.28,0.07,Upgrade
18,Asset Writedown,-6.83,2.79,-2.79,21.56,-21.56,5.16,-5.16,10.39,-10.39,2.92,-2.92,22.57,-22.57,-2.13,2.13,16.93,-16.93,8.79,-8.79,13.48,Upgrade
19,Other Unusual Items,-7.3,-10.54,3.39,70.19,-1.05,1.05,-,76.9,-0.37,0.37,-,95.08,-1.06,1.06,-,125.4,-4,4,-,57.25,Upgrade
20,Pretax Income,648,704.3,613.54,944.84,661.55,750.42,574.09,729.99,772.32,660.74,524.83,642.07,751.18,636.99,414.56,524.06,552.21,508.63,332.44,809.68,Upgrade
21,Income Tax Expense,136.75,135.74,118.42,192.28,142.31,138.15,123.68,146,160.2,137.67,115.31,134.17,163.26,132.29,86.58,95.61,131.92,98.69,81.88,175.51,Upgrade
22,Earnings From Continuing Operations,511.25,568.55,495.12,752.56,519.23,612.27,450.41,583.99,612.12,523.07,409.53,507.9,587.92,504.7,327.98,428.45,420.29,409.94,250.57,634.17,Upgrade
23,Minority Interest in Earnings,-30.49,-27.5,-35.66,-68.86,-41.52,-42.09,-36,-51.56,-42.73,-34.67,-35.68,-55.43,-52.16,-36.66,-30.17,-50.54,-35.35,-22.07,-18.6,-101.59,Upgrade
24,Net Income,480.76,541.06,459.45,683.7,477.71,570.17,414.41,532.43,569.38,488.4,373.85,452.48,535.76,468.04,297.81,377.91,384.94,387.87,231.97,532.58,Upgrade
25,Net Income to Common,480.76,541.06,459.45,683.7,477.71,570.17,414.41,532.43,569.38,488.4,373.85,452.48,535.76,468.04,297.81,377.91,384.94,387.87,231.97,532.58,Upgrade
