,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,21.58,21.58,24.94,25.19,23.18,31.14,22.7,20.88,22.45,13.45,49.16,64.09,61.8,49.15,49.96,40.04,48.39,57.65,90.59,96.06,Upgrade
1,Revenue Growth (YoY),-6.91%,-30.71%,9.87%,20.66%,3.27%,131.60%,-53.82%,-67.43%,-63.68%,-72.64%,-1.61%,60.06%,27.72%,-14.75%,-44.86%,-58.32%,-50.95%,-50.74%,-14.86%,-4.16%,Upgrade
2,Cost of Revenue,6.04,6.04,7.4,7.68,6.53,8.13,7.29,6.78,6.51,4.83,13.01,22.96,19.78,16.41,16.74,13.02,13.91,17.39,26.62,30.26,Upgrade
3,Gross Profit,15.54,15.54,17.54,17.51,16.65,23.02,15.41,14.1,15.94,8.62,36.15,41.12,42.02,32.74,33.21,27.02,34.48,40.26,63.97,65.79,Upgrade
4,"Selling, General & Admin",11.53,11.53,12.79,11.3,12.22,12.15,10.14,13.45,14.98,10.5,15.53,32.9,29.78,27.48,37.65,20.68,24.56,29.52,39.48,49.79,Upgrade
5,Other Operating Expenses,4.01,4.01,5.9,4.26,4.43,4.28,7.28,6.9,4.01,4.02,19.3,12.24,9.66,9.23,19.27,7.9,8.12,10,15.95,14.85,Upgrade
6,Operating Expenses,15.74,15.74,18.66,16.07,16.85,16.63,20.56,20.55,19.18,14.72,44.23,51.14,46.3,44.17,74.27,38.1,44.1,49.03,72.94,79.17,Upgrade
7,Operating Income,-0.21,-0.21,-1.12,1.44,-0.2,6.39,-5.15,-6.45,-3.25,-6.1,-8.08,-10.01,-4.28,-11.43,-41.06,-11.08,-9.62,-8.76,-8.97,-13.37,Upgrade
8,Interest Expense,-0.52,-0.52,-0.93,-0.63,-0.87,-0.86,-0.8,-0.57,-0.62,-1.26,-0.88,-1,-0.87,-1.06,-1.54,-1.23,-1.44,-1.32,-2.98,-0.8,Upgrade
9,Interest & Investment Income,0,0,-,-,0,-,0.04,-,-,0,0.36,0,0,0,0.43,0,0,0,1.33,0.08,Upgrade
10,Currency Exchange Gain (Loss),0,0,-0,-,0,-,-,-,-,-,0.02,-,-,-,0.15,-,-,-,0.1,-,Upgrade
11,Other Non Operating Income (Expenses),0.01,0.01,0.58,0,0.17,0,0.7,0.21,0.04,0.03,-0.07,0.14,1.35,2.52,-5.21,7.96,8.24,0.15,0.37,0.22,Upgrade
12,EBT Excluding Unusual Items,-0.72,-0.72,-1.47,0.81,-0.89,5.53,-5.22,-6.81,-3.82,-7.32,-8.64,-10.88,-3.8,-9.97,-47.23,-4.35,-2.82,-9.93,-10.16,-13.87,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,0.28,-,-0.01,0.02,0.03,0.03,-0.03,0.02,0.04,0.04,0.04,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,12.63,-,-,-,-,-0.14,-,-,-0.64,-,-,Upgrade
15,Asset Writedown,-,-,-0.42,-,-,-,2.92,-,-8.6,-0.75,-17.95,-,-,-,-22.44,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-2.09,-,-,-,5.18,1.88,2.68,1.8,-4.79,0.32,-,4.93,11.47,-,-,1.4,-,-,Upgrade
17,Pretax Income,-0.72,-0.72,-3.98,0.81,-0.89,5.53,2.89,-4.94,-9.47,6.36,-31.4,-10.53,-3.78,-5.01,-58.37,-4.33,-2.78,-9.13,-10.11,-13.87,Upgrade
18,Income Tax Expense,-,-,0.15,-,-,-,0.14,-,-,-,0.05,-,-,-,0.14,-,-,-,1.99,-,Upgrade
19,Earnings From Continuing Operations,-0.72,-0.72,-4.13,0.81,-0.89,5.53,2.75,-4.94,-9.47,6.36,-31.45,-10.53,-3.78,-5.01,-58.51,-4.33,-2.78,-9.13,-12.11,-13.87,Upgrade
20,Net Income,-0.72,-0.72,-4.13,0.81,-0.89,5.53,2.75,-4.94,-9.47,6.36,-31.45,-10.53,-3.78,-5.01,-58.51,-4.33,-2.78,-9.13,-12.11,-13.87,Upgrade
21,Net Income to Common,-0.72,-0.72,-4.13,0.81,-0.89,5.53,2.75,-4.94,-9.47,6.36,-31.45,-10.53,-3.78,-5.01,-58.51,-4.33,-2.78,-9.13,-12.11,-13.87,Upgrade
22,Net Income Growth,-,-,-,-,-,-12.97%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Shares Outstanding (Basic),232,232,231,173,173,173,173,173,173,173,192,146,123,144,144,144,144,144,144,144,Upgrade
24,Shares Outstanding (Diluted),232,232,231,173,173,173,173,173,173,173,192,146,123,144,144,144,144,144,144,144,Upgrade
25,Shares Change (YoY),34.29%,34.29%,33.53%,-,-,-,-9.77%,18.34%,41.04%,20.00%,33.00%,1.41%,-14.92%,-,-,-,-,-,-0.01%,-,Upgrade
26,EPS (Basic),-0.00,-0.00,-0.02,0.00,-0.01,0.03,0.02,-0.03,-0.05,0.04,-0.16,-0.07,-0.03,-0.03,-0.41,-0.03,-0.02,-0.06,-0.08,-0.10,Upgrade
27,EPS (Diluted),-0.00,-0.00,-0.02,0.00,-0.01,0.03,0.02,-0.03,-0.05,0.04,-0.16,-0.07,-0.03,-0.03,-0.41,-0.03,-0.02,-0.06,-0.08,-0.10,Upgrade
28,EPS Growth,-,-,-,-,-,-12.96%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Free Cash Flow,0.55,0.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow Per Share,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Gross Margin,72.00%,72.00%,70.33%,69.50%,71.82%,73.91%,67.90%,67.54%,71.00%,64.09%,73.53%,64.17%,67.99%,66.61%,66.48%,67.49%,71.25%,69.84%,70.61%,68.50%,Upgrade
32,Operating Margin,-0.96%,-0.96%,-4.48%,5.70%,-0.85%,20.51%,-22.69%,-30.90%,-14.46%,-45.35%,-16.44%,-15.62%,-6.92%,-23.25%,-82.19%,-27.67%,-19.89%,-15.20%,-9.90%,-13.92%,Upgrade
33,Profit Margin,-3.32%,-3.32%,-16.56%,3.22%,-3.82%,17.76%,12.12%,-23.64%,-42.17%,47.26%,-63.98%,-16.44%,-6.11%,-10.19%,-117.13%,-10.82%,-5.75%,-15.84%,-13.37%,-14.43%,Upgrade
34,Free Cash Flow Margin,2.56%,2.56%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,EBITDA,-0.01,-0.01,-0.92,1.63,0,6.59,-4.95,-4.71,-3.05,-4.36,-6.34,-6.82,-2.4,-8.23,-37.86,-6.74,-6.42,-4.42,-4.63,-8.75,Upgrade
36,EBITDA Margin,-0.03%,-0.03%,-3.68%,6.49%,0.01%,21.15%,-21.81%,-22.56%,-13.57%,-32.40%,-12.89%,-10.64%,-3.88%,-16.75%,-75.79%,-16.82%,-13.28%,-7.67%,-5.11%,-9.11%,Upgrade
37,D&A For EBITDA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.74,0.2,1.74,1.74,3.2,1.88,3.2,3.2,4.34,3.2,4.34,4.34,4.62,Upgrade
38,EBIT,-0.21,-0.21,-1.12,1.44,-0.2,6.39,-5.15,-6.45,-3.25,-6.1,-8.08,-10.01,-4.28,-11.43,-41.06,-11.08,-9.62,-8.76,-8.97,-13.37,Upgrade
39,EBIT Margin,-0.96%,-0.96%,-4.48%,5.70%,-0.85%,20.51%,-22.69%,-30.90%,-14.46%,-45.35%,-16.44%,-15.62%,-6.92%,-23.25%,-82.19%,-27.67%,-19.89%,-15.20%,-9.90%,-13.92%,Upgrade
40,Effective Tax Rate,-,-,-,-,-,-,4.68%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
