,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,631,1089,573,1197,2079,2057,2222,2559,2523,2480,2975,2960,2652,3003,3462,2817,2853,3283,1985,2387,2681,Upgrade
1,Market Cap Growth,-47.04%,-47.04%,-74.19%,-53.22%,-17.61%,-17.05%,-25.30%,-13.56%,-4.86%,-17.42%,-14.08%,5.09%,-7.04%,-8.52%,74.37%,18.02%,6.42%,21.16%,-25.54%,-30.77%,-10.10%,Upgrade
2,Enterprise Value,1288,1737,1231,1860,2742,2671,2818,2975,2939,3069,3713,3268,2960,3141,3607,3438,3474,4207,2942,3394,3688,Upgrade
3,Last Close Price,0.88,1.52,0.80,1.67,2.90,2.87,3.10,3.57,3.52,3.46,4.15,4.13,3.70,4.19,4.82,3.92,3.97,4.57,2.76,3.32,3.73,Upgrade
4,PE Ratio,-,-,-,-,-,-7.76,-,-17.26,-,-2.03,-,-2.37,-,-,-,-,35.30,-,-,-,-,Upgrade
5,Forward PE,-,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,Upgrade
6,PS Ratio,0.90,1.55,0.74,1.40,1.73,1.24,1.13,1.24,1.29,1.52,2.01,2.05,1.86,1.63,1.73,1.27,1.37,1.44,0.76,0.80,0.78,Upgrade
7,PB Ratio,-0.64,-0.64,-0.35,-0.80,-1.40,-20.96,-14.40,82.73,98.53,14.88,19.04,16.54,26.52,2.15,2.48,1.96,1.96,2.46,1.48,1.77,1.93,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,3305.37,-,2.38,2.70,2.13,2.13,2.75,1.66,1.99,2.16,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,102.99,-,-,13.52,9.82,30.48,-,10.29,171.08,69.52,-,11.44,29.21,-,-19.27,Upgrade
10,P/OCF Ratio,-,-,-,-,-,-,24.09,-,5.10,8.75,5.90,11.01,-,7.01,126.20,56.52,-,10.81,22.42,-,-23.19,Upgrade
11,EV/Sales Ratio,1.83,2.47,1.58,2.18,2.28,1.61,1.44,1.44,1.50,1.87,2.51,2.27,2.07,1.70,1.81,1.56,1.67,1.84,1.12,1.14,1.07,Upgrade
12,EV/EBITDA Ratio,-,-1.34,-,-1.64,-,-36.65,-,-36.05,-,-2.43,-2.87,-2.51,-,-176.74,-,40.11,-,27.03,17.68,15.64,12.96,Upgrade
