,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,2778,2077,2695,3022,3223,3740,4253,4355,4824,4441,5615,Upgrade
1,Market Cap Growth,-31.28%,-31.28%,-16.40%,-19.20%,-24.22%,-14.12%,-11.84%,-1.92%,-14.08%,-20.53%,4.94%,Upgrade
2,PE Ratio,-,-50.45,-,7.46,43.79,-,8.09,14.27,14.44,4.85,6.27,Upgrade
3,PS Ratio,1.32,0.99,1.27,1.42,1.63,2.33,3.29,3.80,4.29,3.73,4.85,Upgrade
4,PB Ratio,0.65,0.41,0.52,0.48,0.52,0.62,0.71,0.77,0.89,1.14,1.41,Upgrade
5,P/OCF Ratio,0.59,0.59,0.73,0.84,0.96,1.55,1.96,3.07,4.90,2.70,2.79,Upgrade
6,Debt / Equity Ratio,10.88,10.88,9.86,8.41,7.22,7.32,6.76,6.43,6.93,9.69,9.05,Upgrade
7,Earnings Yield,-1.48%,-1.98%,1.05%,13.40%,2.28%,2.49%,12.36%,7.01%,6.93%,20.61%,15.96%,Upgrade
8,Earnings Yield,-1.48%,-1.98%,1.05%,13.40%,2.28%,2.49%,12.36%,7.01%,6.93%,20.61%,15.96%,Upgrade
9,FCF Yield,-185.73%,-248.41%,-273.69%,-291.40%,-235.37%,-225.24%,-89.75%,-82.43%,-131.37%,-144.59%,-103.36%,Upgrade
10,Dividend Yield,6.43%,10.09%,9.07%,8.40%,8.16%,9.90%,9.17%,7.58%,8.10%,15.10%,12.77%,Upgrade
11,Buyback Yield / Dilution,-0.01%,-,-0.01%,-0.11%,-0.95%,-3.36%,-3.68%,-6.45%,-4.99%,0.22%,-,Upgrade
12,Total Shareholder Return,6.43%,10.09%,9.06%,8.29%,7.21%,6.54%,5.49%,1.13%,3.12%,15.33%,12.77%,Upgrade
