,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,686.23,1157,522.96,565.13,803.99,-,778.73,661.56,717.69,689.7,783.55,775.74,651.1,555.77,539.81,799.49,860.88,519.69,428.73,433.79,Upgrade
1,Trading Asset Securities,-,-,-,0.02,-,-,-,0.88,1.06,10.02,-,70.16,170.96,220.92,221.2,130.76,170,-,-,-,Upgrade
2,Cash & Short-Term Investments,686.23,1157,522.96,565.16,803.99,-,778.73,662.44,718.75,699.71,783.55,845.9,822.06,776.7,761.01,930.25,1031,519.69,428.73,433.79,Upgrade
3,Cash Growth,-14.65%,-,-32.84%,-14.69%,11.86%,-,-0.62%,-21.69%,-12.57%,-9.91%,2.96%,-9.07%,-20.26%,49.46%,77.51%,114.45%,189.57%,107.05%,66.35%,131.82%,Upgrade
4,Accounts Receivable,520.33,613.65,531.94,492.44,509.56,-,705.21,711.18,583.92,678.83,782.09,663.79,570.58,516.38,512.88,429.56,398.7,453.35,403.74,342.48,Upgrade
5,Other Receivables,4.22,4.7,4.7,4.82,22.65,-,10.17,8.31,42.66,23.57,16.8,12.77,25.46,3.67,6.34,2.7,2.87,2.86,5.92,2.91,Upgrade
6,Receivables,524.55,618.36,536.64,497.26,532.21,-,715.38,719.49,626.58,702.4,798.89,676.56,596.04,520.05,519.23,432.26,401.57,456.21,409.66,345.4,Upgrade
7,Inventory,1078,992.89,960.13,1148,1070,-,786.35,738.58,763.23,648.49,492.99,517.59,504.36,490.94,507.3,536.54,491.94,447.68,427.73,424.89,Upgrade
8,Other Current Assets,45.01,58.66,51.16,54.07,75.28,-,71.63,51.12,103.03,75.03,107.85,21.76,37.54,27,38.01,34.52,43.53,23.57,31.42,26.43,Upgrade
