,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,5764,5363,5090,4988,5254,5092,4466,4339,5339,4475,4534,4772,4695,3891,4099,4837,4341,4328,4697,4324,Upgrade
1,Cash & Short-Term Investments,5764,5363,5090,4988,5254,5092,4466,4339,5339,4475,4534,4772,4695,3891,4099,4837,4341,4328,4697,4324,Upgrade
2,Cash Growth,9.71%,5.33%,13.98%,14.97%,-1.58%,13.79%,-1.50%,-9.09%,13.70%,15.00%,10.61%,-1.34%,8.17%,-10.10%,-12.72%,11.86%,-12.94%,-16.23%,-8.57%,-6.30%,Upgrade
3,Accounts Receivable,2003,2184,2086,1647,1688,1659,1670,1610,1992,2082,2127,2131,2423,3044,2575,2364,2476,2118,2269,2176,Upgrade
4,Other Receivables,69.67,207.45,42.17,143.31,63.85,192.72,78.07,191.53,52.68,119.38,40.73,132.26,101.97,183.21,30.55,109.1,121.81,157.81,46.46,167.56,Upgrade
5,Receivables,2073,2392,2128,1790,1752,1866,1748,1802,2044,2201,2167,2263,2525,3227,2605,2473,2598,2276,2315,2344,Upgrade
6,Inventory,85.19,54.73,50.75,46.18,81.84,139.19,172.56,83.29,88.49,190.46,54.68,56.35,75.42,205.42,173,260.3,317.19,279.05,262.85,215.07,Upgrade
7,Other Current Assets,277.61,95.3,310.92,249.75,495.31,215.19,243.81,86.84,95.01,104.39,574.38,250.7,543.91,304.96,612.32,338.51,553.98,489.23,348.06,265.09,Upgrade
8,Total Current Assets,8200,7905,7580,7074,7583,7313,6630,6310,7566,6971,7330,7342,7840,7629,7490,7909,7809,7373,7623,7148,Upgrade
9,"Property, Plant & Equipment",17124,17237,17314,17365,16643,16680,16878,17094,16836,16919,15870,16069,17121,17915,18302,19201,17378,17432,17486,17711,Upgrade
