,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,11.23,11.23,6.63,6.63,16.25,25.1,19.82,16.97,24.4,19.83,17.36,12.15,12.59,14.85,-,14.19,11.48,18.47,-,7.13,Upgrade
1,Revenue Growth (YoY),-30.87%,-55.26%,-66.56%,-60.94%,-33.42%,26.56%,14.20%,39.65%,93.88%,33.51%,-,-14.36%,9.62%,-19.60%,-,98.93%,237.58%,494.02%,-,-5.44%,Upgrade
2,Cost of Revenue,8.47,8.47,8.56,8.56,65.03,-24.68,19.55,16,22.38,18.75,16.69,11.52,12.87,14.59,-,13.18,10.26,15.87,-,5.59,Upgrade
3,Gross Profit,2.76,2.76,-1.93,-1.93,-48.78,49.78,0.27,0.97,2.02,1.08,0.67,0.63,-0.29,0.27,-,1.01,1.22,2.61,-,1.55,Upgrade
4,"Selling, General & Admin",7.78,7.78,2.58,2.58,8.27,5.55,7.38,4.99,3.3,4.26,8.55,5.25,6.76,3.93,-,6.61,8.12,5.78,-,7.81,Upgrade
5,Operating Expenses,7.78,7.78,5.29,5.29,7.83,5.98,5.79,5.85,3.73,5.66,5.47,7.38,7.42,4.98,-,7.72,8.56,6.41,-,8.62,Upgrade
6,Operating Income,-5.02,-5.02,-7.22,-7.22,-56.61,43.8,-5.52,-4.88,-1.71,-4.58,-4.8,-6.75,-7.71,-4.71,-,-6.71,-7.34,-3.8,-,-7.08,Upgrade
7,Interest Expense,-0.22,-0.22,-0.54,-0.54,-0.41,-0.41,-0.56,-0.74,-0.75,-0.78,-0.77,-0.83,-0.76,-0.74,-,-0.84,-0.74,-0.62,-,-0.63,Upgrade
8,Interest & Investment Income,0,0,-,-,0.08,0.02,0.07,0.03,0.02,0.01,0.02,0.02,0.02,0,-,0.01,0.01,0.01,-,0.02,Upgrade
9,Currency Exchange Gain (Loss),-,-,0,0,-,-,0.85,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),0,0,-0.04,-0.04,49.42,-49.35,-0.86,0.84,0.02,0,0.19,0.05,0.01,0.09,-,0.01,0.29,0.12,-,0.18,Upgrade
