,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3.1,3.1,9.73,9.73,25.18,-,40.92,-,50.85,-,69.99,-,74.44,-,85.01,-,27.63,-,16.42,-,Upgrade
1,Short-Term Investments,-,-,0.2,0.2,-,-,2.8,-,-,-,2.96,-,-,-,1.51,-,-,-,0.84,-,Upgrade
2,Cash & Short-Term Investments,3.1,3.1,9.92,9.92,25.18,43.72,43.72,50.85,50.85,72.95,72.95,-,74.44,86.52,86.52,-,27.63,17.26,17.26,-,Upgrade
3,Cash Growth,-87.68%,-92.91%,-77.30%,-80.48%,-50.49%,-40.07%,-40.07%,-,-31.69%,-15.69%,-15.69%,-,169.46%,401.38%,401.38%,-,55.74%,-61.74%,-61.74%,-,Upgrade
4,Accounts Receivable,7.77,7.77,3.41,3.41,10.04,-,9.9,-,8.96,-,7.59,-,9.27,-,12.09,-,20.13,-,23.17,-,Upgrade
5,Other Receivables,0.02,0.02,12.26,12.26,1.81,-,4.16,-,0.02,-,1.57,-,-,-,1.59,-,0.57,-,1.84,-,Upgrade
6,Receivables,7.79,7.79,15.68,15.68,11.85,-,14.06,-,8.97,-,9.16,-,9.27,-,13.68,-,20.69,-,25.01,-,Upgrade
7,Inventory,3.15,3.15,0.21,0.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Prepaid Expenses,9.64,9.64,0.43,0.43,15.16,-,0.72,-,10.16,-,0.28,-,3.19,-,0.46,-,2.86,-,0.7,-,Upgrade
9,Other Current Assets,-,-,-,-,-,-,3.52,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Total Current Assets,23.67,23.67,26.24,26.24,52.18,-,62.03,-,69.98,-,82.39,-,86.9,-,100.67,-,51.18,-,42.97,-,Upgrade
11,"Property, Plant & Equipment",4.02,4.02,16.14,16.14,12.63,-,12.63,-,17.63,-,18.74,-,34.72,-,13.52,-,18.37,-,13.31,-,Upgrade
12,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,1.28,-,1.26,-,1.22,-,1.17,-,Upgrade
