,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,28,145,145,138,51,105,109,137,201,121,288,343,244,134,83,93,96,100,74,160,90,Upgrade
1,Market Cap Growth,38.89%,38.89%,33.69%,0.85%,-74.49%,-13.46%,-62.22%,-60.00%,-17.86%,-9.57%,246.40%,268.64%,153.37%,34.13%,12.99%,-41.67%,7.41%,-39.26%,-44.22%,32.24%,-58.75%,Upgrade
2,Enterprise Value,28,157,156,149,62,98,102,126,189,99,266,316,217,145,95,99,103,113,87,166,96,Upgrade
3,Last Close Price,0.05,0.25,0.25,0.24,0.09,0.18,0.19,0.24,0.34,0.21,0.49,0.59,0.42,0.23,0.25,0.28,0.29,0.30,0.29,0.62,0.35,Upgrade
4,PE Ratio,-,-25.01,-8.88,-,-,-,-11.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.80,4.07,3.57,2.53,0.75,1.34,1.26,1.69,2.55,1.64,4.65,6.02,6.17,3.21,2.05,-,2.18,2.69,2.53,-,4.69,Upgrade
6,PB Ratio,-25.46,-25.46,-25.46,-11.17,-4.13,28.08,11.13,14.05,10.24,6.17,9.30,11.09,-,2.61,-19.68,-22.05,-,15.98,-11.73,-25.45,-,Upgrade
7,P/TBV Ratio,-,-,-,-,-,15.27,8.48,10.70,8.90,5.37,8.52,10.16,-,2.60,-,-,-,20.92,-,-,-,Upgrade
8,P/FCF Ratio,2.32,11.82,15.50,21.44,15.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,8.64,8.64,10.45,12.60,9.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.80,4.41,3.83,2.73,0.91,1.25,1.18,1.55,2.41,1.34,4.29,5.55,5.49,3.49,2.34,-,2.32,3.06,3.00,-,5.03,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,3.20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,3.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,2.32,12.80,16.66,23.12,19.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
