,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,27.1,44.06,26.01,43.19,22.06,36.1,38.98,64.57,53.24,84.55
1,Short-Term Investments,6.92,9.32,7.33,1.1,-,-,-,-,-,-
2,Cash & Short-Term Investments,34.01,53.38,33.34,44.29,22.06,36.1,38.98,64.57,53.24,84.55
3,Cash Growth,2.01%,20.52%,51.16%,22.70%,-43.42%,-44.09%,-26.78%,-23.63%,24.59%,151.90%
4,Accounts Receivable,62.99,78.25,110.54,157.2,147.11,163.39,115.8,125.43,90.98,139.9
5,Other Receivables,0.19,0.32,0.31,0.72,0.17,0.34,0.74,2.1,0.81,1.11
6,Receivables,63.17,78.56,110.84,163.35,147.28,163.73,116.54,127.52,91.79,141.01
7,Inventory,27.65,28.74,44.41,28.79,67.65,56.34,28.66,33.42,21.09,26.28
8,Prepaid Expenses,-,-,-,-,-,-,27.03,-,66.65,-
9,Restricted Cash,-,3.74,23.13,27.74,6.5,39.05,12.3,10.2,0.16,3.43
10,Other Current Assets,0.97,1.76,3.54,3.86,1.87,0.81,-,0.74,-,19.23
11,Total Current Assets,125.8,166.18,215.27,268.03,245.36,296.02,223.51,236.45,232.93,274.51
12,"Property, Plant & Equipment",114.06,120.37,126.07,129.68,130.9,138.43,135.22,120.01,78.15,62.83
13,Long-Term Investments,15.41,-,-,-,-,-,-,-,-,-
14,Other Intangible Assets,0.36,0.38,0.33,0.44,0.35,0.44,0.27,0.28,0.1,0.12
15,Long-Term Deferred Tax Assets,1.94,2.45,2.42,2.18,2.57,2.81,0.89,1.15,0.48,1.09
16,Other Long-Term Assets,-,-,-,2.66,-,-,-,-,-,-
17,Total Assets,257.56,289.38,344.08,403,379.18,437.71,359.89,357.89,311.66,338.55
18,Accounts Payable,43.38,65.13,78.05,114.34,95.24,149.44,77.61,89.9,68.17,73.13
19,Accrued Expenses,1.26,1.68,4.04,3.15,3.33,3.49,1.4,3.23,1.59,5.82
20,Short-Term Debt,-,5,30,49.5,51.64,51.14,38.16,29.5,20,39.72
21,Current Portion of Long-Term Debt,-,-,-,0.12,0.18,0.18,-,-,-,-
22,Current Portion of Leases,0.21,0.21,0.6,0.24,0.52,0.5,-,-,0.09,0.04
23,Current Income Taxes Payable,2.5,2.5,2.81,3.04,2.16,2.74,3.23,3.92,1.61,2.16
24,Current Unearned Revenue,1.76,0.82,2.3,1.83,2.07,5.32,6.27,5.13,2.35,5.85
25,Other Current Liabilities,0.57,1.83,-,1.94,0.48,1.56,0.35,0.43,1.47,2.37
26,Total Current Liabilities,49.69,77.18,117.8,174.17,155.61,214.37,127.03,132.1,95.27,129.07
27,Long-Term Debt,-,-,-,2.98,2.89,2.84,-,-,-,-
28,Long-Term Leases,0.02,0.14,0.4,0.08,0.04,0.33,-,-,-,0.26
29,Long-Term Deferred Tax Liabilities,5,5,-,-,-,-,-,-,-,-
30,Total Liabilities,54.7,82.32,118.2,177.24,158.54,217.54,127.03,132.1,95.27,129.33
31,Common Stock,3.58,3.58,3.58,3.58,3.58,3.58,3.58,3.58,3.58,3.58
32,Additional Paid-In Capital,153.34,153.34,153.34,153.34,153.34,153.34,161.57,161.57,161.57,161.57
33,Retained Earnings,61.94,81.95,85.07,99.59,77.73,90.62,81.12,88.91,69.13,74.33
34,Comprehensive Income & Other,-16,-31.81,-16.1,-30.75,-14.01,-27.37,-13.42,-28.29,-17.89,-30.26
35,Total Common Equity,202.86,207.06,225.89,225.76,220.65,220.17,232.87,225.78,216.4,209.22
36,Shareholders' Equity,202.86,207.06,225.89,225.76,220.65,220.17,232.87,225.78,216.4,209.22
37,Total Liabilities & Equity,257.56,289.38,344.08,403,379.18,437.71,359.89,357.89,311.66,338.55
38,Total Debt,0.22,5.35,31,52.93,55.26,54.98,38.16,29.5,20.09,40.01
39,Net Cash (Debt),33.79,48.03,2.35,-8.64,-33.2,-18.88,0.82,35.07,33.16,44.54
40,Net Cash Growth,1340.85%,-,-,-,-,-,-97.53%,-21.27%,-,-
41,Net Cash Per Share,0.08,0.12,0.01,-0.02,-0.08,-0.05,0.00,0.09,0.08,0.14
42,Filing Date Shares Outstanding,400,400,400,400,400,400,400,400,400,400
43,Total Common Shares Outstanding,400,400,400,400,400,400,400,400,400,400
44,Working Capital,76.11,89.01,97.47,93.86,89.75,81.66,96.48,104.35,137.66,145.43
45,Book Value Per Share,0.51,0.52,0.56,0.56,0.55,0.55,0.58,0.56,0.54,0.52
46,Tangible Book Value,202.5,206.69,225.56,225.32,220.29,219.73,232.6,225.5,216.3,209.1
47,Tangible Book Value Per Share,0.51,0.52,0.56,0.56,0.55,0.55,0.58,0.56,0.54,0.52
48,Land,-,16.58,-,16.58,-,16.79,-,75.77,-,-
49,Buildings,-,77.28,-,76.3,-,73.9,-,-,-,35.01
50,Machinery,-,94.16,-,91.1,-,85.75,-,66.56,-,38.25
51,Construction In Progress,-,-,-,-,-,1.19,-,5.15,-,1.19
