,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6096,5930,4598,5096,6451,5139,5910,5868,5936,4916,6014,9841,14490,4770,3914,3745,3213,2835,2734,2424,3227,Upgrade
1,Market Cap Growth,15.40%,15.40%,-22.20%,-13.15%,8.68%,4.52%,-1.73%,-40.37%,-59.04%,3.07%,53.67%,162.78%,351.01%,68.22%,43.15%,54.47%,-0.44%,-6.76%,-10.09%,-15.07%,81.66%,Upgrade
2,Enterprise Value,6689,6516,5223,5723,7077,5763,6551,6398,6465,5417,6409,10132,14781,5023,4170,3904,3372,2952,2682,2145,2948,Upgrade
3,Last Close Price,21.65,21.06,16.33,18.10,22.91,18.25,20.99,20.84,21.08,17.46,21.36,34.95,51.46,16.94,13.90,13.30,11.41,10.07,9.71,8.61,11.46,Upgrade
4,PE Ratio,-,-,-60.11,-,-,-,-476.60,-,3447.12,-,-1179.13,-,1367.02,202.51,139.38,153.83,224.37,373.48,357.85,-,727.18,Upgrade
5,PS Ratio,3.60,3.50,2.64,2.80,3.60,2.81,3.26,3.19,3.18,2.72,3.44,6.01,9.10,3.05,2.58,2.64,2.52,2.42,2.45,2.20,2.86,Upgrade
6,PB Ratio,14.59,11.95,9.11,10.27,12.43,8.98,10.07,10.00,9.71,8.25,9.98,16.60,23.83,7.93,6.47,6.24,5.40,5.03,4.89,4.28,5.62,Upgrade
7,P/TBV Ratio,15.15,15.15,11.52,13.14,15.75,11.13,12.41,12.32,11.93,10.13,12.26,20.26,29.08,9.56,7.83,7.59,6.56,5.97,5.81,5.18,6.81,Upgrade
8,P/FCF Ratio,104.68,101.82,61.96,114.97,-5646.94,-596.52,-102.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-80.01,Upgrade
9,P/OCF Ratio,48.84,48.84,29.94,33.07,41.67,31.33,43.71,67.87,72.87,163.44,-1665.68,1021.79,-,-,97.08,115.70,143.01,-,38.07,42.11,43.18,Upgrade
10,EV/Sales Ratio,3.95,3.85,3.00,3.14,3.95,3.15,3.61,3.48,3.47,3.00,3.66,6.18,9.28,3.21,2.74,2.76,2.65,2.52,2.40,1.94,2.61,Upgrade
11,EV/EBITDA Ratio,104.91,179.54,2085.25,310.38,-,100.07,108.20,96.97,94.82,93.11,109.46,178.18,198.41,58.53,46.61,48.06,55.90,57.65,63.82,58.37,73.60,Upgrade
12,EV/EBIT Ratio,-,-134.10,-,-,-,-,-,-,-,-513.53,-667.74,-,-,214.83,138.07,187.10,1085.15,-1035.13,-,-,-,Upgrade
13,EV/FCF Ratio,114.86,111.88,70.39,129.10,-6195.49,-668.97,-113.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-73.09,Upgrade
14,Debt / Equity Ratio,1.33,1.33,1.39,1.51,1.52,1.27,1.32,1.38,1.34,0.94,1.02,0.86,0.94,0.75,0.90,0.91,0.85,0.80,0.86,0.41,0.50,Upgrade
15,Debt / EBITDA Ratio,10.36,3.34,10.06,16.35,11.77,11.67,5.73,33.88,5.11,7.52,4.43,15.54,6.68,5.94,4.86,5.26,6.49,4.97,9.10,11.80,6.88,Upgrade
16,Debt / FCF Ratio,11.34,11.34,9.42,16.86,-688.18,-84.65,-13.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.14,Upgrade
17,Asset Turnover,0.99,0.89,0.85,0.97,0.97,0.95,0.71,1.06,1.03,1.12,0.87,1.03,0.93,0.89,0.81,1.05,0.91,0.77,0.55,0.98,Upgrade,
18,Inventory Turnover,5.88,6.34,5.94,5.61,6.75,6.05,6.23,4.77,6.45,5.45,5.89,4.78,5.51,4.84,5.25,5.20,6.98,5.80,5.12,4.22,9.01,Upgrade
19,Quick Ratio,0.59,0.59,0.77,0.74,0.75,0.76,0.80,0.78,0.83,0.66,0.68,0.65,0.72,0.67,0.73,0.75,0.78,0.78,0.82,0.88,1.19,Upgrade
20,Current Ratio,0.82,0.82,1.02,1.00,0.98,1.03,1.07,1.05,1.08,0.92,0.94,0.93,0.97,0.97,0.98,0.99,0.99,1.02,1.04,1.11,1.44,Upgrade
21,Return on Equity (ROE),-7.09%,6.84%,-17.72%,-39.28%,-10.15%,0.34%,-16.38%,8.21%,-4.24%,4.93%,-10.12%,-3.07%,-2.29%,3.25%,3.18%,10.49%,3.70%,1.48%,-5.55%,1.88%,Upgrade,
22,Return on Assets (ROA),4.05%,-2.66%,-1.35%,-6.10%,-0.40%,-0.30%,-1.56%,-0.06%,0.30%,0.51%,-1.14%,-1.14%,0.45%,0.94%,1.47%,0.57%,1.59%,-0.47%,-1.33%,-0.41%,Upgrade,
23,Return on Capital (ROIC),5.92%,-3.83%,-1.97%,-9.16%,-0.59%,-0.43%,-2.26%,-0.10%,0.46%,0.79%,-1.80%,-1.82%,0.71%,1.43%,2.22%,0.88%,2.42%,-0.76%,-2.34%,-0.64%,Upgrade,
24,Return on Capital Employed (ROCE),-,-8.73%,-,-,-,-,-,-,-,-1.70%,-1.52%,-,-,3.66%,4.67%,3.24%,0.50%,-0.48%,-,-,-,Upgrade
25,Earnings Yield,-1.14%,-1.17%,-1.66%,-1.68%,-1.31%,-0.46%,-0.21%,-0.12%,0.03%,-0.18%,-0.08%,-0.06%,0.07%,0.49%,0.72%,0.65%,0.45%,0.27%,0.28%,0.17%,0.14%,Upgrade
26,FCF Yield,0.96%,0.98%,1.61%,0.87%,-0.02%,-0.17%,-0.98%,-1.44%,-1.07%,-2.01%,-2.05%,-1.19%,-0.73%,-1.68%,-2.18%,-3.60%,-4.40%,-4.41%,-3.55%,-2.18%,-1.25%,Upgrade
27,Payout Ratio,0.00%,-,55.48%,-,-,-,470.33%,-,48.43%,-,72.40%,-,679.87%,3896.71%,55.68%,110.25%,23.59%,98.17%,120.36%,-,46.65%,Upgrade
