,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,53.6,53.6,18.56,163.85,9.22,31.95,10.14,9.64,7.33,8.65,13.47,11.29,14.32,9.95,7.69,15.33,2.12,3.96,33.07,43.98,Upgrade
1,Revenue Growth (YoY),481.13%,67.76%,83.07%,1599.65%,25.91%,269.23%,-24.73%,-14.64%,-48.82%,-13.04%,75.17%,-26.31%,574.92%,151.38%,-76.75%,-65.15%,-93.29%,-77.48%,-63.67%,321.55%,Upgrade
2,Cost of Revenue,32.01,32.01,9.14,103.48,2.5,17.42,11.8,5.54,3.05,7.05,18.5,10,12.06,6.54,5.58,11.39,0.57,2.58,21.48,51.43,Upgrade
3,Gross Profit,21.59,21.59,9.43,60.37,6.73,14.54,-1.66,4.1,4.28,1.61,-5.03,1.29,2.26,3.41,2.11,3.94,1.56,1.38,11.6,-7.45,Upgrade
4,"Selling, General & Admin",19.76,19.76,21.88,18.64,13.5,19.47,23.6,13.92,15.38,15.78,8.51,20.43,17.93,11.74,8.12,8.79,7.74,9.38,19.09,24.98,Upgrade
5,Operating Expenses,19.76,19.76,33.27,18.64,13.5,19.47,25.58,13.92,15.38,15.78,22.43,20.43,17.93,11.74,15.88,8.79,7.74,9.38,19.09,24.98,Upgrade
6,Operating Income,1.84,1.84,-23.84,41.72,-6.77,-4.94,-27.25,-9.82,-11.1,-14.17,-27.47,-19.14,-15.67,-8.33,-13.77,-4.85,-6.18,-8,-7.49,-32.43,Upgrade
7,Interest Expense,-1.15,-1.15,-0.73,-1.17,-0.82,-0.35,-0.32,-0.33,-0.34,-0.34,-0.33,-0.36,-0.31,-0.28,-0.01,-0.02,-0.02,-0.03,-0.24,-0.03,Upgrade
8,Interest & Investment Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.78,-,Upgrade
9,Earnings From Equity Investments,0.02,0.02,-0.22,-0.45,-0.04,0.04,-0.06,-,-,-,0.84,-0.38,-0.45,-,-,-,-,-,0.62,3.2,Upgrade
10,Other Non Operating Income (Expenses),-4.71,-4.71,38.11,-35.53,-1.17,0.1,0.32,0.71,0.23,0.18,0.25,0.14,0.33,0.38,1.1,0.36,0.4,0.55,-0.16,0.31,Upgrade
