,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,1023,1317,1706,1781,2244,1230,1174,949.43,1124,782.56,599.54,1169,267.14,1003,723.49,1752,504.41,615.93,403.47,1257,Upgrade
1,Trading Asset Securities,420.81,-,0.56,-,-,-,10,-,-,-,353,-,228.15,-,771.85,-,1169,290,585,-,Upgrade
2,Cash & Short-Term Investments,1444,1317,1706,1781,2244,1230,1184,949.43,1124,782.56,952.54,1169,495.29,1003,1495,1752,1674,905.93,988.47,1257,Upgrade
3,Cash Growth,-35.64%,7.12%,44.15%,87.63%,99.67%,57.15%,24.28%,-18.76%,126.86%,-21.97%,-36.30%,-33.31%,-70.41%,10.71%,51.28%,39.39%,35.11%,-28.14%,82.19%,118.88%,Upgrade
4,Accounts Receivable,513.25,566.88,465.87,426.49,308.92,363.78,447.48,341.16,751.42,385.78,308.83,258.81,294.72,266.96,223.26,180.23,227.48,220.22,187.3,236.28,Upgrade
5,Other Receivables,347.23,351.52,68.61,39.93,73.43,71.25,67.27,54.7,41.32,39.76,43.13,42.04,25.54,31.15,41.23,33.61,30.94,31.01,42.72,19.81,Upgrade
6,Receivables,860.48,918.41,534.48,466.42,382.34,435.03,514.75,395.86,792.74,425.54,351.96,300.85,320.25,298.11,264.49,213.84,258.42,251.23,230.02,256.09,Upgrade
7,Inventory,1510,1090,1182,889.34,437.69,888.51,946.59,792.66,141.07,219.79,166.89,191.11,215.5,189.71,201.37,58.94,100.38,120.2,34.34,96.83,Upgrade
8,Prepaid Expenses,-,-,-,0.13,-,1.5,-,9.3,-,-,-,1.32,-,1.02,-,1.82,-,-,-,-,Upgrade
9,Other Current Assets,573.21,326.59,407.24,398.36,448.69,355.45,381.42,594.62,905,1217,946.31,759.92,885.35,527.43,227.67,144.53,165.28,133.32,230.9,164.79,Upgrade
10,Total Current Assets,4388,3653,3830,3536,3512,2910,3027,2742,2962,2645,2418,2422,1916,2019,2189,2172,2198,1411,1484,1775,Upgrade
11,"Property, Plant & Equipment",954.55,883.17,721.32,730.08,712.76,720.52,722.84,729.98,693.23,701.05,745.6,727.09,663.48,657.6,625.01,621.6,638.32,448.44,433.38,380.26,Upgrade
12,Long-Term Investments,687.08,665.23,37.06,36.94,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.16,15.16,14.92,14.92,Upgrade
13,Goodwill,270.75,270.75,208.37,208.37,208.37,208.37,208.37,208.37,208.37,208.37,208.37,208.37,208.37,208.37,208.37,208.37,208.37,208.37,208.37,60.89,Upgrade
14,Other Intangible Assets,1694,1736,1724,1738,1778,1678,1689,1583,1530,1318,1155,1079,142.08,142.96,143.83,144.71,145.59,146.53,147.15,79.82,Upgrade
15,Long-Term Accounts Receivable,43.58,45.07,48.19,49.66,53.79,55.3,57.6,59.87,57.54,63.16,69.6,73.01,82.73,58.84,60.22,61.59,62.95,48.55,50.6,50.6,Upgrade
16,Long-Term Deferred Tax Assets,18.99,18.29,30.63,11.27,17.22,29.81,30.95,13.81,18.18,20.23,9.34,9.53,19.13,15.39,17,3.43,1.77,1.72,1.84,0.75,Upgrade
17,Long-Term Deferred Charges,0.67,0.8,1.01,0.71,0.8,0.89,0.98,-,5.24,5.46,5.69,5.92,6.15,6.41,6.68,6.95,6.97,7.23,7.66,0.33,Upgrade
18,Other Long-Term Assets,181.6,183.61,255.96,157.03,72.38,72.33,3.24,3.24,15.84,16.25,15.84,15.66,729.64,451.17,289.99,167.54,1.17,70.58,72.54,34.47,Upgrade
19,Total Assets,8239,7455,6856,6467,6372,5691,5756,5356,5507,4993,4643,4556,3784,3576,3556,3402,3278,2357,2420,2397,Upgrade
20,Accounts Payable,942.87,659.92,660.05,712.01,995.7,656.75,735.52,615.03,880.84,549.74,471.16,515.45,345.34,231.11,255.44,212.32,188.42,166.09,113.98,154.09,Upgrade
21,Accrued Expenses,13.83,34.8,28.45,37.86,23.76,55.63,26.57,38.61,22.54,24.23,17.75,22.9,6.23,14.34,16.99,23.35,4.4,9.27,15.84,24.03,Upgrade
22,Short-Term Debt,138.05,119.33,126.32,53.83,30,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,0.92,2.97,3.72,1.76,0.45,2.61,1.89,1.17,-,-,-,-,Upgrade
24,Current Portion of Leases,1.35,27.9,2.1,2.18,4.19,4.43,2.49,1.92,-,0.87,-,1.25,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,217.66,189.85,149.64,148.91,129.47,113.51,93.05,74.7,117.49,73.07,57.08,46.26,53.23,38.36,32.51,15.23,28.07,13.95,31.52,20.77,Upgrade
