,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3590,4388,3602,3765,3815,4108,3825,3861,3889,3852,4346,4557,3889,4009,4056,4353,4668,4959,4968,4947,6256,Upgrade
1,Market Cap Growth,6.81%,6.81%,-5.83%,-2.49%,-1.88%,6.65%,-12.00%,-15.26%,0%,-3.93%,7.16%,4.68%,-16.70%,-19.14%,-18.35%,-12.01%,-25.38%,-17.96%,-25.41%,-34.10%,6.21%,Upgrade
2,Enterprise Value,10557,11298,10491,8724,8774,11287,8890,9948,6769,7046,8135,14496,13829,14338,16710,19691,20007,20557,19288,18083,19392,Upgrade
3,Last Close Price,2.27,2.76,2.26,2.43,2.97,3.20,2.96,2.99,3.01,2.98,3.36,3.53,3.01,3.06,3.06,3.28,3.52,3.69,3.61,3.54,4.47,Upgrade
4,PE Ratio,856.80,-,-,46.47,-,32.77,36.15,35.17,36.99,-,35.14,33.00,22.76,-,20.20,16.39,15.24,-,12.11,10.09,10.47,Upgrade
5,Forward PE,-,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,Upgrade
6,PS Ratio,1.06,1.31,0.95,0.72,0.69,0.40,0.37,0.26,0.26,0.29,0.25,0.37,0.31,0.34,0.54,0.54,0.62,0.62,0.66,0.66,0.65,Upgrade
7,PB Ratio,0.30,0.34,0.28,0.29,0.29,0.33,0.31,0.31,0.31,0.31,0.35,0.37,0.31,0.33,0.33,0.35,0.38,0.40,0.40,0.40,0.51,Upgrade
8,P/TBV Ratio,0.36,0.36,0.30,0.31,0.32,0.37,0.34,0.34,0.35,0.35,0.39,0.41,0.35,0.36,0.37,0.39,0.42,0.44,0.44,0.44,0.56,Upgrade
