,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,2099,2105,2102,2049,1791,1624,1734,1821,1211,1743,Upgrade
1,Revenue Growth (YoY),-0.14%,2.75%,17.35%,26.12%,3.27%,-10.82%,43.25%,4.48%,-33.92%,-6.53%,Upgrade
2,Cost of Revenue,1888,1927,1911,1831,1641,1487,1508,1536,1089,1484,Upgrade
3,Gross Profit,210.93,177.76,190.83,217.34,149.81,136.96,226.47,285.91,122.03,259.24,Upgrade
4,"Selling, General & Admin",82.41,77.51,77.31,70.7,80.03,67.05,82,67.45,62.09,71.45,Upgrade
5,Research & Development,88.63,82.52,69.74,75.52,60.24,53.36,61.48,63.2,56.23,51.26,Upgrade
6,Other Operating Expenses,-3.17,-4,-2.11,-3.59,-2.33,-6.36,-2.77,-4.22,-2.2,-3.79,Upgrade
7,Operating Expenses,167.87,156.02,144.93,142.63,137.94,114.05,140.71,126.43,116.12,118.93,Upgrade
8,Operating Income,43.06,21.74,45.9,74.7,11.88,22.91,85.76,159.48,5.91,140.31,Upgrade
9,Interest Expense,-1.16,-0.28,-1.08,-0.96,-0.64,-3.07,-0.25,-,-2.35,-4.53,Upgrade
10,Interest & Investment Income,3.13,2.7,2.33,6.88,1.77,3.28,1.15,8.4,3.13,3.85,Upgrade
11,Earnings From Equity Investments,1.66,3.01,-0.14,2.27,-1.64,0.27,0.38,1.27,-0.47,-1.54,Upgrade
12,Currency Exchange Gain (Loss),-0.25,-3.07,-0.38,0.7,9.23,4.73,5.5,-6.77,0.42,0.56,Upgrade
13,Other Non Operating Income (Expenses),-4.15,-1.58,-2.13,-1.28,-0.77,-0.98,-1.98,-11.72,-2.52,-1.93,Upgrade
14,EBT Excluding Unusual Items,42.29,22.51,44.5,82.32,19.82,27.14,90.56,150.65,4.13,136.72,Upgrade
15,Gain (Loss) on Sale of Assets,-1.5,-3.91,-0.43,-1.78,0.9,-0.24,-1.98,-5.85,-3.76,-5.97,Upgrade
16,Asset Writedown,-,-0.17,1.73,-9.32,-,-5.91,4.45,0.75,-31.46,-21.87,Upgrade
17,Pretax Income,40.79,18.43,45.8,71.23,20.72,20.99,93.03,145.55,-31.09,108.89,Upgrade
18,Income Tax Expense,17.73,10.66,8.4,-3.04,29.48,-18.09,5.7,26.35,-34.19,6.53,Upgrade
19,Earnings From Continuing Operations,23.06,7.77,37.4,74.27,-8.76,39.07,87.33,119.21,3.1,102.36,Upgrade
20,Minority Interest in Earnings,-7.37,-5.03,-3.41,-5.12,-2.38,-3.77,-4.19,-3.74,-1.8,-1.04,Upgrade
21,Net Income,15.7,2.74,33.99,69.15,-11.14,35.3,83.14,115.47,1.3,101.32,Upgrade
22,Net Income to Common,15.7,2.74,33.99,69.15,-11.14,35.3,83.14,115.47,1.3,101.32,Upgrade
23,Net Income Growth,-53.83%,-96.03%,-,95.91%,-,-69.43%,6290.70%,13.96%,-99.01%,-43.73%,Upgrade
24,Shares Outstanding (Basic),2510,2510,2510,2510,2510,2509,2509,2508,2508,2508,Upgrade
25,Shares Outstanding (Diluted),2510,2510,2510,2510,2510,2512,2511,2508,2508,2508,Upgrade
26,Shares Change (YoY),-,-,-0.01%,-0.10%,-0.02%,0.17%,0.12%,-0.00%,-0.07%,-0.02%,Upgrade
27,EPS (Basic),0.01,0.00,0.01,0.03,-0.00,0.01,0.03,0.05,0.00,0.04,Upgrade
28,EPS (Diluted),0.01,-0.00,0.01,0.02,-0.00,0.01,0.03,0.05,0.00,0.04,Upgrade
29,EPS Growth,-55.70%,-,-,70.64%,-,-69.46%,6270.66%,21.19%,-99.00%,-45.72%,Upgrade
30,Free Cash Flow,61.2,99.65,132.52,106.82,66.6,123.86,21.93,390.45,-120.35,165.09,Upgrade
31,Free Cash Flow Per Share,0.02,0.04,0.05,0.04,0.03,0.05,0.01,0.16,-0.05,0.07,Upgrade
32,Operating Margin,2.05%,1.03%,2.18%,3.65%,0.66%,1.41%,4.94%,8.76%,0.49%,8.05%,Upgrade
33,Profit Margin,0.75%,0.13%,1.62%,3.38%,-0.62%,2.17%,4.79%,6.34%,0.11%,5.81%,Upgrade
34,Free Cash Flow Margin,2.92%,4.73%,6.31%,5.21%,3.72%,7.63%,1.26%,21.44%,-9.94%,9.47%,Upgrade
35,EBITDA,115.93,91.91,113.57,140.31,80.21,90.61,152.12,222.22,65.19,197.61,Upgrade
36,D&A For EBITDA,72.87,70.17,67.67,65.61,68.33,67.7,66.36,62.73,59.28,57.3,Upgrade
37,EBIT,43.06,21.74,45.9,74.7,11.88,22.91,85.76,159.48,5.91,140.31,Upgrade
