,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,9465,10998,11240,11096,10966,10457,8812,9478,8583,7082,8897,9465,9334,10476,12448,15156,16246,7865,8224,7813,9641,Upgrade
1,Market Cap Growth,5.18%,5.18%,27.56%,17.08%,27.76%,47.65%,-0.95%,0.14%,-8.04%,-32.40%,-28.53%,-37.55%,-42.55%,33.20%,51.35%,93.98%,68.52%,-18.42%,-26.36%,-29.88%,8.60%,Upgrade
2,Enterprise Value,8433,9610,8826,9322,9191,8466,6856,6766,5872,4958,6955,7317,7187,9071,11239,14489,15579,7907,8334,8039,9866,Upgrade
3,Last Close Price,14.50,16.85,17.22,16.47,16.28,15.52,13.08,13.76,12.46,10.28,12.92,13.47,13.28,14.91,17.63,21.46,23.01,11.14,11.57,10.99,13.56,Upgrade
4,PE Ratio,11.50,13.36,11.14,11.50,12.02,11.37,14.43,16.71,12.88,-,12.64,8.29,-,6.18,7.20,11.98,16.73,10.73,14.21,13.55,18.24,Upgrade
5,Forward PE,11.85,11.76,9.90,9.55,10.07,10.50,4.30,4.30,4.30,4.54,6.00,7.04,4.39,5.14,4.57,8.90,12.06,13.41,16.43,13.51,14.20,Upgrade
6,PS Ratio,1.45,1.68,1.66,1.75,1.87,1.98,1.91,2.05,1.70,1.56,1.73,1.53,1.42,1.40,1.65,2.37,2.74,1.33,1.43,1.28,1.66,Upgrade
7,PB Ratio,0.99,0.85,0.89,0.88,0.90,0.87,0.74,0.82,0.72,0.64,0.79,0.80,0.87,0.93,1.09,1.46,1.65,0.91,0.98,0.98,1.02,Upgrade
8,P/TBV Ratio,1.22,1.22,1.27,1.22,1.27,1.22,1.04,1.17,1.03,0.90,1.13,1.16,1.25,1.38,1.60,2.15,2.42,1.34,1.43,1.42,1.51,Upgrade
