,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Cash & Equivalents,115.35,138.29,127.49,116.48,142.49,132.29,145.81,136.95,136.91,228.72,Upgrade
1,Short-Term Investments,20.33,18.53,50.28,63.62,68.54,67.7,64.33,68.64,45.92,33.73,Upgrade
2,Trading Asset Securities,1.56,1.96,-,-,37.66,3.75,24.44,20.33,60.9,19.91,Upgrade
3,Cash & Short-Term Investments,137.25,158.77,177.77,180.09,248.69,203.75,234.58,225.92,243.73,282.36,Upgrade
4,Cash Growth,-22.79%,-11.84%,-28.52%,-11.61%,6.02%,-9.81%,-3.76%,-19.99%,-32.26%,-27.72%,Upgrade
5,Accounts Receivable,148.06,148.18,178.29,148.64,169.15,162.55,158.69,162.34,144.08,126.92,Upgrade
6,Other Receivables,-,-,-,-,1.51,1.57,-,-,-,-,Upgrade
7,Receivables,157.2,152.13,181.14,155.73,194.1,187.59,186.6,190.83,178.87,181.5,Upgrade
8,Inventory,6.77,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,-,-,-,-,-,34.3,-,0.75,-,-,Upgrade
10,Total Current Assets,301.22,310.9,358.91,335.83,442.79,425.65,421.17,417.5,422.6,463.86,Upgrade
11,"Property, Plant & Equipment",21.55,9.24,9.19,9.41,9.49,11.76,11.19,13.57,14.96,17.41,Upgrade
12,Long-Term Investments,1.52,2.73,6.16,8.56,20.26,20.63,33.25,35.02,41.73,-,Upgrade
13,Other Intangible Assets,0.38,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,Upgrade
14,Other Long-Term Assets,0.27,-,-,-,-,-,-,0.18,-,-,Upgrade
15,Total Assets,327.72,323.97,374.55,354.08,472.83,458.33,465.9,466.55,479.58,481.55,Upgrade
16,Accounts Payable,22.45,30.93,26.2,23.41,37.5,17.78,21.95,31.19,20.46,35.18,Upgrade
17,Short-Term Debt,182.69,177.35,186.57,187.06,237.35,241.58,236.28,230.98,229.8,214.8,Upgrade
18,Current Portion of Leases,5.28,1.62,1.32,0.97,1.91,3.22,3.38,2.67,2.99,2.76,Upgrade
19,Current Income Taxes Payable,3,2.45,4.75,2.71,1.98,1.98,3.65,3.8,3.76,2.01,Upgrade
20,Current Unearned Revenue,-,-,-,-,-,-,-,-,0.22,-,Upgrade
21,Other Current Liabilities,15.62,17.83,17.46,20.06,21.05,20.07,13.2,12.71,34.14,13.15,Upgrade
22,Total Current Liabilities,229.05,230.17,236.31,234.22,299.78,284.62,278.46,281.35,291.36,267.89,Upgrade
23,Long-Term Leases,4.64,0.97,1.37,0.87,-,0.56,2.01,2.49,3.55,3.74,Upgrade
24,Long-Term Deferred Tax Liabilities,0.9,0.51,0.72,0.67,0.67,0.46,0.55,0.92,1.02,1.44,Upgrade
25,Total Liabilities,235.98,233.15,239.4,236.75,301.42,286.61,281.99,285.73,296.52,273.65,Upgrade
26,Common Stock,11.52,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,Upgrade
27,Additional Paid-In Capital,228.15,211.36,211.36,211.36,211.36,211.36,211.36,211.36,211.36,211.36,Upgrade
28,Retained Earnings,-129.85,-119.29,-80.29,-98.67,-51.2,-51.67,-37.32,-38.91,-32.39,-26.67,Upgrade
29,Comprehensive Income & Other,-17.57,-11.35,-5.52,-4.95,1.64,2.43,0.27,-1.22,-5.51,13.63,Upgrade
30,Total Common Equity,92.24,90.32,135.15,117.34,171.41,171.71,183.91,180.83,183.06,207.91,Upgrade
31,Minority Interest,-0.51,0.51,-,-,-,-,-,-,-,-,Upgrade
32,Shareholders' Equity,91.74,90.83,135.15,117.34,171.41,171.71,183.91,180.83,183.06,207.91,Upgrade
33,Total Liabilities & Equity,327.72,323.97,374.55,354.08,472.83,458.33,465.9,466.55,479.58,481.55,Upgrade
34,Total Debt,192.61,179.94,189.27,188.91,239.26,245.36,241.67,236.14,236.35,221.29,Upgrade
35,Net Cash (Debt),-55.37,-21.17,-11.5,-8.81,9.43,-41.61,-7.09,-10.21,7.38,61.06,Upgrade
36,Net Cash Growth,-,-,-,-,-,-,-,-,-95.19%,-68.26%,Upgrade
37,Net Cash Per Share,-0.49,-0.23,-0.12,-0.09,0.10,-0.45,-0.08,-0.11,0.08,0.64,Upgrade
38,Filing Date Shares Outstanding,112.04,92.84,92.84,92.84,92.84,92.84,92.84,92.84,96,96,Upgrade
39,Total Common Shares Outstanding,112.04,92.84,92.84,92.84,92.84,92.84,92.84,92.84,96,96,Upgrade
40,Working Capital,72.17,80.73,122.59,101.61,143.01,141.02,142.72,136.15,131.24,195.96,Upgrade
41,Book Value Per Share,0.82,0.97,1.46,1.26,1.85,1.85,1.98,1.95,1.91,2.17,Upgrade
42,Tangible Book Value,91.86,90.03,134.86,117.05,171.12,171.42,183.62,180.54,182.77,207.62,Upgrade
43,Tangible Book Value Per Share,0.82,0.97,1.45,1.26,1.84,1.85,1.98,1.94,1.90,2.16,Upgrade
44,Machinery,-,98.1,-,97.38,-,99.5,-,96.96,-,105.15,Upgrade
45,Leasehold Improvements,-,0.7,-,0.7,-,0.91,-,0.91,-,0.91,Upgrade
