,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Operating Revenue,178.6,132.23,155.87,133.1,179.84,110.8,149.23,161.91,128.07,147.67,Upgrade
1,Other Revenue,-,0.55,-,2.51,-,3.19,-,1.72,1.89,-,Upgrade
2,Revenue,178.6,132.79,155.87,135.6,179.84,113.99,149.23,163.64,129.96,147.67,Upgrade
3,Revenue Growth (YoY),14.58%,-2.08%,-13.33%,18.96%,20.52%,-30.34%,14.82%,10.81%,20.49%,19.13%,Upgrade
4,Cost of Revenue,140.07,120.89,114.69,107.82,153.84,94.6,115.8,130.57,106.05,127.09,Upgrade
5,Gross Profit,38.53,11.9,41.18,27.79,26,19.39,33.42,33.06,23.91,20.58,Upgrade
6,"Selling, General & Admin",44.85,44.38,25.77,30.57,25,33.8,25.91,36.58,25.66,31.78,Upgrade
7,Other Operating Expenses,-0.6,-0.28,-0.19,-0.58,-0.41,-0.82,-0.65,-9.44,-0.44,-0.78,Upgrade
8,Operating Expenses,47.54,35.7,24,40.06,24.59,32.98,25.26,27.14,25.22,36.88,Upgrade
9,Operating Income,-9.01,-23.8,17.18,-12.27,1.41,-13.59,8.16,5.92,-1.31,-16.3,Upgrade
10,Interest Expense,-5.11,-4.57,-4.59,-5.26,-5.39,-5.44,-5.45,-5.37,-5.21,-4.43,Upgrade
11,Interest & Investment Income,0.81,1.32,0.61,1.98,0.82,0.14,0.14,0.08,0.15,1.3,Upgrade
12,Earnings From Equity Investments,-,-,-,4.18,-0.04,-7.67,-1.72,-0.48,0.25,-,Upgrade
13,Currency Exchange Gain (Loss),-,0.04,-,0.06,-,-0.06,-,-0.03,-,-0.13,Upgrade
14,Other Non Operating Income (Expenses),2.56,-12.29,7.14,-16.72,-,-,-,-,-,-,Upgrade
15,EBT Excluding Unusual Items,-10.75,-39.3,20.34,-28.03,-3.2,-26.62,1.13,0.11,-6.12,-19.56,Upgrade
16,Gain (Loss) on Sale of Investments,-0.4,-0.52,-,-20.23,-,12.01,-0.29,-6.83,1,-23.7,Upgrade
17,Gain (Loss) on Sale of Assets,0.5,0,0.14,0.57,0.45,-,0.39,1.66,-,1.66,Upgrade
18,Other Unusual Items,-,-,-,0.36,4.03,-,-,-0.75,0.75,-,Upgrade
19,Pretax Income,-10.65,-39.82,20.48,-47.33,1.27,-14.61,1.23,-5.81,-4.38,-41.6,Upgrade
20,Income Tax Expense,1.09,-1.34,2.1,0.14,0.8,-0.26,-0.37,0.72,1.34,-0.14,Upgrade
21,Earnings From Continuing Operations,-11.74,-38.48,18.38,-47.47,0.47,-14.35,1.6,-6.53,-5.71,-41.46,Upgrade
22,Minority Interest in Earnings,1.18,-0.52,-,-,-,-,-,-,-,-,Upgrade
23,Net Income,-10.56,-39,18.38,-47.47,0.47,-14.35,1.6,-6.53,-5.71,-41.46,Upgrade
24,Net Income to Common,-10.56,-39,18.38,-47.47,0.47,-14.35,1.6,-6.53,-5.71,-41.46,Upgrade
25,Net Income Growth,-,-,3785.41%,-,-70.34%,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),114,93,93,93,93,93,93,93,95,96,Upgrade
27,Shares Outstanding (Diluted),114,93,93,93,93,93,93,93,95,96,Upgrade
28,Shares Change (YoY),22.39%,-,0.00%,-,-,-0.02%,-2.20%,-3.27%,-1.12%,-,Upgrade
29,EPS (Basic),-0.09,-0.42,0.20,-0.51,0.01,-0.15,0.02,-0.07,-0.06,-0.43,Upgrade
30,EPS (Diluted),-0.09,-0.42,0.20,-0.51,0.01,-0.15,0.02,-0.07,-0.06,-0.43,Upgrade
31,EPS Growth,-,-,3859.22%,-,-70.59%,-,-,-,-,-,Upgrade
32,Free Cash Flow,-37.79,33.93,6.63,3.12,19.21,-8.42,9.59,3.41,-19.91,-60.26,Upgrade
33,Free Cash Flow Per Share,-0.33,0.37,0.07,0.03,0.21,-0.09,0.10,0.04,-0.21,-0.63,Upgrade
34,Operating Margin,-5.04%,-17.93%,11.02%,-9.05%,0.79%,-11.92%,5.47%,3.62%,-1.01%,-11.04%,Upgrade
35,Profit Margin,-5.91%,-29.37%,11.79%,-35.01%,0.26%,-12.59%,1.07%,-3.99%,-4.39%,-28.08%,Upgrade
36,Free Cash Flow Margin,-21.16%,25.55%,4.25%,2.30%,10.68%,-7.39%,6.43%,2.09%,-15.32%,-40.81%,Upgrade
37,EBITDA,-7.37,-22.53,18.38,-11.1,2.6,-12.12,11.16,9.11,2.4,-12.23,Upgrade
38,D&A For EBITDA,1.64,1.28,1.2,1.17,1.19,1.47,3,3.19,3.71,4.07,Upgrade
39,EBIT,-9.01,-23.8,17.18,-12.27,1.41,-13.59,8.16,5.92,-1.31,-16.3,Upgrade
