,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,41,50,104,111,144,157,50,73,85,85,85,196,187,260,227,244,243,74,10,22,22,Upgrade
1,Market Cap Growth,-68.36%,-68.36%,106.45%,51.76%,68.61%,84.81%,-41.14%,-62.64%,-54.34%,-67.22%,-62.49%,-19.69%,-23.28%,250.10%,2248.57%,987.60%,996.15%,-10.00%,-93.20%,-88.71%,-88.53%,Upgrade
2,Enterprise Value,67,63,117,149,181,191,83,107,116,116,116,227,217,291,258,268,267,146,81,89,88,Upgrade
3,Last Close Price,0.32,0.39,0.80,0.86,1.11,1.46,0.47,0.68,0.79,0.79,0.79,1.82,1.73,2.41,2.50,2.69,2.85,0.87,0.68,1.58,1.56,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,179.26,-,-,-,-,Upgrade
5,PS Ratio,1.72,2.24,4.64,4.98,9.17,9.77,2.67,-,3.97,3.75,3.31,-,5.27,7.21,6.68,7.44,9.74,3.05,0.37,-,0.54,Upgrade
6,PB Ratio,-0.83,-0.83,-1.72,-2.03,-2.62,-2.02,-0.70,-1.02,-,-1.23,-1.36,-3.13,-,-6.39,-3.38,-3.64,-,-0.90,-0.07,-0.17,-,Upgrade
7,EV/Sales Ratio,2.85,2.84,5.24,6.65,11.56,11.83,4.44,-,5.39,5.09,4.50,-,6.14,8.07,7.59,8.17,10.70,6.00,3.08,-,2.15,Upgrade
8,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-467.31,-,-,-,-,Upgrade
9,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-98.55,-,-,-,-,Upgrade
10,Debt / Equity Ratio,-0.53,-0.53,-0.53,-0.57,-0.57,-0.56,-0.56,-0.56,-,-0.61,-0.69,-0.69,-,-1.07,-0.60,-0.60,-,-0.48,-0.63,-0.63,-,Upgrade
11,Asset Turnover,1.76,1.01,1.07,1.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
12,Quick Ratio,0.06,0.06,0.06,0.39,0.39,0.09,-,0.15,-,0.11,-,0.16,-,0.21,-,0.19,-,0.10,-,0.04,-,Upgrade
13,Current Ratio,0.10,0.10,0.10,0.44,0.44,0.14,-,0.29,-,0.16,-,0.24,-,0.25,-,0.24,-,0.12,-,0.04,-,Upgrade
14,Return on Assets (ROA),-53.03%,-30.29%,-7.91%,-10.15%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Earnings Yield,-14.65%,-11.99%,-6.44%,-6.07%,-4.40%,-3.90%,-10.37%,-,-7.98%,-11.76%,-12.75%,-,-10.32%,-1.52%,-3.34%,-3.52%,0.56%,-19.14%,-135.17%,-,-152.16%,Upgrade
16,FCF Yield,-30.04%,-30.04%,-8.76%,-2.85%,-1.10%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Buyback Yield / Dilution,-18.74%,-19.92%,-20.00%,-,-17.49%,-0.06%,-,-,-,-12.31%,-18.70%,-,-26.38%,-557.22%,-538.80%,-,-500.00%,-2.73%,-0.00%,-,0.00%,Upgrade
18,Total Shareholder Return,-18.74%,-19.92%,-20.00%,-,-17.49%,-0.06%,-,-,-,-12.31%,-18.70%,-,-26.38%,-557.22%,-538.80%,-,-500.00%,-2.73%,-0.00%,-,0.00%,Upgrade
