,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1.62,1.62,13.86,13.86,0.88,-,2.39,-,1.42,-,1.88,-,4.81,-,1.11,-,6.38,-,1.53,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,0.19,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1.62,1.62,13.86,13.86,0.88,2.39,2.39,-,1.42,2.06,2.06,-,4.81,1.11,1.11,-,6.38,1.53,1.53,-,Upgrade
3,Cash Growth,83.14%,-32.32%,479.43%,-,-37.53%,16.12%,16.12%,-,-70.56%,85.25%,85.25%,-,-24.71%,-27.08%,-27.08%,-,-9.83%,-79.78%,-79.78%,-,Upgrade
4,Accounts Receivable,0.75,0.75,2.53,2.53,2.32,-,2.39,-,4,-,5.94,-,4.84,-,5.95,-,5.07,-,4.15,-,Upgrade
5,Other Receivables,-,-,0,0,-,-,0.05,-,0.06,-,0.11,-,0.06,-,0.06,-,0.06,-,0.28,-,Upgrade
6,Receivables,0.75,0.75,2.53,2.53,2.32,-,2.44,-,4.06,-,6.05,-,4.9,-,6.01,-,5.13,-,4.43,-,Upgrade
7,Other Current Assets,1.14,1.14,2.05,2.05,1.92,-,4.2,-,2.75,-,4.68,-,2.22,-,1.83,-,1.99,-,1.15,-,Upgrade
8,Total Current Assets,3.52,3.52,18.44,18.44,5.12,-,9.02,-,8.22,-,12.8,-,11.92,-,8.95,-,13.51,-,7.11,-,Upgrade
9,"Property, Plant & Equipment",0.2,0.2,0.27,0.27,0.31,-,0.38,-,0.62,-,0.8,-,1.09,-,1.3,-,1.36,-,1.53,-,Upgrade
10,Goodwill,6.27,6.27,6.27,6.27,8.53,-,8.53,-,9.47,-,9.47,-,15.75,-,15.75,-,15.75,-,15.75,-,Upgrade
11,Other Intangible Assets,-,-,-,-,-,-,-,-,-,-,1.72,-,5.17,-,8.61,-,12.05,-,15.5,-,Upgrade
12,Total Assets,9.99,9.99,24.99,24.99,13.97,-,17.94,-,18.31,-,24.79,-,33.92,-,34.62,-,42.67,-,39.88,-,Upgrade
13,Accounts Payable,4.2,4.2,4.13,4.13,5.26,-,7.4,-,8.01,-,11.61,-,5.75,-,6.34,-,7.61,-,11.72,-,Upgrade
14,Accrued Expenses,14.06,14.06,23.94,23.94,24.06,-,22.19,-,-,-,14.47,-,15.8,-,13.35,-,75.3,-,30.86,-,Upgrade
15,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.69,-,64.1,-,Upgrade
16,Current Portion of Long-Term Debt,17.94,17.94,13.34,13.34,6.73,-,0.5,-,23.25,-,24.65,-,25.3,-,12.98,-,9.88,-,10.13,-,Upgrade
17,Current Income Taxes Payable,-,-,-,-,-,-,0.38,-,0.38,-,0.38,-,0.38,-,0.38,-,0.38,-,0.38,-,Upgrade
18,Current Unearned Revenue,0.42,0.42,0.93,0.93,0.59,-,0.74,-,-,-,1.14,-,-,-,-,-,-,-,-,-,Upgrade
19,Other Current Liabilities,-,-,-,-,-,-,-,-,19.65,-,-,-,-,-,4.03,-,-,-,43.84,-,Upgrade
20,Total Current Liabilities,36.62,36.62,42.34,42.34,36.64,-,31.2,-,51.28,-,52.24,-,47.22,-,37.08,-,113.85,-,161.03,-,Upgrade
21,Long-Term Debt,14,14,17.82,17.82,36.75,-,39.99,-,19.38,-,18.81,-,18.2,-,27.26,-,9.12,-,8.69,-,Upgrade
22,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,0.29,-,0.85,-,1.42,-,1.99,-,2.56,-,Upgrade
23,Other Long-Term Liabilities,19.67,19.67,19.67,19.67,18.72,-,18.69,-,16.98,-,16.2,-,8.33,-,36.02,-,-,-,-,-,Upgrade
24,Total Liabilities,70.29,70.29,79.84,79.84,92.11,-,89.88,-,87.63,-,87.54,-,74.6,-,101.77,-,124.96,-,172.28,-,Upgrade
25,Common Stock,1.29,1.29,1.29,1.29,1.08,-,1.08,-,1.08,-,1.08,-,1.08,-,0.91,-,0.85,-,0.14,-,Upgrade
26,Additional Paid-In Capital,-,-,637.28,637.28,614.49,-,614.49,-,614.49,-,614.49,-,614.49,-,582.36,-,570.31,-,510.57,-,Upgrade
27,Retained Earnings,-,-,-689.99,-689.99,-689.12,-,-683.23,-,-677.45,-,-670.9,-,-648.58,-,-642.75,-,-644.62,-,-634.15,-,Upgrade
28,Comprehensive Income & Other,-57.25,-57.25,0.56,0.56,0.56,-,0.55,-,0.57,-,0.56,-,0.56,-,0.57,-,0.66,-,0.73,-,Upgrade
29,Total Common Equity,-55.96,-55.96,-50.86,-50.86,-73,-67.11,-67.11,-,-61.31,-54.77,-54.77,-,-32.46,-58.9,-58.9,-,-72.8,-122.72,-122.72,-,Upgrade
30,Minority Interest,-4.35,-4.35,-3.99,-3.99,-5.14,-,-4.83,-,-8.01,-,-7.98,-,-8.22,-,-8.25,-,-9.5,-,-9.69,-,Upgrade
31,Shareholders' Equity,-60.3,-60.3,-54.85,-54.85,-78.14,-71.94,-71.94,-,-69.32,-62.75,-62.75,-,-40.68,-67.16,-67.16,-,-82.29,-132.4,-132.4,-,Upgrade
32,Total Liabilities & Equity,9.99,9.99,24.99,24.99,13.97,-,17.94,-,18.31,-,24.79,-,33.92,-,34.62,-,42.67,-,39.88,-,Upgrade
33,Total Debt,31.94,31.94,31.17,31.17,43.48,40.48,40.48,-,42.62,43.46,43.46,-,43.5,40.24,40.24,-,39.69,82.92,82.92,-,Upgrade
34,Net Cash (Debt),-30.32,-30.32,-17.31,-17.31,-42.6,-38.09,-38.09,-,-41.21,-41.4,-41.4,-,-38.69,-39.13,-39.13,-,-33.3,-81.4,-81.4,-,Upgrade
35,Net Cash Per Share,-0.23,-0.23,-0.14,-0.14,-0.39,-0.35,-,-,-0.38,-0.38,-,-,-0.40,-0.43,-0.43,-,-2.28,-5.72,-,-,Upgrade
36,Filing Date Shares Outstanding,129.45,129.45,129.45,129.45,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,90.88,90.88,85.35,85.35,14.23,14.23,14.23,Upgrade
37,Total Common Shares Outstanding,129.45,129.45,129.45,129.45,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,90.88,90.88,85.35,85.35,14.23,14.23,14.23,Upgrade
38,Working Capital,-33.11,-33.11,-23.9,-23.9,-31.52,-,-22.18,-,-43.05,-,-39.44,-,-35.3,-,-28.13,-,-100.35,-,-153.93,-,Upgrade
39,Book Value Per Share,-0.43,-0.43,-0.39,-0.39,-0.68,-0.62,-0.62,-,-0.57,-0.51,-0.51,-,-0.30,-0.65,-0.65,-,-0.85,-8.63,-8.63,-,Upgrade
40,Tangible Book Value,-62.23,-62.23,-57.13,-57.13,-81.53,-75.65,-75.65,-,-70.78,-65.96,-65.96,-,-53.38,-83.26,-83.26,-,-100.6,-153.96,-153.96,-,Upgrade
41,Tangible Book Value Per Share,-0.48,-0.48,-0.44,-0.44,-0.76,-0.70,-0.70,-,-0.66,-0.61,-0.61,-,-0.49,-0.92,-0.92,-,-1.18,-10.82,-10.82,-,Upgrade
42,Machinery,-,-,2.96,2.96,-,-,2.94,-,-,-,2.78,-,-,-,2.96,-,-,-,2.92,-,Upgrade
