,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,13.38,13.98,13.81,15.22,14.11,15.17,13.77,15.55,14.78,16.49,Upgrade
1,Total Revenue,13.38,13.98,13.81,15.22,14.11,15.17,13.77,15.55,14.78,16.49,Upgrade
2,Revenue Growth (YoY,-3.07%,-8.17%,-2.13%,0.37%,2.48%,-2.46%,-6.86%,-5.71%,-11.59%,-0.47%,Upgrade
3,Property Expenses,0.52,0.45,0.97,0.69,0.62,1.09,0.49,0.4,0.34,0.55,Upgrade
4,"Selling, General & Administrative",2.78,7.47,2.8,6.09,5.04,6.38,2.54,7.98,2.95,6.61,Upgrade
5,Total Operating Expenses,3.3,8.11,3.76,6.78,5.65,7.46,3.03,8.72,3.29,7.16,Upgrade
6,Operating Income,10.09,5.87,10.04,8.45,8.45,7.71,10.74,6.84,11.49,9.34,Upgrade
7,Interest Expense,-3.74,-3.45,-2.88,-2.07,-0.99,-1.02,-1.09,-1.15,-1.22,-1.39,Upgrade
8,Interest & Investment Income,1.21,0.94,0.92,0.42,0.11,0.11,0.17,0.18,0.04,0.04,Upgrade
9,Other Non-Operating Income,0.1,-0.07,0.12,0.02,0.39,-0.14,0.49,0.43,0.22,0.06,Upgrade
10,EBT Excluding Unusual Items,7.65,3.29,8.2,6.81,7.96,6.66,10.3,6.3,10.53,8.04,Upgrade
11,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,0.01,Upgrade
12,Asset Writedown,-67.88,-49.57,-7.1,18.01,-12.91,26.45,-24.42,-78.21,-32.9,-111.54,Upgrade
13,Other Unusual Items,-,-,-,0.14,-,-,-,0.32,-,-,Upgrade
14,Pretax Income,-60.23,-46.28,1.1,24.97,-4.95,33.11,-14.12,-71.58,-22.37,-103.49,Upgrade
15,Income Tax Expense,1.05,0.7,1.21,0.85,1.64,0.04,1.54,1.02,1.63,1.33,Upgrade
16,Net Income,-61.27,-46.98,-0.11,24.12,-6.59,33.07,-15.66,-72.6,-24,-104.82,Upgrade
17,Net Income to Common,-61.27,-46.98,-0.11,24.12,-6.59,33.07,-15.66,-72.6,-24,-104.82,Upgrade
18,Net Income Growth,-,-,-,-27.07%,-,-,-,-,-,-,Upgrade
19,Basic Shares Outstanding,386,386,386,386,386,386,386,386,386,386,Upgrade
20,Diluted Shares Outstanding,386,386,386,387,386,392,386,386,386,386,Upgrade
21,Shares Change (YoY),-,-0.18%,-,-1.24%,-,1.43%,-,-,-,-,Upgrade
22,EPS (Basic),-0.16,-0.12,-0.00,0.06,-0.02,0.09,-0.04,-0.19,-0.06,-0.27,Upgrade
23,EPS (Diluted),-0.16,-0.12,-0.00,0.06,-0.02,0.08,-0.04,-0.19,-0.06,-0.27,Upgrade
24,EPS Growth,-,-,-,-26.25%,-,-,-,-,-,-,Upgrade
25,Operating Margin,75.37%,41.97%,72.74%,55.50%,59.92%,50.80%,78.01%,43.95%,77.74%,56.61%,Upgrade
26,Profit Margin,-457.83%,-336.08%,-0.78%,158.40%,-46.70%,218.00%,-113.76%,-466.85%,-162.38%,-635.56%,Upgrade
27,Free Cash Flow Margin,55.54%,51.52%,45.83%,54.24%,59.89%,48.11%,60.72%,54.14%,34.78%,74.22%,Upgrade
28,EBITDA,10.34,6.12,10.29,8.7,8.7,7.96,10.99,7.09,11.74,9.59,Upgrade
29,D&A For Ebitda,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,Upgrade
30,EBIT,10.09,5.87,10.04,8.45,8.45,7.71,10.74,6.84,11.49,9.34,Upgrade
