,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4667,5228,4727,6063,5031,5410,4666,6059,5206,6150,5644,7490,6130,8165,5277,6373,4991,5760,4535,6078,Upgrade
1,Trading Asset Securities,1134,452.78,824.7,1191,1595,1038,1181,1083,1148,891.75,464.9,983.33,1098,653.33,1403,2172,1503,1104,1342,1695,Upgrade
2,Cash & Short-Term Investments,5801,5681,5551,7254,6627,6448,5847,7143,6354,7042,6109,8474,7228,8818,6681,8545,6494,6864,5876,7772,Upgrade
3,Cash Growth,-12.47%,-11.90%,-5.06%,1.57%,4.30%,-8.43%,-4.29%,-15.71%,-12.09%,-20.14%,-8.56%,-0.83%,11.31%,28.46%,13.69%,9.94%,66.40%,47.25%,136.97%,153.22%,Upgrade
4,Accounts Receivable,21928,21144,20606,22053,22967,21992,21412,22500,23865,22668,21201,22420,30157,29479,28389,31405,30735,28156,25270,26630,Upgrade
5,Other Receivables,369.27,232.15,416.2,236.66,426.85,452.44,451.35,244.46,394.49,387.3,334.35,341.79,306.96,129.26,386.77,327.96,355.52,303.25,329.35,280.19,Upgrade
6,Receivables,22298,21376,21023,22289,23394,22444,21863,22744,24259,23055,21536,22761,30464,29608,28776,31733,31090,28459,25600,26910,Upgrade
7,Inventory,1478,1543,2046,1954,1928,1851,1812,1773,1740,1690,1670,1652,60.97,57.1,52.16,53.84,74.88,81.98,101.74,101.34,Upgrade
8,Other Current Assets,590.73,788.6,690.69,771.73,520.78,516.2,562.23,734.61,500.69,470.84,674.19,570.36,340.38,532.09,369.7,297.63,480.88,445.4,689.22,403.91,Upgrade
