,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1772,1635,1660,1639,1980,1866,1805,1596,1853,1735,1818,1792,1345,1148,901.95,875.77,855.4,794.96,650.11,762.16,Upgrade
1,Other Revenue,-62.55,62.55,-,94.93,-40.49,40.49,-,83.93,-41.37,41.37,-,26.17,-6.74,6.74,-,16.04,-6.93,6.93,-,10.16,Upgrade
2,Revenue,1709,1698,1660,1734,1940,1906,1805,1679,1812,1776,1818,1819,1339,1154,901.95,891.81,848.47,801.89,650.11,772.31,Upgrade
3,Revenue Growth (YoY),-11.87%,-10.92%,-8.00%,3.22%,7.05%,7.31%,-0.73%,-7.65%,35.35%,53.87%,101.55%,103.91%,57.77%,43.96%,38.74%,15.47%,22.31%,10.09%,6.77%,9.36%,Upgrade
4,Cost of Revenue,1072,993.12,1032,1168,1141,1141,1089,1040,1070,1055,1112,1136,729.09,599.46,478.74,492.92,436.7,398.93,349.49,421.98,Upgrade
5,Gross Profit,637.23,704.92,628.12,565.8,798.47,765.56,715.52,639.89,741.7,721.03,705.85,682.93,609.55,554.96,423.21,398.9,411.77,402.96,300.62,350.33,Upgrade
6,"Selling, General & Admin",225.37,254.47,223.52,177.27,224.78,219.63,215.83,210.89,175.45,196.23,197.46,192.38,172.08,166.62,145.8,144,121.69,118.29,103.23,139.65,Upgrade
7,Research & Development,47.4,60.79,63.91,66.21,67.26,63.56,64.52,63.56,60.54,53.53,56.99,57.02,61.77,46.06,46.97,45.89,38.35,34.05,38.36,34.52,Upgrade
8,Other Operating Expenses,11.4,18.66,-7.67,-2.2,4.93,4.21,1.7,10.87,0.28,-0.28,-3.7,5.18,2.31,3.76,1.24,5.27,-2.93,1.21,0.12,6.77,Upgrade
9,Operating Expenses,293.27,358.61,290.41,244.38,300.14,302.58,297.29,290.75,225.43,273.54,255.95,274.23,229.18,229.28,194.23,177.99,156.04,155.67,145.87,207.45,Upgrade
10,Operating Income,343.97,346.32,337.71,321.42,498.33,462.99,418.23,349.14,516.27,447.49,449.9,408.7,380.37,325.68,228.98,220.9,255.73,247.29,154.75,142.89,Upgrade
11,Interest Expense,-32.97,-67.43,-,-119.9,-,-52.81,-,-83.18,-,-31.03,-,-24.91,-,-7.94,-,-,-139.09,-30.38,-2.63,-10.74,Upgrade
12,Interest & Investment Income,36.06,120.2,21.92,334.53,64.87,179.69,41.75,118.71,43.04,113.5,85.88,267.4,63.4,150.67,94.63,394.37,-,44.49,76.63,77.08,Upgrade
13,Currency Exchange Gain (Loss),-14.62,14.62,-,2.61,-20.53,20.53,-,20.13,-3.78,3.78,-,-11.83,3.52,-3.52,-,-147.08,-3.47,3.47,-,6.27,Upgrade
14,Other Non Operating Income (Expenses),5.27,-3.37,0.17,-6.07,1.27,1.31,0.16,-11.87,7.8,-4.42,1.62,3.46,-2.92,-2.88,0.87,0.86,-2.36,0.2,-1.19,-2.04,Upgrade
15,EBT Excluding Unusual Items,337.71,410.34,359.8,532.59,543.93,611.72,460.14,392.93,563.33,529.3,537.39,642.81,444.37,462.01,324.48,469.05,110.82,265.07,227.57,213.45,Upgrade
16,Impairment of Goodwill,-,-,-,-29.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,63.99,-107.57,9.16,-357.62,180.64,353.34,176.41,133.27,-10.69,288.15,125.13,698.05,211.26,467.91,438.18,196.02,309.19,574.97,57.71,186,Upgrade
