,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+6 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+6 Quarters
0,Market Capitalization,153,49,55,45,52,80,69,77,85,90,87,99,102,49,39,43,41,43,51,54,57,Upgrade
1,Market Cap Growth,-38.37%,-38.37%,-19.96%,-41.60%,-38.73%,-11.18%,-20.62%,-22.70%,-16.29%,83.61%,124.74%,131.78%,147.57%,12.96%,-23.62%,-20.74%,-27.97%,-48.33%,-59.03%,-67.07%,-,Upgrade
2,Enterprise Value,118,18,25,12,20,44,34,39,46,47,45,54,57,2,-8,-4,-4,-8,-2,4,5,Upgrade
3,Last Close Price,0.30,0.10,0.12,0.11,0.13,0.19,0.17,0.18,0.21,0.22,0.22,0.25,0.26,0.12,0.10,0.11,0.10,0.11,0.13,0.14,0.14,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-31.83,-,-,-,-,-,-,-,-,-,-,-,-19.39,Upgrade
5,PS Ratio,4.99,1.82,2.06,1.65,2.00,2.95,2.40,2.68,2.94,2.97,2.60,3.09,3.19,1.51,1.32,1.64,1.71,1.87,2.07,1.90,2.00,Upgrade
6,PB Ratio,2.51,0.81,0.90,0.80,0.89,1.35,1.07,1.20,-,1.35,1.22,1.40,-,0.68,0.53,0.58,-,0.59,0.66,0.68,-,Upgrade
7,P/TBV Ratio,0.81,0.81,0.90,0.80,0.89,1.35,1.07,1.20,-,1.35,1.22,1.40,-,0.68,0.53,0.58,-,0.59,0.66,0.68,-,Upgrade
8,EV/Sales Ratio,4.39,0.68,0.92,0.46,0.75,1.62,1.17,1.38,1.58,1.56,1.34,1.69,1.79,0.07,-,-,-,-,-,0.13,0.18,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-18.95,-,-,-,-21.70,-,-,-,-,-,-,-,1.61,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.10,Upgrade
11,Debt / Equity Ratio,0.08,0.08,0.08,0.10,0.04,0.04,0.03,0.03,-,0.03,0.03,0.03,-,0.04,0.04,0.04,-,0.02,0.02,0.02,-,Upgrade
12,Asset Turnover,0.36,0.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
13,Inventory Turnover,2.65,2.61,2.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Quick Ratio,5.51,5.51,5.51,3.27,-,5.23,-,4.60,-,6.40,-,5.55,-,6.10,-,5.64,-,9.84,-,8.21,-,Upgrade
15,Current Ratio,5.82,5.82,5.82,4.08,-,5.60,-,5.46,-,6.83,-,6.21,-,6.55,-,6.37,-,10.55,-,8.80,-,Upgrade
16,Return on Equity (ROE),-6.30%,-6.62%,-24.85%,-7.61%,-6.77%,-3.64%,-,-,-1.82%,-4.72%,-,-,-5.92%,-7.43%,-,-,-19.45%,-15.58%,-,-,Upgrade,
17,Return on Assets (ROA),-4.17%,-4.22%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-4.56%,-4.75%,-14.64%,-5.02%,-7.49%,-2.34%,-,-,-4.15%,-3.26%,-,-,-2.97%,-4.94%,-,-,-11.62%,-11.04%,-,-,Upgrade,
19,Earnings Yield,-4.30%,-13.38%,-12.05%,-14.23%,-10.29%,-4.87%,-4.80%,-4.53%,-3.14%,-4.07%,-5.32%,-5.22%,-8.64%,-18.65%,-30.65%,-32.26%,-24.05%,-16.80%,-6.22%,-0.59%,-5.16%,Upgrade
20,FCF Yield,-3.10%,-6.18%,-2.76%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Buyback Yield / Dilution,-7.04%,-12.02%,-12.02%,-0.95%,-3.08%,-3.62%,-3.62%,-3.65%,-0.98%,-,-,-,-,-,-,-,-,-,-,-24.68%,-33.33%,Upgrade
22,Total Shareholder Return,-7.04%,-12.02%,-12.02%,-0.95%,-3.08%,-3.62%,-3.62%,-3.65%,-0.98%,-,-,-,-,-,-,-,-,-,-,-24.68%,-33.33%,Upgrade
