,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+6 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+6 Quarters
0,Cash & Equivalents,36.66,36.66,32.94,-,32.14,-,33.3,-,35.19,-,36.21,-,39.8,-,41.94,-,42.04,-,48.79,-,Upgrade
1,Cash & Short-Term Investments,36.66,36.66,32.94,32.14,32.14,33.3,33.3,-,35.19,36.21,36.21,-,39.8,41.94,41.94,-,42.04,48.79,48.79,-,Upgrade
2,Cash Growth,14.04%,10.07%,-1.11%,-,-8.66%,-8.02%,-8.02%,-,-11.59%,-13.68%,-13.68%,-,-5.33%,-14.04%,-14.04%,-,-8.73%,-10.96%,-10.96%,-,Upgrade
3,Accounts Receivable,9.64,9.64,9.68,-,10.53,-,9.47,-,9.89,-,9.4,-,9.33,-,9.5,-,8.59,-,10.08,-,Upgrade
4,Other Receivables,7.04,7.04,0.25,-,6.23,-,2.25,-,3.78,-,2.33,-,4.61,-,0.83,-,3.6,-,0.33,-,Upgrade
5,Receivables,16.68,16.68,13.74,-,16.77,-,15.52,-,13.67,-,11.73,-,13.94,-,10.33,-,12.19,-,10.41,-,Upgrade
6,Inventory,3.01,3.01,3.4,-,3.44,-,3.12,-,3.29,-,4.21,-,3.89,-,2.77,-,3.91,-,2.7,-,Upgrade
7,Prepaid Expenses,-,-,0.6,-,-,-,0.26,-,-,-,0.3,-,-,-,1.09,-,-,-,0.26,-,Upgrade
8,Other Current Assets,-,-,2.77,-,-,-,1.23,-,-,-,1.22,-,-,-,2.88,-,-,-,1.31,-,Upgrade
9,Total Current Assets,56.34,56.34,53.44,-,52.35,-,53.42,-,52.15,-,53.66,-,57.63,-,59.01,-,58.14,-,63.47,-,Upgrade
10,"Property, Plant & Equipment",8.65,8.65,9.75,-,7.41,-,8.27,-,9.21,-,10.35,-,8.24,-,9.69,-,10.76,-,11.07,-,Upgrade
11,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,-,-,-,Upgrade
12,Long-Term Deferred Charges,1.8,1.8,2.13,-,2.47,-,2.81,-,3,-,3.04,-,2.88,-,2.92,-,2.91,-,2.91,-,Upgrade
13,Other Long-Term Assets,-,-,-,-,1.9,-,1.9,-,-,-,-,-,1.08,-,1.08,-,1.26,-,1.26,-,Upgrade
14,Total Assets,66.79,66.79,65.32,-,64.13,-,66.4,-,64.36,-,67.06,-,69.83,-,72.7,-,73.11,-,78.71,-,Upgrade
15,Accounts Payable,0.9,0.9,0.64,-,0.99,-,0.83,-,0.77,-,0.72,-,1.85,-,1.45,-,1.32,-,1.03,-,Upgrade
16,Accrued Expenses,-,-,6.79,-,-,-,4.71,-,-,-,3.26,-,-,-,2.77,-,-,-,2.66,-,Upgrade
17,Short-Term Debt,2.88,2.88,2.85,-,1.81,-,1.41,-,0.33,-,0.1,-,0.12,-,-,-,-,-,-,-,Upgrade
18,Current Portion of Leases,1.15,1.15,1.11,-,0.13,-,0.41,-,0.97,-,1.02,-,1.66,-,1.41,-,1.09,-,1.18,-,Upgrade
19,Current Income Taxes Payable,-,-,-,-,-,-,-,-,0.36,-,0.22,-,-,-,0.26,-,0.02,-,0.87,-,Upgrade
20,Current Unearned Revenue,0.65,0.65,0.57,-,1.24,-,1.28,-,1.42,-,2.19,-,2.54,-,2.19,-,0.74,-,0.34,-,Upgrade
21,Other Current Liabilities,4.1,4.1,1.14,-,5.18,-,1.14,-,3.79,-,1.14,-,2.63,-,1.19,-,2.34,-,1.14,-,Upgrade
22,Total Current Liabilities,9.68,9.68,13.1,-,9.36,-,9.78,-,7.63,-,8.64,-,8.81,-,9.27,-,5.51,-,7.21,-,Upgrade
23,Long-Term Leases,0.6,0.6,1.18,-,-,-,0.06,-,0.13,-,0.67,-,0.86,-,1.24,-,-,-,0.43,-,Upgrade
