,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q2 2017,Q1 2017,Q4 2016,Q3 2016,Q2 2016,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jun '17 Jun 30, 2017","Mar '17 Mar 31, 2017","Dec '16 Dec 31, 2016","Sep '16 Sep 30, 2016","Jun '16 Jun 30, 2016",+1 Quarters
0,Operating Revenue,215.01,145.64,160.99,122.72,194.37,134.21,138.99,127.18,143.76,109.76,103.42,101.53,105.02,114.26,98,89.22,89.22,99.36,94.99,75.5,Upgrade
1,Other Revenue,-17.28,17.28,-,36.89,-20.36,20.36,-,27.14,-12.6,12.6,-,18.84,-5.77,5.77,-,2.14,2.14,0.24,0.13,0.23,Upgrade
2,Revenue,197.74,162.92,160.99,159.61,174.01,154.57,138.99,154.31,131.17,122.35,103.42,120.38,99.25,120.03,98,91.36,91.36,99.6,95.12,75.74,Upgrade
3,Revenue Growth (YoY),13.64%,5.40%,15.83%,3.43%,32.66%,26.33%,34.38%,28.19%,32.16%,1.94%,5.53%,31.76%,8.63%,20.51%,3.03%,20.63%,20.63%,-,-,-,Upgrade
4,Cost of Revenue,132.05,109.84,100.73,114.68,107.05,101.77,95.92,113.02,86.16,90.32,71.29,84.77,64.08,84.94,63.69,54.84,54.84,62.67,49.98,48.04,Upgrade
5,Gross Profit,65.69,53.08,60.26,44.93,66.95,52.81,43.07,41.29,45.01,32.03,32.14,35.61,35.17,35.09,34.31,36.53,36.53,36.92,45.14,27.69,Upgrade
6,"Selling, General & Admin",19.29,14.2,19.88,17.37,15.86,13.31,16.89,16.55,14.23,11.8,12.15,11.51,10.07,10.47,10.63,16.66,16.66,19.09,21.69,9.76,Upgrade
7,Research & Development,10.56,11.81,10.53,12.51,8.74,9.44,8.67,8.97,8.68,8.47,7.49,7.16,7.46,8.75,7.21,-,-,-,-,-,Upgrade
8,Other Operating Expenses,1.3,0.42,0.83,-1.46,0.05,0.65,0.83,4.61,0.96,0.09,0.22,4.71,0.63,-1.04,0.94,1.34,1.34,1.31,1.14,0.98,Upgrade
9,Operating Expenses,33.21,28.2,31.07,30.12,24.18,25.99,27.11,29.23,25.62,17.28,20.88,24.47,18.98,19.02,18.84,18.28,18.28,20.9,23.08,10.96,Upgrade
10,Operating Income,32.48,24.89,29.19,14.81,42.77,26.82,15.96,12.07,19.38,14.76,11.25,11.14,16.19,16.07,15.47,18.25,18.25,16.03,22.05,16.73,Upgrade
11,Interest Expense,-0.36,-0.42,-0.38,-,-3.83,-1.22,-0.39,-0.57,-0.55,-0.35,-0.25,-0.07,-0.08,-0.02,-0.07,-0.2,-0.2,-0.27,-0.13,-0.23,Upgrade
12,Interest & Investment Income,4.28,2.18,4.66,7.45,2.18,1.86,2.74,1.44,4.78,0.69,0.45,1.2,0.31,0.11,0.14,0.22,0.22,0.11,-,0.27,Upgrade
13,Currency Exchange Gain (Loss),2.1,-2.1,-,5.39,-5.06,5.06,-,10.49,-0.46,0.46,-,-12.13,4.75,-4.75,-,1.6,1.6,-1.18,1.37,1.44,Upgrade
14,Other Non Operating Income (Expenses),-2.44,2.68,-2.89,-0.88,-1.36,0.93,-0.13,-5.84,2.66,1.94,-2.26,6.8,-7.1,2.99,-3.19,-0.09,-0.09,-0.11,-0.09,-0.06,Upgrade
15,EBT Excluding Unusual Items,36.06,27.23,30.57,26.76,34.7,33.44,18.19,17.58,25.81,17.49,9.2,6.94,14.06,14.4,12.35,19.78,19.78,14.57,23.21,18.16,Upgrade
16,Gain (Loss) on Sale of Investments,-1.34,0.42,0.37,-3.27,2.6,0.15,0.07,0.1,0.3,0.53,0.11,-0.43,0.43,0.17,1.42,0.04,0.04,-0.04,0.1,0.02,Upgrade
17,Gain (Loss) on Sale of Assets,-0.31,0.21,-,1.44,-0.1,0.74,0.1,0.18,0.04,-0,0.07,0.28,-,-,0.12,-0.04,-0.04,-0.04,-0.21,0.01,Upgrade
18,Asset Writedown,-3.18,1.05,-1.15,1.91,-3.11,0.46,-0.61,1.8,-2.2,0.17,-0.62,1.25,-1.33,0.35,-0.37,-0,-0,0,-,-,Upgrade
19,Other Unusual Items,-0.91,0.72,-,-0.81,-0.02,0.02,-,2.55,0.55,-0.55,-,3.68,0.05,-0.05,-,0.58,0.58,0.11,1.09,0.19,Upgrade
20,Pretax Income,30.32,29.63,29.79,26.02,34.07,34.81,17.74,22.2,24.51,17.63,8.77,11.72,13.22,14.87,13.52,20.35,20.35,14.61,24.19,18.38,Upgrade
21,Income Tax Expense,4.1,2.28,5.45,10.78,0.78,2.52,1.46,-2.8,3.8,1.41,0.19,1.27,0.81,0.91,1,3.09,3.09,0.43,3.74,2.8,Upgrade
22,Earnings From Continuing Operations,26.23,27.35,24.34,15.25,33.29,32.28,16.28,25,20.71,16.23,8.58,10.45,12.41,13.96,12.52,17.27,17.27,14.18,20.45,15.58,Upgrade
23,Minority Interest in Earnings,-0.72,-0.18,-0.71,0.02,-0.83,-0.52,-0.37,-0.24,-0.25,-0.72,-0.31,-0.34,-0.23,-0.44,-0.31,0,0,-0.22,-0.15,0.01,Upgrade
24,Net Income,25.51,27.17,23.63,15.27,32.46,31.77,15.92,24.76,20.46,15.51,8.27,10.1,12.17,13.52,12.21,17.27,17.27,13.96,20.3,15.59,Upgrade
25,Net Income to Common,25.51,27.17,23.63,15.27,32.46,31.77,15.92,24.76,20.46,15.51,8.27,10.1,12.17,13.52,12.21,17.27,17.27,13.96,20.3,15.59,Upgrade
26,Net Income Growth,-21.43%,-14.47%,48.48%,-38.33%,58.63%,104.86%,92.45%,145.15%,68.13%,14.67%,-32.26%,-41.51%,-29.52%,-3.14%,-39.84%,10.76%,10.76%,-,-,-,Upgrade
27,Shares Outstanding (Basic),73,73,74,73,74,72,72,73,73,69,75,53,55,54,55,55,55,54,55,55,Upgrade
28,Shares Outstanding (Diluted),114,76,74,73,89,87,72,73,73,69,75,53,55,54,55,55,55,54,55,55,Upgrade
29,Shares Change (YoY),27.86%,-12.74%,2.08%,-0.27%,21.03%,25.66%,-3.78%,36.63%,32.87%,27.62%,35.48%,-2.59%,0.87%,0.30%,1.12%,0.21%,0.21%,-,-,-,Upgrade
30,EPS (Basic),0.35,0.37,0.32,0.21,0.44,0.44,0.22,0.34,0.28,0.23,0.11,0.19,0.22,0.25,0.22,0.32,0.32,0.26,0.37,0.28,Upgrade
31,EPS (Diluted),0.22,0.36,0.32,0.21,0.37,0.37,0.22,0.34,0.28,0.23,0.11,0.19,0.22,0.25,0.22,0.32,0.32,0.26,0.37,0.28,Upgrade
32,EPS Growth,-38.55%,-1.99%,45.45%,-38.16%,31.07%,63.03%,100.00%,79.43%,26.54%,-10.15%,-50.00%,-39.95%,-30.13%,-3.43%,-40.51%,10.53%,10.53%,-,-,-,Upgrade
33,Free Cash Flow,0.52,22.65,4.04,37.16,41.67,-13.29,-33.27,-19.77,-16.99,4.37,-5.72,-26.41,-6.35,3.88,-24.2,-9.2,-9.2,7.1,0.66,-11.02,Upgrade
34,Free Cash Flow Per Share,0.00,0.30,0.05,0.51,0.47,-0.15,-0.46,-0.27,-0.23,0.06,-0.08,-0.49,-0.11,0.07,-0.44,-0.17,-0.17,0.13,0.01,-0.20,Upgrade
35,Dividend Per Share,-,-,-,0.560,-,0.400,-,-,-,-,-,0.300,-,-,-,-,-,0.300,-,-,Upgrade
36,Gross Margin,33.22%,32.58%,37.43%,28.15%,38.48%,34.16%,30.99%,26.76%,34.31%,26.18%,31.07%,29.58%,35.43%,29.23%,35.01%,39.98%,39.98%,37.07%,47.45%,36.56%,Upgrade
37,Operating Margin,16.42%,15.28%,18.13%,9.28%,24.58%,17.35%,11.49%,7.82%,14.78%,12.06%,10.88%,9.26%,16.31%,13.39%,15.78%,19.97%,19.97%,16.09%,23.19%,22.10%,Upgrade
38,Profit Margin,12.90%,16.68%,14.68%,9.57%,18.66%,20.55%,11.45%,16.05%,15.60%,12.67%,8.00%,8.39%,12.26%,11.27%,12.46%,18.90%,18.90%,14.02%,21.34%,20.59%,Upgrade
39,Free Cash Flow Margin,0.26%,13.90%,2.51%,23.28%,23.95%,-8.60%,-23.94%,-12.81%,-12.95%,3.57%,-5.53%,-21.94%,-6.40%,3.23%,-24.69%,-10.07%,-10.07%,7.13%,0.69%,-14.54%,Upgrade
40,EBITDA,40.77,33.66,37.48,23.1,50.53,35.61,23.73,19.83,27.02,22.47,18.89,18.78,24.17,23.71,23.45,23.6,23.6,21.21,26.59,20.97,Upgrade
41,EBITDA Margin,20.62%,20.66%,23.28%,14.47%,29.04%,23.04%,17.07%,12.85%,20.60%,18.37%,18.26%,15.60%,24.36%,19.76%,23.93%,25.83%,25.83%,21.29%,27.96%,27.69%,Upgrade
42,D&A For EBITDA,8.29,8.78,8.29,8.29,7.77,8.79,7.77,7.77,7.63,7.71,7.63,7.63,7.98,7.65,7.98,5.35,5.35,5.18,4.54,4.23,Upgrade
43,EBIT,32.48,24.89,29.19,14.81,42.77,26.82,15.96,12.07,19.38,14.76,11.25,11.14,16.19,16.07,15.47,18.25,18.25,16.03,22.05,16.73,Upgrade
44,EBIT Margin,16.42%,15.28%,18.13%,9.28%,24.58%,17.35%,11.49%,7.82%,14.78%,12.06%,10.88%,9.26%,16.31%,13.39%,15.78%,19.97%,19.97%,16.09%,23.19%,22.10%,Upgrade
45,Effective Tax Rate,13.51%,7.70%,18.30%,41.40%,2.29%,7.24%,8.23%,-,15.51%,7.98%,2.15%,10.83%,6.15%,6.09%,7.40%,15.16%,15.16%,2.92%,15.47%,15.22%,Upgrade
46,Revenue as Reported,197.74,162.92,160.99,159.61,174.01,154.57,138.99,154.31,131.17,122.35,103.42,120.38,99.25,120.03,98,91.36,91.36,99.6,95.12,75.74,Upgrade
