,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,419.91,592.63,534.92,545.52,359.25,386.49,320.77,311.43,331.51,364.42,391.45,424.24,518.74,573.54,520.34,1046,396.33,604.88,330.26,343.42,Upgrade
1,Trading Asset Securities,0.75,0.35,1.1,251.95,451.33,450.64,632.36,640.46,626.76,639.14,757.44,757.73,646.47,651.98,740,428.73,705.11,700.95,305.59,-,Upgrade
2,Cash & Short-Term Investments,420.66,592.98,536.02,797.47,810.58,837.13,953.14,951.89,958.27,1004,1149,1182,1165,1226,1260,1475,1101,1306,635.85,343.42,Upgrade
3,Cash Growth,-48.10%,-29.17%,-43.76%,-16.22%,-15.41%,-16.58%,-17.04%,-19.47%,-17.76%,-18.11%,-8.84%,-19.86%,5.79%,-6.15%,98.21%,329.48%,-,-,18.63%,-,Upgrade
4,Accounts Receivable,1000,1000,1244,1254,1065,1063,932.84,1081,915.79,902.31,918.8,977.32,1048,1109,1159,1232,996.54,882.47,639.4,924.77,Upgrade
5,Other Receivables,20.95,14.51,22.18,18.07,24,9.5,9.67,9.87,11.47,29.93,25.61,9.32,7.09,11,7.12,8.92,11.11,12.02,10.8,14.49,Upgrade
6,Receivables,1021,1015,1267,1272,1089,1073,942.51,1091,927.25,932.23,944.41,986.63,1055,1120,1166,1241,1008,894.48,650.2,939.26,Upgrade
7,Inventory,1270,1106,906.54,920.82,989.75,875.31,843.47,775.43,904.99,827.94,799.24,751.35,818.94,795.01,734.87,677.45,710.93,658.58,617.13,674.56,Upgrade
8,Prepaid Expenses,-,0.26,-,0.27,-,0.03,-,0.17,-,0.4,-,0.68,-,0.4,-,0.2,-,1.12,-,0.14,Upgrade
9,Other Current Assets,84.51,68.98,45.02,58.03,58.35,48.64,44.7,26.48,56.8,38.78,42.85,29.23,40.61,39.21,50.28,23.76,25.57,16.78,19.6,12.15,Upgrade
10,Total Current Assets,2797,2783,2754,3048,2948,2834,2784,2844,2847,2803,2935,2950,3080,3181,3212,3417,2846,2877,1923,1970,Upgrade
11,"Property, Plant & Equipment",919.94,915.55,896.12,916.5,684.73,688.05,685.59,695.93,685.15,691.07,683.78,697.27,664.15,659.69,616.15,612.63,463.04,460.82,458.06,457.91,Upgrade
12,Long-Term Investments,93.35,89.5,92.73,95.09,92.39,89.99,94.62,95.25,86.92,86.65,104.79,104.79,92.74,96.06,67.93,73.6,314.07,323.25,318.74,295.88,Upgrade
13,Goodwill,447.54,447.54,447.54,447.54,466.65,466.65,466.65,466.65,466.65,466.65,466.65,466.65,468.47,468.47,466.65,466.65,-,-,-,-,Upgrade
14,Other Intangible Assets,170.04,173.8,177.42,175.17,136.87,136.15,138.84,139.74,144.85,143.5,146.79,147.76,150.39,151.34,154.09,155.19,124.5,124.84,125.66,126.67,Upgrade
15,Long-Term Deferred Tax Assets,141.52,136.66,142.78,136.98,138.66,130.18,125.73,123.93,96.53,93.74,83.29,78.4,56.99,52.85,29.57,29.57,28.64,25.74,26.93,23.65,Upgrade
16,Long-Term Deferred Charges,27.86,31.17,26.07,27.53,3.86,2.62,2.66,2.99,-,2,1.98,2.32,2.86,1.98,1.47,1.78,2.32,2.72,2.88,3.31,Upgrade
17,Other Long-Term Assets,38.82,32.52,10.95,10.46,105.57,93.45,120.45,82.21,100.13,97.13,111.4,96.86,103,98.44,139.22,125.13,152.12,147.51,143.2,112.85,Upgrade
18,Total Assets,4636,4610,4548,4858,4577,4441,4418,4451,4428,4384,4534,4544,4619,4709,4687,4882,3930,3962,2998,2990,Upgrade
19,Accounts Payable,586.43,466.39,381.47,467.39,607.04,595.32,442.39,448.36,473.14,572.15,718.42,454.06,716.34,578.03,664.1,579.87,581.22,520.37,475.13,523.1,Upgrade
