,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,44.9,66.21,11.53,51,12.88,2.69,21.97,17.56,2.69,5.04,Upgrade
1,Revenue Growth (YoY),289.51%,29.83%,-10.54%,1793.10%,-41.36%,-84.65%,716.23%,248.61%,144.73%,-74.67%,Upgrade
2,Cost of Revenue,43.8,64.81,11.48,46.07,9.24,4.73,16.41,20.68,1.68,2.97,Upgrade
3,Gross Profit,1.09,1.41,0.05,4.93,3.64,-2.03,5.56,-3.12,1.02,2.07,Upgrade
4,"Selling, General & Admin",7.63,9.11,6.53,7.51,7.29,5.07,4.4,6.61,6.57,10.38,Upgrade
5,Other Operating Expenses,-0.24,0.06,0.02,0.18,5.61,0.63,0.17,-0.19,0.18,0.4,Upgrade
6,Operating Expenses,7.38,9.17,6.55,7.69,7.38,5.7,4.56,6.42,6.75,10.78,Upgrade
7,Operating Income,-6.29,-7.76,-6.51,-2.75,-3.74,-7.73,1,-9.54,-5.73,-8.71,Upgrade
8,Interest Expense,-3.52,-3.7,-0.43,-0.19,-0.03,-0.04,-0.05,-0.04,-0.09,-0.12,Upgrade
9,Interest & Investment Income,0.12,0.02,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.04,Upgrade
10,Currency Exchange Gain (Loss),-0.13,0.43,-0.8,-1.05,-1.04,0.4,0.26,3.01,-1.45,-0.2,Upgrade
11,Other Non Operating Income (Expenses),-0.05,0.11,-0.04,0.73,0.21,1.29,1.11,1.36,0.35,0.34,Upgrade
12,EBT Excluding Unusual Items,-9.88,-10.91,-7.72,-3.21,-4.56,-6.05,2.36,-5.19,-6.9,-8.65,Upgrade
13,Gain (Loss) on Sale of Investments,-0,-0.01,-0.06,-0.03,-0,-0.08,-0.11,0.1,-0.83,-4.39,Upgrade
14,Gain (Loss) on Sale of Assets,-0,-,-2.34,-,-,-,-,-,-,-0.59,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-0.01,-0.06,-,Upgrade
16,Other Unusual Items,-,-,-,-0.54,0.54,-,-,-,-,-,Upgrade
17,Pretax Income,-9.88,-10.91,-10.12,-3.78,-4.02,-6.13,2.25,-5.1,-7.8,-13.63,Upgrade
18,Income Tax Expense,-0.17,-0.92,-0.26,1.14,-0.01,-1.12,-0.08,-1.02,-0.08,-5.54,Upgrade
19,Earnings From Continuing Operations,-9.71,-9.99,-9.86,-4.93,-4.01,-5.01,2.32,-4.08,-7.72,-8.09,Upgrade
20,Net Income to Company,-9.71,-9.99,-9.86,-4.93,-4.01,-5.01,2.32,-4.08,-7.72,-8.09,Upgrade
21,Minority Interest in Earnings,-0.03,0.01,0.24,0.06,0.01,0.12,0.08,0.01,0.03,0.91,Upgrade
22,Net Income,-9.74,-9.98,-9.62,-4.87,-4,-4.89,2.4,-4.07,-7.69,-7.18,Upgrade
23,Net Income to Common,-9.74,-9.98,-9.62,-4.87,-4,-4.89,2.4,-4.07,-7.69,-7.18,Upgrade
24,Shares Outstanding (Basic),1036,878,878,878,878,878,878,783,774,774,Upgrade
25,Shares Outstanding (Diluted),1036,878,878,878,878,878,878,783,774,774,Upgrade
26,Shares Change (YoY),18.02%,-,-,-,-,12.09%,13.40%,1.17%,-,-,Upgrade
27,EPS (Basic),-0.01,-0.01,-0.01,-0.01,-0.00,-0.01,0.00,-0.01,-0.01,-0.01,Upgrade
28,EPS (Diluted),-0.01,-0.01,-0.01,-0.01,-0.00,-0.01,0.00,-0.01,-0.01,-0.01,Upgrade
29,Free Cash Flow,1.56,5.14,-10.01,-4.13,0.42,-5.51,1.02,-0.25,-16.14,-7.06,Upgrade
30,Free Cash Flow Per Share,0.00,0.01,-0.01,-0.00,0.00,-0.01,0.00,-0.00,-0.02,-0.01,Upgrade
31,Operating Margin,-14.01%,-11.72%,-56.44%,-5.40%,-29.03%,-286.86%,4.54%,-54.36%,-212.96%,-172.95%,Upgrade
32,Profit Margin,-21.70%,-15.08%,-83.48%,-9.55%,-31.03%,-181.40%,10.90%,-23.18%,-285.77%,-142.49%,Upgrade
33,Free Cash Flow Margin,3.48%,7.76%,-86.88%,-8.10%,3.23%,-204.38%,4.66%,-1.41%,-599.37%,-140.17%,Upgrade
34,EBITDA,-5.58,-7.33,-6.34,-2.58,-3.41,-7.05,2,-8.64,-4.93,-8.43,Upgrade
35,D&A For EBITDA,0.71,0.44,0.16,0.17,0.33,0.67,1.01,0.9,0.8,0.28,Upgrade
36,EBIT,-6.29,-7.76,-6.51,-2.75,-3.74,-7.73,1,-9.54,-5.73,-8.71,Upgrade
