,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,43204,45578,36130,46874,32565,38739,36724,38289,42061,34301,37487,31053,32023,41651,42836,38465,32700,30543,29919,23212,29733,Upgrade
1,Market Cap Growth,17.65%,17.65%,-1.62%,22.42%,-22.58%,12.94%,-2.03%,23.30%,31.34%,-17.65%,-12.49%,-19.27%,-2.07%,36.37%,43.18%,65.71%,9.98%,19.54%,-7.40%,-35.83%,14.55%,Upgrade
2,Enterprise Value,39231,39719,30521,40693,26548,32402,31647,33506,38920,28682,32248,24664,24649,34276,35775,30794,25632,24026,24451,15589,22651,Upgrade
3,Last Close Price,18.90,19.96,15.54,20.46,14.30,17.04,16.23,16.92,18.60,15.25,16.72,13.87,14.30,18.64,19.26,17.37,14.86,13.97,13.83,10.80,13.85,Upgrade
4,PE Ratio,20.17,21.28,20.37,27.50,19.02,29.60,54.92,256.24,-,-,-,38.38,36.06,44.61,45.12,58.65,84.05,77.77,69.82,-,38.63,Upgrade
5,Forward PE,13.15,14.25,11.78,16.22,11.51,15.29,16.82,20.62,37.54,23.72,25.26,17.35,17.22,17.70,20.37,21.22,16.43,17.30,20.83,19.04,14.71,Upgrade
6,PS Ratio,2.53,2.53,2.31,3.28,2.48,3.52,3.78,4.50,5.65,4.49,4.69,3.29,3.46,4.59,4.76,4.96,4.64,4.40,4.38,3.21,3.60,Upgrade
7,PB Ratio,2.01,2.01,1.72,2.28,1.59,2.05,2.00,2.03,2.33,1.97,2.06,1.65,1.71,-,2.41,2.26,1.96,1.95,2.03,1.61,2.02,Upgrade
8,P/TBV Ratio,4.69,4.69,3.66,5.12,3.65,4.09,4.22,4.51,5.23,4.45,4.35,3.68,3.82,-,4.81,4.66,4.24,4.31,4.76,3.89,5.05,Upgrade
9,P/FCF Ratio,58.54,-,16.64,15.22,9.15,9.65,18.54,31.38,-174.68,-,55.81,-,17.08,20.83,16.24,15.04,-1124.50,-88.05,-104.24,-,19.05,Upgrade
10,P/OCF Ratio,24.60,-,11.11,11.97,7.38,8.41,14.25,21.17,123.07,-,37.92,-,14.20,18.21,14.65,14.00,203.18,-345.19,-775.27,-,15.67,Upgrade
11,PEG Ratio,2.63,0.67,0.54,0.72,0.45,0.45,0.68,0.69,0.92,0.64,0.68,0.50,0.49,0.63,0.73,1.40,1.40,1.40,1.05,0.74,0.63,Upgrade
12,EV/Sales Ratio,2.18,2.21,1.95,2.85,2.03,2.94,3.25,3.93,5.23,3.75,4.04,2.61,2.66,3.78,3.98,3.97,3.64,3.46,3.58,2.15,2.74,Upgrade
13,EV/EBITDA Ratio,11.45,11.66,10.64,14.22,9.18,13.74,17.50,27.19,45.71,31.57,28.63,15.60,15.86,24.71,25.69,29.30,-,22.71,23.27,12.73,15.54,Upgrade
14,EV/EBIT Ratio,16.77,16.57,15.68,20.98,13.29,21.55,32.78,92.37,-,270.49,-,31.12,-,48.32,47.32,71.50,-,52.36,50.80,-,25.81,Upgrade
15,EV/FCF Ratio,53.16,-,14.06,13.21,7.46,8.07,15.98,27.46,-161.64,-,48.01,-,13.14,17.14,13.56,12.04,-881.44,-69.26,-85.19,-,14.51,Upgrade
16,Debt / Equity Ratio,0.20,0.20,0.19,0.21,0.16,0.13,0.14,0.13,0.15,0.15,0.15,0.02,0.02,-,0.02,0.03,0.03,0.02,0.01,0.02,0.02,Upgrade
17,Debt / EBITDA Ratio,1.34,0.86,1.23,1.45,1.53,0.71,0.81,0.79,11.38,2.07,4.75,0.25,0.64,-,0.20,0.28,10.82,0.17,0.32,0.45,0.28,Upgrade
18,Debt / FCF Ratio,6.27,-,1.87,1.38,0.93,0.62,1.25,1.96,-11.34,-,4.04,-,0.22,-,0.16,0.17,-16.16,-0.95,-0.75,-,0.19,Upgrade
19,Asset Turnover,0.56,0.50,0.47,0.41,0.45,0.41,0.40,0.24,0.34,-,-,-,-,0.43,0.33,0.39,0.42,0.27,0.22,0.40,Upgrade,
20,Inventory Turnover,-,14.70,12.15,13.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Quick Ratio,0.86,0.86,0.95,0.91,0.93,0.97,1.11,1.01,1.33,1.32,1.71,-,1.39,-,1.70,1.64,1.93,1.86,2.12,1.63,1.56,Upgrade
22,Current Ratio,1.40,1.40,1.32,1.31,1.25,1.44,1.51,1.49,1.70,1.86,1.90,-,1.56,-,1.85,1.91,2.09,2.20,2.30,2.10,1.73,Upgrade
23,Return on Equity (ROE),16.06%,8.92%,8.54%,6.89%,11.94%,8.61%,9.34%,-0.80%,-2.40%,-3.52%,2.55%,-,-,8.00%,4.77%,2.29%,7.30%,1.66%,-1.74%,2.97%,Upgrade,
24,Return on Assets (ROA),6.55%,3.77%,3.18%,2.42%,4.99%,4.44%,4.23%,-1.15%,0.77%,-,-,-,-,3.72%,2.27%,-1.67%,3.91%,0.42%,-0.32%,1.46%,Upgrade,
25,Return on Capital (ROIC),9.75%,5.57%,4.68%,3.60%,7.44%,6.51%,5.95%,-1.56%,1.04%,-1.25%,2.04%,-,-,4.95%,3.02%,-2.21%,5.12%,0.55%,-0.44%,2.13%,Upgrade,
26,Return on Capital Employed (ROCE),8.79%,8.94%,8.33%,8.50%,9.14%,7.02%,4.57%,1.67%,-,0.49%,-,-,-,-,4.04%,2.39%,-,2.77%,3.11%,-,5.65%,Upgrade
27,Earnings Yield,4.96%,4.70%,4.91%,3.64%,5.26%,3.38%,1.82%,0.39%,-0.39%,-0.29%,0.72%,2.61%,2.77%,2.24%,2.22%,1.71%,1.19%,1.29%,1.43%,2.52%,2.59%,Upgrade
28,FCF Yield,1.71%,1.62%,6.01%,6.57%,10.93%,10.36%,5.39%,3.19%,-0.57%,-2.38%,1.79%,1.90%,5.86%,4.80%,6.16%,6.65%,-0.09%,-1.14%,-0.96%,-2.73%,5.25%,Upgrade
29,Dividend Yield,0.79%,-,-,-,1.08%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Buyback Yield / Dilution,-,-0.89%,-,-0.69%,-,-2.76%,-,-0.99%,-,1.29%,-,-1.67%,-,-3.78%,-,-2.57%,-,-1.76%,-,-2.43%,Upgrade,
31,Total Shareholder Return,0.79%,-,-0.89%,-,0.38%,-,-2.76%,-,-0.99%,-,1.29%,-,-1.67%,-,-3.78%,-,-2.57%,-,-1.76%,-,-2.43%,Upgrade
