,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,13508,14080,13004,13694,13048,14885,15473,16241,14867,12258,11735,10317,10120,10489,11127,9962,9050,9750,9757,9533,Upgrade
1,Trading Asset Securities,2122,2021,2017,1888,2759,2435,583.19,928.53,1778,2387,2341,4241,3469,3268,2160,1970,1016,992.81,334.85,456.65,Upgrade
2,Cash & Short-Term Investments,15630,16101,15021,15582,15807,17321,16056,17170,16645,14645,14075,14558,13589,13757,13287,11932,10066,10743,10092,9990,Upgrade
3,Cash Growth,-1.12%,-7.04%,-6.45%,-9.25%,-5.04%,18.27%,14.07%,17.94%,22.49%,6.45%,5.93%,22.01%,35.00%,28.05%,31.66%,19.44%,-13.61%,27.50%,14.92%,9.03%,Upgrade
4,Accounts Receivable,9118,8847,8346,8457,8541,9272,8525,8172,7829,7846,6905,6474,6817,6501,5796,5436,5620,5626,5050,5053,Upgrade
5,Other Receivables,701.7,676.91,568.38,636.27,578.26,561.93,719.84,611.57,627.11,817.47,1004,875.26,891.84,1153,412.28,357.09,490.78,459.65,424.55,442.75,Upgrade
6,Receivables,9820,9524,8914,9093,9119,9834,9245,8783,8595,8803,8097,7538,7709,7654,6209,5793,6110,6169,5474,5496,Upgrade
7,Inventory,7435,7512,7295,7538,7962,7867,7630,6882,6773,6144,5622,5473,5606,5486,5176,5163,4720,4562,4153,3941,Upgrade
8,Other Current Assets,1642,1661,2609,1580,2026,1830,2248,2443,2530,2546,3238,2868,3810,2309,2626,2197,1228,1086,1209,977.34,Upgrade
9,Total Current Assets,34527,34798,33839,33793,34914,36851,35180,35279,34543,32137,31033,30437,30713,29206,27298,25085,22125,22559,20928,20403,Upgrade
10,"Property, Plant & Equipment",21861,21558,21456,22239,20052,18638,16632,16028,14848,14203,13793,13284,12573,12389,13426,13003,12208,11539,11236,11085,Upgrade
11,Long-Term Investments,25889,26148,25190,25012,25116,25042,25483,25549,25007,24842,24218,23920,24069,24319,23753,23771,24186,24038,23508,23021,Upgrade
12,Goodwill,10801,10880,10853,10852,11004,11059,10260,10337,10698,9934,9669,9400,8637,8622,8704,8677,8896,9093,9094,9014,Upgrade
13,Other Intangible Assets,13032,13278,13309,13482,13093,13115,12585,12471,12056,11246,11123,10276,8328,8420,8721,8670,8586,7837,7710,7916,Upgrade
14,Long-Term Accounts Receivable,-,85.31,85.89,83.01,79.24,88.68,84.11,91.66,81.85,77.47,83.2,77.4,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,791.14,660.09,621.81,624.47,449.26,457.42,429.65,442.57,375.48,320.39,266.17,265.59,233.41,232.98,271.06,244.94,228.34,236.46,247.76,196.09,Upgrade
16,Long-Term Deferred Charges,5950,5457,5095,4675,4060,4064,3834,4008,3926,3630,3536,3632,3759,3483,3261,3152,3183,3567,3416,3211,Upgrade
17,Other Long-Term Assets,2414,2476,3296,2512,2000,2631,2892,2836,2795,2414,2053,2014,1989,1618,1180,894.88,1135,1112,1453,1085,Upgrade
18,Total Assets,115265,115538,113746,113470,110767,112143,107379,107164,104329,98804,95775,93306,90303,88479,86614,83686,80548,80170,77592,76120,Upgrade
19,Accounts Payable,6342,6526,6131,6160,6260,6399,6638,6284,5452,5707,5703,5064,3699,3746,3272,3289,2873,2864,2494,2397,Upgrade
20,Accrued Expenses,1683,4586,1401,5414,1628,5136,1136,5577,1285,4398,958.29,4807,969.11,4056,720.72,4234,738.11,3950,555.26,3849,Upgrade
21,Short-Term Debt,18680,17317,15533,14728,15433,16650,14013,11932,11829,13658,12252,10629,10089,9118,8554,7916,8370,8289,7274,6358,Upgrade
22,Current Portion of Long-Term Debt,5005,5283,4179,4422,4905,4385,3678,5230,5425,4040,4493,4986,5943,6905,5439,6771,4278,4130,1481,2418,Upgrade
23,Current Portion of Leases,-,299.69,-,329.53,-,198.48,-,184.41,-,170.84,-,141.5,-,140.05,-,151.08,-,138.57,-,143.79,Upgrade
24,Current Income Taxes Payable,537.02,249.81,529.6,250.63,765.72,525.48,872.05,619.34,905.2,691.69,735.68,474.22,575.56,389.67,623.14,325.43,797.06,487.05,611.43,452.59,Upgrade
25,Current Unearned Revenue,1007,1082,1113,1200,1264,1210,1074,1545,1268,1207,1483,1154,2198,1452,1704,1020,588.65,535.07,503.64,511.22,Upgrade
26,Other Current Liabilities,4264,2058,4716,1253,4249,2314,5058,1928,5097,2093,4680,2063,5185,2350,5566,1165,4296,2144,4413,1304,Upgrade
27,Total Current Liabilities,37518,37402,33602,33758,34506,36819,32468,33298,31262,31967,30305,29318,28658,28157,25879,24872,21941,22539,17333,17434,Upgrade
28,Long-Term Debt,8870,9799,13185,13505,12226,11677,12351,12100,12206,12034,10800,9049,8549,8514,9290,8476,12412,10954,13773,12577,Upgrade
29,Long-Term Leases,2217,2118,2007,2050,814.84,760.88,737.93,744.99,671.61,687.98,698.36,648.36,678.6,706.95,608.94,627.29,532.9,369.34,407.88,410.19,Upgrade
30,Long-Term Unearned Revenue,605.08,988.39,607.82,959.18,606.84,898.73,591.35,986.85,530.91,696.02,526.36,751.82,792.82,791.96,732.87,603.91,413.22,632.74,409.97,640.35,Upgrade
31,Long-Term Deferred Tax Liabilities,3465,3407,3421,3445,3494,3625,3340,3363,3391,3273,3288,3130,2949,2935,2835,2853,2888,2928,2941,2994,Upgrade
32,Other Long-Term Liabilities,3395,2961,3387,3137,3137,2913,2843,2562,3041,2368,2397,2029,270.56,277.85,276.64,269.49,2878,2892,3132,2860,Upgrade
33,Total Liabilities,56070,56676,56210,56853,54785,56694,52332,53055,51103,51070,48014,44927,41898,41383,39624,37702,41065,40314,37997,36915,Upgrade
34,Common Stock,2671,2672,2672,2672,2673,2672,2672,2672,2670,2563,2563,2563,2563,2563,2563,2563,2563,2563,2563,2563,Upgrade
35,Additional Paid-In Capital,-,17568,-,16853,-,16956,-,16992,-,12855,-,14041,14752,14716,-,15133,-,12635,-,12144,Upgrade
36,Retained Earnings,28786,28001,28110,27501,27365,26858,27190,26170,24918,24011,24362,23858,22695,21613,21081,20234,19050,18256,18119,17650,Upgrade
37,Treasury Stock,-206.9,-74.26,-41.93,-41.93,-61.17,-53.25,-53.25,-53.25,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Comprehensive Income & Other,16051,-1200,15605,-1300,15943,-972.68,15584,-1198,15938,-1230,11404,-1266,-1071,-1031,14054,-933.58,11471,-414.84,12049,-467.99,Upgrade
39,Total Common Equity,47301,46967,46346,45685,45919,45460,45393,44582,43526,38199,38329,39196,38939,37861,37698,36996,33084,33040,32732,31888,Upgrade
40,Minority Interest,11893,11895,11190,10931,10063,9989,9655,9526,9700,9535,9432,9184,9466,9236,9292,8989,6399,6816,6863,7316,Upgrade
41,Shareholders' Equity,59195,58862,57536,56616,55982,55449,55048,54109,53226,47734,47761,48380,48404,47096,46990,45984,39483,39856,39595,39204,Upgrade
