,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1065,1663,1019,3711,1126,1491,1323,2962,1697,1739,1198,3176,1398,1803,1068,2779,1524,1754,933.23,2974,Upgrade
1,Other Revenue,-0.13,0.13,-,22.77,-12.45,12.45,-,18.78,-9.23,9.23,-,19.86,-8.65,8.65,-,20.82,-9.65,9.65,-,24.29,Upgrade
2,Revenue,1065,1663,1019,3734,1114,1503,1323,2981,1687,1749,1198,3196,1390,1812,1068,2799,1514,1764,933.23,2999,Upgrade
3,Revenue Growth (YoY),-4.38%,10.66%,-22.98%,25.27%,-34.00%,-14.04%,10.36%,-6.72%,21.41%,-3.50%,12.17%,14.15%,-8.22%,2.71%,14.49%,-6.64%,-16.88%,-4.07%,-15.60%,1516.32%,Upgrade
4,Cost of Revenue,808.82,1307,837.7,2892,833.23,1210,1085,2307,1348,1402,990.54,2594,1123,1455,874.6,2226,1235,1476,740.5,2412,Upgrade
5,Gross Profit,256,355.79,180.91,842.44,280.33,292.54,237.23,674.25,338.98,346.88,207.94,601.94,266.58,357.36,193.87,573.12,279.57,287.71,192.73,586.48,Upgrade
6,"Selling, General & Admin",120.64,128.47,137.25,214.27,119.51,107.48,135.71,189.84,100.1,115.87,136.07,202.87,111.41,117.57,134.77,176.71,111.4,112.65,148.64,301.73,Upgrade
7,Research & Development,87.04,71.06,57.29,87.99,80.18,57.39,59.39,35.88,55.47,55.44,43.65,58.6,15.15,40.6,37.43,119.6,46.06,45.47,26.27,116.07,Upgrade
8,Other Operating Expenses,-2.24,4.66,0.41,22.18,0.36,-1.07,-4.55,0.7,-0.14,-4.2,-2.63,-0.59,1.7,-1.65,-7.14,14.41,-5.16,-4.28,-15.15,10.7,Upgrade
