,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2217,2341,2559,2674,1380,1576,1613,2325,1175,1286,1744,2431,1338,1341,1411,2574,1889,2029,1030,1578,Upgrade
1,Cash & Short-Term Investments,2217,2341,2559,2674,1380,1576,1613,2325,1175,1286,1744,2431,1338,1341,1411,2574,1889,2029,1030,1578,Upgrade
2,Cash Growth,60.72%,48.56%,58.67%,15.02%,17.41%,22.55%,-7.51%,-4.37%,-12.19%,-4.15%,23.62%,-5.55%,-29.17%,-33.89%,37.01%,63.12%,-,-,-29.19%,1139.34%,Upgrade
3,Accounts Receivable,5958,6855,6744,7662,6856,7151,6821,6688,7330,6935,6155,6159,6508,6670,5704,5988,6545,6384,5509,5230,Upgrade
4,Other Receivables,356.27,344.18,350.32,333.73,289.51,276.91,264.65,201.34,222.45,246.71,265.11,222.28,69.61,268.84,65.4,209.37,70.4,103.45,75.9,75.37,Upgrade
5,Receivables,6314,7199,7094,7996,7145,7428,7086,6889,7553,7182,6420,6381,6578,6939,5770,6197,6615,6488,5585,5305,Upgrade
6,Inventory,674.3,478.43,440.84,151.1,456.17,479.5,451.48,190.69,436.62,471.69,412.75,243.27,455.78,461.04,440.4,201.18,341.8,408.53,416.42,193.96,Upgrade
7,Other Current Assets,526.99,344.96,294.4,164.34,148.9,243.76,311.35,115,215.38,290.84,224.7,135.96,423.26,222.79,419.67,305.3,566.35,324.47,330.57,448.04,Upgrade
8,Total Current Assets,9733,10363,10389,10985,9130,9727,9462,9520,9380,9230,8802,9191,8795,8964,8041,9278,9413,9250,7362,7525,Upgrade
