,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Operating Revenue,613.16,682.09,671.62,488.92,648.35,590.57,585.77,592.49,659.82,708.01,128.63,291.2,358.21,200.52,383.39,151.07,195,87.33,151.55,62.78,Upgrade
1,Other Revenue,-,-11.63,11.63,-,31.2,-8.27,8.27,-,17.5,-3.32,3.32,-,8.79,-1.52,1.52,-,5.69,-1.17,1.17,-,Upgrade
2,Revenue,613.16,670.46,683.24,488.92,679.55,582.29,594.04,592.49,677.31,704.69,131.96,291.2,367,199,384.91,151.07,200.69,86.16,152.72,62.78,Upgrade
3,Revenue Growth (YoY),-9.77%,15.14%,15.02%,-17.48%,0.33%,-17.37%,350.18%,103.47%,84.55%,254.12%,-65.72%,92.76%,82.87%,130.97%,152.03%,140.65%,-24.63%,1549.90%,226.89%,34.37%,Upgrade
4,Cost of Revenue,766.3,492.66,489.4,359.46,532.22,413.21,465.39,457.98,623.62,550.8,126.43,222.09,287.75,141.61,268.11,101.17,139.23,60.72,104.8,37.29,Upgrade
5,Gross Profit,-153.15,177.8,193.84,129.47,147.33,169.08,128.65,134.51,53.7,153.89,5.53,69.11,79.25,57.39,116.8,49.9,61.46,25.44,47.93,25.49,Upgrade
6,"Selling, General & Admin",-117.92,40.35,38.01,39.56,62.47,73.17,36.89,43.04,59.93,42.4,27.88,25.81,20.32,30.97,25.33,18.39,14.84,10.13,9.15,8.14,Upgrade
7,Research & Development,-84.9,28.76,29.28,26.86,51.74,27.97,34.56,31.26,77.7,46.94,42.94,38.81,39.39,22.5,21.36,15.27,13.49,11.66,12.33,16.04,Upgrade
8,Other Operating Expenses,18.41,-15.22,14.23,-17.42,-2.6,1.77,-6.39,-9.48,21.75,-3.04,1.48,-10.18,7.4,0.61,-2.26,-1.75,6.62,-0.1,-5.23,-0.03,Upgrade
