,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,16701,18226,16217,16734,14989,14260,14649,13478,11210,10384,10944,11828,11428,10950,10762,11699,10661,11587,11156,11688,14274,Upgrade
1,Market Cap Growth,27.81%,27.81%,10.70%,24.16%,33.71%,37.32%,33.85%,13.95%,-1.91%,-5.17%,1.69%,1.10%,7.20%,-5.50%,-3.53%,0.10%,-25.31%,-20.40%,-17.00%,-27.92%,34.94%,Upgrade
2,Enterprise Value,7997,9987,7213,6940,6773,5820,6145,5041,4064,2967,4053,4227,4689,4957,4782,5239,4603,6772,6352,6729,9634,Upgrade
3,Last Close Price,10.54,9.90,9.52,7.65,6.49,5.60,5.20,5.28,4.51,4.27,4.77,4.54,4.71,4.69,4.43,4.00,3.57,3.65,3.92,3.49,4.10,Upgrade
4,PE Ratio,7.68,10.76,9.85,9.74,8.62,8.49,9.41,8.26,7.10,6.86,6.58,7.26,7.13,7.48,6.96,7.81,7.11,8.82,8.92,9.90,11.20,Upgrade
5,Forward PE,-,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,Upgrade
6,PS Ratio,0.95,1.34,1.23,1.28,1.15,1.15,1.19,1.07,0.91,0.88,0.87,0.89,0.89,0.88,0.89,1.04,1.00,1.16,1.19,1.24,1.44,Upgrade
7,PB Ratio,0.85,1.16,1.08,1.11,1.01,1.00,1.02,0.92,0.78,0.80,0.80,0.83,0.84,0.87,0.86,0.96,0.90,1.06,1.10,1.18,1.40,Upgrade
8,P/TBV Ratio,1.28,1.28,1.20,1.23,1.13,1.09,1.12,1.01,0.86,0.85,0.85,0.89,0.90,0.93,0.93,1.04,0.97,1.16,1.20,1.29,1.53,Upgrade
9,P/FCF Ratio,6.51,9.13,7.68,7.21,6.26,6.24,6.65,5.69,5.49,6.70,5.49,-,5.25,6.45,5.20,-,5.71,6.33,12.11,8.09,10.56,Upgrade
