,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1306,870.67,1120,1131,1333,1108,1055,761.7,1132,657.53,905.6,964.69,1161,1101,973.84,1333,1290,1120,665.21,1318,Upgrade
1,Other Revenue,-139.8,139.8,-,205.81,-77.04,77.04,-,95.51,-40.41,40.41,-,108.23,-52.22,52.22,-,117.12,-49.13,49.13,-,130.9,Upgrade
2,Revenue,1167,1010,1120,1336,1256,1185,1055,857.2,1092,697.94,905.6,1073,1109,1153,973.84,1450,1241,1169,665.21,1449,Upgrade
3,Revenue Growth (YoY),-7.10%,-14.74%,6.17%,55.90%,15.02%,69.82%,16.54%,-20.11%,-1.53%,-39.48%,-7.01%,-26.02%,-10.65%,-1.34%,46.40%,0.06%,-5.21%,-12.96%,-40.98%,0.34%,Upgrade
4,Cost of Revenue,976.15,837.8,945.29,1141,1075,1004,885.58,654.89,889.48,565.75,721.57,840.6,863.56,950.36,787.47,1196,1046,1005,551.47,1162,Upgrade
5,Gross Profit,190.42,172.67,175.15,194.97,180.72,181.3,169.77,202.32,202.29,132.19,184.03,232.33,245.21,202.8,186.37,254.06,195.24,163.69,113.74,287.05,Upgrade
6,"Selling, General & Admin",121.16,117.27,135.77,140.35,132.68,117.94,140.31,117.13,118.99,101.01,129.89,115.3,118.01,111.88,125.29,131.46,111.44,100.97,118.24,150.95,Upgrade
7,Research & Development,6.53,6.5,8.02,9.95,3.7,5.43,6.45,4.88,4.8,4.95,6.4,5.86,4.44,4.93,5.48,14.06,-,-,-,-,Upgrade
8,Other Operating Expenses,-1.22,3.1,3.69,4.46,2.99,1.69,4.54,8.03,0.92,2.99,2.22,4.58,5.93,5.09,4.22,7.05,0.87,3.57,7.52,6.47,Upgrade
9,Operating Expenses,136.89,134.28,160.19,148.57,145.03,139.14,159.23,119.03,124.97,115.4,141.2,128.7,130.31,127.16,131.1,150.15,114.77,107.22,125.76,166.2,Upgrade
10,Operating Income,53.53,38.39,14.95,46.4,35.69,42.16,10.54,83.29,77.32,16.79,42.83,103.63,114.9,75.64,55.27,103.91,80.47,56.47,-12.02,120.85,Upgrade
11,Interest Expense,-21.23,-7.21,-15.32,-19.49,-39.34,-,-16.01,-7.17,-46.08,-1.44,-24.26,-,-50.84,-,-18.64,-,-42.37,-,-22.85,-,Upgrade
12,Interest & Investment Income,1.3,2.62,2.84,22.51,2.23,15.24,3.48,40.5,2.3,9.08,8.55,29.63,2.41,9.13,2.02,31.52,2.05,5.71,3.16,17.43,Upgrade
13,Other Non Operating Income (Expenses),6.89,-7.91,-0.81,-30.55,22.57,-22.49,-0.29,-50.91,29.14,-24.96,-1.11,-50.7,24.8,-27.35,-1.1,-69.01,21.58,-23.42,-2.13,-46.61,Upgrade
14,EBT Excluding Unusual Items,40.49,25.9,1.66,18.88,21.15,34.91,-2.28,65.72,62.69,-0.53,26.01,82.56,91.27,57.42,37.55,66.43,61.74,38.76,-33.84,91.66,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-2.19,-,-,-,-,-,-,-,-3.07,-,-,-,-11.69,-,-,-,-20.15,Upgrade
16,Gain (Loss) on Sale of Assets,0.34,1.1,1.16,-11.85,1.75,-0.95,4.24,1.04,0.73,0.33,1.23,1.32,1.13,0.66,1.09,-4.28,1.21,2.05,-,-5.43,Upgrade
17,Asset Writedown,-2.86,-0.01,-,0.76,-0.61,-0.15,-,-,0.04,-0.04,-,-,-,-,-,-0.05,-,-,-,-21.5,Upgrade
18,Other Unusual Items,-4.75,1.5,3.24,13.29,-,-,-,5.38,-,-,-,-2.35,-6.77,-,-,3.08,-,-,-,5.17,Upgrade
19,Pretax Income,33.23,28.49,6.07,18.89,22.28,33.82,1.96,72.13,63.46,-0.24,27.25,78.45,85.64,58.08,38.64,53.49,62.95,40.81,-33.84,49.75,Upgrade
20,Income Tax Expense,11.16,5.74,7.8,14.3,10.15,7.85,6.56,9.1,13.34,9.96,12.22,22.81,19.75,13.97,14.94,4.94,26.81,8.86,10.6,23.24,Upgrade
21,Earnings From Continuing Operations,22.07,22.75,-1.74,4.59,12.14,25.97,-4.6,63.03,50.12,-10.2,15.03,55.64,65.89,44.11,23.69,48.55,36.14,31.95,-44.44,26.51,Upgrade
22,Minority Interest in Earnings,-7.19,-6.09,-4.78,0.25,-4.4,-14.43,-2.53,-13.08,-19.12,8.06,-7.85,-24.43,-15.57,-10.41,-6.18,-5.26,-5.42,0.97,5.7,-8.15,Upgrade
23,Net Income,14.88,16.66,-6.51,4.84,7.74,11.53,-7.13,49.95,31,-2.15,7.18,31.21,50.32,33.69,17.52,43.28,30.71,32.92,-38.74,18.37,Upgrade
24,Net Income to Common,14.88,16.66,-6.51,4.84,7.74,11.53,-7.13,49.95,31,-2.15,7.18,31.21,50.32,33.69,17.52,43.28,30.71,32.92,-38.74,18.37,Upgrade
25,Net Income Growth,92.32%,44.46%,-,-90.32%,-75.04%,-,-,60.02%,-38.39%,-,-59.01%,-27.89%,63.82%,2.34%,-,135.65%,97.34%,-9.00%,-,-52.25%,Upgrade
26,Shares Outstanding (Basic),473,1378,651,1574,941,167,713,965,1156,288,718,780,636,831,876,541,1326,389,775,876,Upgrade
27,Shares Outstanding (Diluted),473,1378,651,1574,941,167,713,965,1156,288,718,780,636,831,876,541,1326,389,775,876,Upgrade
28,Shares Change (YoY),-49.69%,724.90%,-8.67%,63.19%,-18.61%,-42.06%,-0.67%,23.60%,81.72%,-65.30%,-18.03%,44.37%,-52.05%,113.77%,13.06%,-38.32%,73.51%,-41.82%,-9.11%,16.74%,Upgrade
29,EPS (Basic),0.03,0.01,-0.01,0.00,0.01,0.07,-0.01,0.05,0.03,-0.01,0.01,0.04,0.08,0.04,0.02,0.08,0.02,0.08,-0.05,0.02,Upgrade
30,EPS (Diluted),0.03,0.01,-0.01,0.00,0.01,0.07,-0.01,0.05,0.03,-0.01,0.01,0.04,0.08,0.04,0.02,0.08,0.02,0.08,-0.05,0.02,Upgrade
31,EPS Growth,282.25%,-82.49%,-,-94.07%,-69.34%,-,-,29.46%,-66.09%,-,-50.00%,-50.05%,241.64%,-52.13%,-,282.06%,13.74%,56.43%,-,-59.10%,Upgrade
32,Free Cash Flow,53.88,49.44,-54.03,151.27,72.06,-16.93,-48,196.65,152,0.73,-16,128.34,128.33,113.11,-36.13,88.56,150.99,63.05,-42.95,180.52,Upgrade
33,Free Cash Flow Per Share,0.11,0.04,-0.08,0.10,0.08,-0.10,-0.07,0.20,0.13,0.00,-0.02,0.16,0.20,0.14,-0.04,0.16,0.11,0.16,-0.06,0.21,Upgrade
34,Dividend Per Share,-,-,-,0.020,-,-,-,0.080,-,-,-,0.080,-,-,-,0.080,-,-,-,0.040,Upgrade
35,Dividend Growth,-,-,-,-75.00%,-,-,-,0%,-,-,-,0%,-,-,-,100.00%,-,-,-,-63.64%,Upgrade
36,Gross Margin,16.32%,17.09%,15.63%,14.59%,14.39%,15.30%,16.09%,23.60%,18.53%,18.94%,20.32%,21.65%,22.12%,17.59%,19.14%,17.52%,15.73%,14.00%,17.10%,19.80%,Upgrade
37,Operating Margin,4.59%,3.80%,1.33%,3.47%,2.84%,3.56%,1.00%,9.72%,7.08%,2.41%,4.73%,9.66%,10.36%,6.56%,5.68%,7.17%,6.48%,4.83%,-1.81%,8.34%,Upgrade
38,Profit Margin,1.28%,1.65%,-0.58%,0.36%,0.62%,0.97%,-0.68%,5.83%,2.84%,-0.31%,0.79%,2.91%,4.54%,2.92%,1.80%,2.98%,2.48%,2.82%,-5.82%,1.27%,Upgrade
39,Free Cash Flow Margin,4.62%,4.89%,-4.82%,11.32%,5.74%,-1.43%,-4.55%,22.94%,13.92%,0.10%,-1.77%,11.96%,11.57%,9.81%,-3.71%,6.11%,12.17%,5.39%,-6.46%,12.46%,Upgrade
40,EBITDA,114.59,101.37,76.01,107.46,87.67,104.27,62.52,135.27,132.89,74.22,98.4,159.2,163.71,128.1,104.69,153.33,131.68,104.14,39.2,172.07,Upgrade
41,EBITDA Margin,9.82%,10.03%,6.78%,8.04%,6.98%,8.80%,5.92%,15.78%,12.17%,10.63%,10.87%,14.84%,14.77%,11.11%,10.75%,10.57%,10.61%,8.91%,5.89%,11.87%,Upgrade
42,D&A For EBITDA,61.06,62.97,61.06,61.06,51.98,62.11,51.98,51.98,55.57,57.43,55.57,55.57,48.81,52.46,49.42,49.42,51.22,47.68,51.22,51.22,Upgrade
43,EBIT,53.53,38.39,14.95,46.4,35.69,42.16,10.54,83.29,77.32,16.79,42.83,103.63,114.9,75.64,55.27,103.91,80.47,56.47,-12.02,120.85,Upgrade
44,EBIT Margin,4.59%,3.80%,1.33%,3.47%,2.84%,3.56%,1.00%,9.72%,7.08%,2.41%,4.73%,9.66%,10.36%,6.56%,5.68%,7.17%,6.48%,4.83%,-1.81%,8.34%,Upgrade
45,Effective Tax Rate,33.58%,20.14%,128.61%,75.70%,45.54%,23.21%,334.55%,12.62%,21.02%,-,44.83%,29.08%,23.06%,24.05%,38.67%,9.24%,42.59%,21.71%,-,46.71%,Upgrade
46,Revenue as Reported,1167,1010,1120,1336,1256,1185,1055,857.2,1092,697.94,905.6,4309,-,1153,973.84,4525,-,1169,665.21,1449,Upgrade
