,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,73.64,-,156.1,-,84.04,444.45,76.13,92.13,63.09,-,Upgrade
1,Revenue Growth (YoY),-52.83%,-,85.75%,-,10.38%,382.42%,20.68%,-,-4.73%,-,Upgrade
2,Cost of Revenue,5.71,-,79.79,-,1.84,354.8,0.76,1.12,0.83,-,Upgrade
3,Gross Profit,67.93,-,76.31,-,82.2,89.64,75.37,91.01,62.26,-,Upgrade
4,"Selling, General & Admin",18.12,-,19.55,-,16.94,33.39,20.99,26.69,18.06,-,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,5.62,-,-,Upgrade
6,Operating Expenses,18.12,-,19.55,-,16.94,33.39,20.99,32.31,18.06,-,Upgrade
7,Operating Income,49.81,-,56.76,-,65.26,56.25,54.38,58.7,44.2,-,Upgrade
8,Interest Expense,-3.57,-,-4.64,-,-7.74,-12.71,-12.82,-23.85,-20.9,-,Upgrade
9,Interest & Investment Income,4.44,-,1.5,-,1.47,1.44,7.51,1.54,1.5,-,Upgrade
10,Earnings From Equity Investments,7.32,-,-,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-1.38,-,-,-0.04,0.45,-,-1.61,-,Upgrade
12,Other Non Operating Income (Expenses),1.87,-,3.71,-,6.03,0.93,0.23,1.33,0.3,-,Upgrade
13,EBT Excluding Unusual Items,59.87,-,55.94,-,65.02,45.88,49.74,37.71,23.5,-,Upgrade
14,Gain (Loss) on Sale of Investments,-11.77,-,-11.82,-,42.08,-22.12,-8.71,-,-6.01,-,Upgrade
15,Gain (Loss) on Sale of Assets,-0.15,-,-,-,-0,-,-,-,-,-,Upgrade
16,Asset Writedown,-,-,-,-,-,8.99,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,-,0.19,-,-,-,-1.75,-,Upgrade
18,Pretax Income,47.94,-,44.13,-,107.28,32.74,41.04,37.71,15.74,-,Upgrade
19,Income Tax Expense,11.28,-,10.87,-,11.96,19.77,12.08,7.12,12.26,-,Upgrade
20,Earnings From Continuing Operations,36.66,-,33.26,-,95.32,12.97,28.96,30.59,3.48,-,Upgrade
21,Earnings From Discontinued Operations,-,-,-0.25,-,-,-,-,-,-,-,Upgrade
22,Net Income to Company,36.66,-,33.01,-,95.32,12.97,28.96,30.59,3.48,-,Upgrade
23,Minority Interest in Earnings,-15.78,-,-14.59,-,-18.44,-11.09,-18.08,-21.17,-16.39,-,Upgrade
24,Net Income,20.88,-,18.42,-,76.89,1.88,10.88,9.42,-12.91,-,Upgrade
25,Net Income to Common,20.88,-,18.42,-,76.89,1.88,10.88,9.42,-12.91,-,Upgrade
26,Net Income Growth,13.34%,-,-76.04%,-,606.73%,-80.02%,-,-,-,-,Upgrade
27,Shares Outstanding (Basic),1081,-,784,-,721,721,721,721,721,-,Upgrade
28,Shares Outstanding (Diluted),1081,-,784,-,721,721,721,721,721,-,Upgrade
29,Shares Change (YoY),37.91%,-,8.74%,-,-,0.00%,0.00%,-,31.40%,-,Upgrade
30,EPS (Basic),0.02,-,0.02,-,0.11,0.00,0.02,0.01,-0.02,-,Upgrade
31,EPS (Diluted),0.02,-,0.02,-,0.11,0.00,0.02,0.01,-0.02,-,Upgrade
32,EPS Growth,-17.82%,-,-77.96%,-,606.77%,-80.02%,-,-,-,-,Upgrade
33,Free Cash Flow,43.38,-,158.09,-,89.29,-123.65,18.27,-112.8,-1.24,-,Upgrade
34,Free Cash Flow Per Share,0.04,-,0.20,-,0.12,-0.17,0.03,-0.16,-0.00,-,Upgrade
35,Operating Margin,67.64%,-,36.36%,-,77.65%,12.66%,71.42%,63.72%,70.07%,-,Upgrade
36,Profit Margin,28.36%,-,11.80%,-,91.49%,0.42%,14.29%,10.23%,-20.47%,-,Upgrade
37,Free Cash Flow Margin,58.92%,-,101.27%,-,106.25%,-27.82%,23.99%,-122.44%,-1.96%,-,Upgrade
38,EBITDA,50.71,-,57.56,-,65.5,56.75,55.28,80.28,45.17,-,Upgrade
39,D&A For EBITDA,0.9,0.83,0.8,0.26,0.24,0.5,0.9,21.58,0.96,0.97,Upgrade
40,EBIT,49.81,-,56.76,-,65.26,56.25,54.38,58.7,44.2,-,Upgrade
