,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,360.8,590.72,363.71,83.09,54.2,57.92,83.73,16.7,149.29,125.35,Upgrade
1,Short-Term Investments,-,0.78,-,0.72,-,18.53,-,-,112,0.13,Upgrade
2,Trading Asset Securities,8.61,10.63,11.02,12.94,18.4,20.71,14.11,16.68,22.16,28.31,Upgrade
3,Cash & Short-Term Investments,369.42,602.13,374.73,96.75,72.6,97.16,97.84,33.38,283.45,153.8,Upgrade
4,Cash Growth,-1.42%,522.34%,416.18%,-0.42%,-25.80%,191.05%,-65.48%,-78.29%,836.59%,-47.22%,Upgrade
5,Accounts Receivable,12.84,39.89,161.33,190.34,64.36,156.87,15.9,29.8,-,-,Upgrade
6,Other Receivables,-,0.15,-,62.81,-,26.33,-,5.96,5.48,5.71,Upgrade
7,Receivables,12.84,40.04,161.33,253.14,66.58,186.3,143.25,39.94,17,44.81,Upgrade
8,Inventory,-,-,-,-,-,-,75.8,-,-,-,Upgrade
9,Prepaid Expenses,7.09,5.68,69.49,63.93,344.1,14.3,162.19,314.46,47.77,5.67,Upgrade
10,Other Current Assets,-,0.09,-,12.8,-,67.62,-,-,-,90.05,Upgrade
11,Total Current Assets,389.34,647.95,605.54,426.62,483.28,365.37,479.08,387.78,348.22,294.32,Upgrade
12,"Property, Plant & Equipment",41.5,9.33,10.2,6.69,6.72,9.56,8.61,6.13,11.31,15.52,Upgrade
13,Long-Term Investments,223.85,-,-,-,-,203.89,226.47,244.1,224.49,228.87,Upgrade
14,Other Long-Term Assets,1543,1507,1473,1565,1501,1770,1633,1588,1453,1535,Upgrade
15,Total Assets,2198,2165,2088,1999,1991,2349,2347,2226,2037,2073,Upgrade
16,Accounts Payable,-,-,-,-,-,12.77,-,-,-,-,Upgrade
17,Accrued Expenses,-,10.83,-,13.29,-,11.72,-,-,-,20.48,Upgrade
18,Short-Term Debt,-,140.78,142.2,154.27,151.54,276.46,103.06,-,-,100.58,Upgrade
