,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,82.33,78.29,73.9,112.15,151.32,98.01,128.41,-114.98,331.3,47.83,175.57,119.2,367.46,249.49,192.9,367.01,401.96,178.18,112.24,393.52,Upgrade
1,Other Revenue,-9.94,9.94,-,26.63,-13.84,13.84,-,213.17,-219.96,219.96,-,84.02,-41.95,41.95,-,79.12,-39.84,39.84,-,77.44,Upgrade
2,Revenue,72.39,88.23,73.9,138.78,137.48,111.84,128.41,98.19,111.34,267.79,175.57,203.22,325.51,291.44,192.9,446.13,362.13,218.01,112.24,470.96,Upgrade
3,Revenue Growth (YoY),-47.35%,-21.11%,-42.45%,41.34%,23.49%,-58.23%,-26.86%,-51.68%,-65.80%,-8.11%,-8.98%,-54.45%,-10.11%,33.68%,71.86%,-5.27%,45.88%,32.47%,-46.87%,-4.32%,Upgrade
4,Cost of Revenue,49.82,64.31,55.11,127.74,108.41,86.06,136.48,125.28,94.53,163.41,136.99,184.01,286.73,252.88,164.2,394.77,333.59,203.63,89.81,403.34,Upgrade
5,Gross Profit,22.57,23.92,18.79,11.04,29.07,25.78,-8.07,-27.09,16.81,104.38,38.57,19.21,38.78,38.56,28.7,51.36,28.54,14.38,22.43,67.62,Upgrade
6,"Selling, General & Admin",19.12,21.1,26.44,23.83,23.88,22.28,22.99,33.97,22.57,20.9,22.57,24.2,22.25,22.56,24.02,19.21,22.45,24.5,23.91,27.18,Upgrade
7,Other Operating Expenses,4.3,4.74,4.24,6.58,5.07,3.03,4.2,6.6,1.79,2.85,4.91,2.74,1.63,1.46,5.28,4.07,2,1.85,4.03,4.36,Upgrade
8,Operating Expenses,21.17,54.84,29.18,49.36,29.63,32.9,26.54,55.21,9.01,29.51,27.62,112.81,21.46,17.4,25.48,30.43,20.66,27.25,30.2,36.94,Upgrade
9,Operating Income,1.4,-30.92,-10.39,-38.33,-0.56,-7.12,-34.61,-82.3,7.8,74.87,10.95,-93.6,17.32,21.16,3.21,20.92,7.88,-12.87,-7.77,30.68,Upgrade
10,Interest Expense,-9.3,-8.33,-11.81,-10.87,-10.91,-10.09,-9.48,-13.58,-9.93,-9.34,-9.06,-10.62,-9.38,-9.1,-7.69,-10.25,-9.55,-9.27,-8.87,-12.64,Upgrade
11,Interest & Investment Income,1.03,1.01,1.04,0.7,-,4.61,1.63,2.03,2.83,2.89,2.91,27.25,3.95,4.04,3.69,44.06,1.26,1.57,1.43,1.45,Upgrade
12,Earnings From Equity Investments,-,0.16,-0.16,-,-,1.26,-1.26,-,-,1.96,-1.96,-,-,2.78,-2.78,7.36,-2.34,-2.51,-2.5,-,Upgrade
