,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,189.44,183.77,161.21,143.22,248.43,199.74,131.89,110.74,138.26,67.84
1,Short-Term Investments,25.94,101.57,95,105.93,25,9.12,12.92,20.89,0.66,0.51
2,Trading Asset Securities,102.8,-,105.2,103.21,-,-,-,40,30,-
3,Cash & Short-Term Investments,318.17,285.33,361.41,352.36,273.43,208.86,144.81,171.63,168.92,68.36
4,Cash Growth,-11.96%,-19.02%,32.18%,68.71%,88.82%,21.69%,-14.27%,151.08%,170.87%,-27.41%
5,Accounts Receivable,166.08,151.19,147.35,120.66,164.5,146.73,101.29,81.11,61.02,64.92
6,Other Receivables,-,14.93,-,4.16,9.9,11.63,15.94,7.57,4.35,4.56
7,Receivables,166.08,166.12,147.35,124.82,174.4,158.36,117.22,88.68,65.36,69.48
8,Inventory,156.27,68.65,100.98,66.06,92.83,89.64,78.24,55.03,49.51,42.67
9,Other Current Assets,96.32,16.76,12.6,17.03,24.07,21.14,7.02,12.01,18.6,22.5
10,Total Current Assets,736.85,536.86,622.33,560.27,564.72,477.99,347.29,327.35,302.39,203
11,"Property, Plant & Equipment",241.67,203.41,102.78,89.88,56.84,55.83,54.59,58.5,60.87,65
12,Other Intangible Assets,5.24,5.64,4.62,4.6,4.57,4.37,4.61,4.76,4.78,3.5
13,Long-Term Deferred Tax Assets,0.77,1.15,0.03,0.07,1.35,0.39,0.99,0.51,3.82,3.04
14,Other Long-Term Assets,-,7.16,7.35,7.54,7.77,7.91,4.88,5,-,-
15,Total Assets,984.52,754.22,737.1,662.35,635.23,546.49,412.36,396.11,371.86,274.55
16,Accounts Payable,201.56,104.99,137.97,70,87.03,63.28,47.22,45.85,24.12,19.45
17,Accrued Expenses,12.96,12.04,5.06,7.07,4.28,8.77,4.71,7.1,5.25,14.64
18,Short-Term Debt,-,10,140,135.32,122.33,80.28,-,-,-,0.27
19,Current Portion of Long-Term Debt,172.17,80,-,-,-,-,-,-,-,-
20,Current Portion of Leases,2.43,1.12,-,0.2,2.05,2.54,2.64,3.76,3.97,3.86
21,Current Income Taxes Payable,10.89,7.51,9.82,4.05,7.68,5.62,4.66,2.28,0.66,0.95
22,Current Unearned Revenue,15.11,6.34,5.98,6.22,8.25,4.96,3.25,3.82,2.61,4.05
23,Other Current Liabilities,60.67,52.03,3.92,11.81,8.61,6.03,7.79,5.4,21.85,26.92
24,Total Current Liabilities,485.14,282.67,303.43,234.81,240.23,171.47,70.26,68.19,58.47,70.15
25,Long-Term Debt,-,26,-,-,-,-,-,-,-,-
26,Long-Term Leases,2.94,-,-,-,0.22,0.24,1.14,2.18,3.33,5.67
27,Total Liabilities,488.08,308.67,303.43,234.81,240.44,171.71,71.4,70.37,61.8,75.83
28,Common Stock,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,-
29,Additional Paid-In Capital,206.81,206.81,225.25,249.65,249.65,249.65,249.65,249.65,270.28,163.68
30,Retained Earnings,302.02,310.07,228.2,249.43,170.75,196.82,120.35,147.82,73.31,106.98
31,Comprehensive Income & Other,-13.56,-72.49,-20.8,-72.53,-26.34,-72.63,-29.87,-72.63,-34.5,-72.58
32,Total Common Equity,495.64,444.76,433.01,426.91,394.42,374.21,340.49,325.21,309.45,198.08
33,Minority Interest,0.79,0.8,0.67,0.63,0.36,0.57,0.47,0.54,0.61,0.64
34,Shareholders' Equity,496.43,445.56,433.67,427.54,394.79,374.78,340.96,325.74,310.07,198.72
35,Total Liabilities & Equity,984.52,754.22,737.1,662.35,635.23,546.49,412.36,396.11,371.86,274.55
36,Total Debt,177.54,117.12,140,135.52,124.6,83.06,3.78,5.94,7.31,9.8
37,Net Cash (Debt),140.63,168.21,221.41,216.84,148.83,125.8,141.03,165.69,161.61,58.55
38,Net Cash Growth,-36.48%,-22.43%,48.76%,72.38%,5.53%,-24.08%,-12.74%,182.98%,180.93%,-34.03%
39,Net Cash Per Share,0.35,0.42,0.55,0.54,0.37,0.31,0.35,0.41,0.41,0.20
40,Filing Date Shares Outstanding,405.04,405.04,405.04,405.04,405.04,405.04,405.04,405.04,405.04,300
41,Total Common Shares Outstanding,405.04,405.04,405.04,405.04,405.04,405.04,405.04,405.04,405.04,300
42,Working Capital,251.7,254.19,318.9,325.46,324.49,306.52,277.03,259.16,243.93,132.85
43,Book Value Per Share,1.22,1.10,1.07,1.05,0.97,0.92,0.84,0.80,0.76,0.66
44,Tangible Book Value,490.4,439.12,428.39,422.31,389.86,369.84,335.87,320.45,304.67,194.58
45,Tangible Book Value Per Share,1.21,1.08,1.06,1.04,0.96,0.91,0.83,0.79,0.75,0.65
46,Buildings,-,15.5,-,15.5,-,15.86,20.36,20.36,27.9,27.87
47,Machinery,-,35.67,-,31.44,-,29.01,21.82,21.39,19.23,18.57
48,Construction In Progress,-,122.61,-,2.78,-,2.29,4.83,4.16,3.9,4.81
49,Leasehold Improvements,-,42.01,-,38.25,-,28.88,23.8,22.05,18.49,15.55
