,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,323.73,-,355.85,-,537.16,585.86,605.88,341.2,226.78,384.93,Upgrade
1,Revenue Growth (YoY),-9.02%,-,-33.75%,-,-11.34%,71.70%,167.17%,-11.36%,-47.34%,-13.02%,Upgrade
2,Cost of Revenue,277.06,-,271.92,-,397.59,420.42,354.08,256.38,217.51,278.02,Upgrade
3,Gross Profit,46.67,-,83.93,-,139.57,165.44,251.81,84.82,9.27,106.91,Upgrade
4,"Selling, General & Admin",60.51,-,51.41,-,52.62,65.75,45.37,54.54,80.04,42.51,Upgrade
5,Other Operating Expenses,0.88,-,0.88,-,0.35,0.36,0.36,0.42,0.42,0.47,Upgrade
6,Operating Expenses,71.34,-,60.89,-,54.05,64.92,47.42,52.71,80.03,78.02,Upgrade
7,Operating Income,-24.67,-,23.04,-,85.53,100.52,204.39,32.12,-70.76,28.89,Upgrade
8,Interest Expense,-29.84,-,-25.59,-,-16.33,-16.39,-17.53,-18.73,-21.99,-22.74,Upgrade
9,Interest & Investment Income,2.32,-,0.15,-,0.03,0.05,0.24,0.07,0.04,0.04,Upgrade
10,Other Non Operating Income (Expenses),0.31,-,-0.21,-,-1.46,11.7,-4.71,-0.31,0.1,-0,Upgrade
11,EBT Excluding Unusual Items,-51.88,-,-2.6,-,67.78,95.88,182.39,13.14,-92.61,6.2,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,0.33,-,-0.31,-0.49,-,-0.03,-,-,Upgrade
13,Asset Writedown,-0.43,-,-37.39,-,-,-,-,-0.14,-0.19,-224.56,Upgrade
14,Other Unusual Items,-,-,-,-,-,0.37,-,-,-,-,Upgrade
15,Pretax Income,-52.32,-,-39.66,-,67.47,95.76,182.39,12.97,-92.8,-218.37,Upgrade
16,Income Tax Expense,-1.73,-,25.68,-,22.73,37.61,37.39,-1.78,-7.48,-45.43,Upgrade
17,Earnings From Continuing Operations,-50.59,-,-65.34,-,44.73,58.15,145,14.75,-85.32,-172.93,Upgrade
18,Earnings From Discontinued Operations,-,-,-0.41,-,-,-,-,-,-,-,Upgrade
19,Net Income to Company,-50.59,-,-65.75,-,44.73,58.15,145,14.75,-85.32,-172.93,Upgrade
20,Net Income,-50.59,-,-65.75,-,44.73,58.15,145,14.75,-85.32,-172.93,Upgrade
21,Net Income to Common,-50.59,-,-65.75,-,44.73,58.15,145,14.75,-85.32,-172.93,Upgrade
22,Net Income Growth,-,-,-,-,-69.15%,294.13%,-,-,-,-,Upgrade
23,Shares Outstanding (Basic),1635,-,1635,-,1635,1635,1635,1635,1635,1635,Upgrade
24,Shares Outstanding (Diluted),1635,-,1635,-,1635,1635,1635,1635,1635,1635,Upgrade
25,EPS (Basic),-0.03,-,-0.04,-,0.03,0.04,0.09,0.01,-0.05,-0.11,Upgrade
26,EPS (Diluted),-0.03,-,-0.04,-,0.03,0.04,0.09,0.01,-0.05,-0.11,Upgrade
27,EPS Growth,-,-,-,-,-69.15%,294.15%,-,-,-,-,Upgrade
28,Free Cash Flow,7.72,-,-124.41,-,107.77,51.41,-192.04,0.5,-155.81,-60.94,Upgrade
29,Free Cash Flow Per Share,0.00,-,-0.08,-,0.07,0.03,-0.12,0.00,-0.10,-0.04,Upgrade
30,Operating Margin,-7.62%,-,6.47%,-,15.92%,17.16%,33.73%,9.41%,-31.20%,7.51%,Upgrade
31,Profit Margin,-15.63%,-,-18.48%,-,8.33%,9.92%,23.93%,4.32%,-37.62%,-44.93%,Upgrade
32,Free Cash Flow Margin,2.39%,-,-34.96%,-,20.06%,8.77%,-31.70%,0.15%,-68.71%,-15.83%,Upgrade
33,EBITDA,-10.6,-,31.84,-,91.99,114.26,208.53,35.73,-47.61,120.33,Upgrade
34,D&A For EBITDA,14.07,22.14,8.8,3.9,6.46,13.75,4.14,3.61,23.16,91.44,Upgrade
35,EBIT,-24.67,-,23.04,-,85.53,100.52,204.39,32.12,-70.76,28.89,Upgrade
