,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,53.82,34.48,60.09,56.09,63.08,104.07,72.67,20.21,360.22,461.64,Upgrade
1,Cash & Short-Term Investments,53.82,34.48,60.09,56.09,63.08,104.07,72.67,20.21,360.22,461.64,Upgrade
2,Cash Growth,-10.42%,-38.52%,-4.75%,-46.11%,-13.19%,414.87%,-79.83%,-95.62%,-34.36%,599.62%,Upgrade
3,Accounts Receivable,103.04,130.36,106.31,123.3,68.74,85.18,128.63,87.83,68.48,73.74,Upgrade
4,Other Receivables,25.93,16.63,38.82,20.56,17.99,23.57,271.23,27.63,9.34,5.06,Upgrade
5,Receivables,128.97,146.99,145.13,143.86,86.73,108.74,399.86,115.46,77.82,78.8,Upgrade
6,Inventory,99.79,111.65,96.36,86.84,100.3,121.42,144.72,131.75,85.12,113.41,Upgrade
7,Restricted Cash,27.01,26.97,26.91,26.88,-,-,-,-,-,-,Upgrade
8,Other Current Assets,92.95,97.03,259.24,174.17,295.96,213.48,334.57,637.4,465.15,369.39,Upgrade
9,Total Current Assets,402.55,417.11,587.72,487.83,546.07,547.72,951.82,904.82,988.31,1023,Upgrade
10,"Property, Plant & Equipment",1278,1326,1536,1595,1616,1639,1243,1126,757.71,796.57,Upgrade
11,Long-Term Investments,51.09,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,50.66,54.57,57.98,61.68,73.44,70.87,73.95,77.17,81.3,84.3,Upgrade
13,Long-Term Deferred Tax Assets,147.32,166.64,209.82,232.36,213.37,218.02,207.25,192.28,175.79,166.94,Upgrade
14,Other Long-Term Assets,185.49,236.71,198.01,48.01,30.34,30.34,30.34,30.34,272.87,252.27,Upgrade
15,Total Assets,2115,2201,2590,2425,2480,2506,2506,2330,2276,2334,Upgrade
16,Accounts Payable,79.09,94.28,80.44,106.33,154.02,106.48,155.21,69.54,83.15,73.93,Upgrade
17,Accrued Expenses,11.73,47.74,14.77,45.51,18.94,60.03,24.32,55.56,13.95,17.26,Upgrade
18,Short-Term Debt,-,-,-,-,-,-,-,-,440,555,Upgrade
19,Current Portion of Long-Term Debt,516.99,472,477,337,247,557,577,430,-,-,Upgrade
20,Current Portion of Leases,0.72,1.7,2.07,1.63,1.87,1.94,4.2,3.67,3.67,3.99,Upgrade
21,Current Income Taxes Payable,19.79,40.83,85.87,86.91,67.76,60.65,65.59,50.56,46.41,68.02,Upgrade
22,Current Unearned Revenue,7.69,3.79,42.41,62.19,27.97,28.59,1.52,1.95,7.21,10.28,Upgrade
23,Other Current Liabilities,90.18,97.55,64.33,60.5,251.52,84.12,131.66,139.43,93.4,113.2,Upgrade
24,Total Current Liabilities,726.18,757.89,766.88,700.07,769.07,898.82,959.51,750.71,687.78,841.68,Upgrade
25,Long-Term Debt,437.5,440,341.5,176,177,-,-,178,178,-,Upgrade
26,Long-Term Leases,-,-,-,1.28,1.24,2.91,-,-,3.67,3.45,Upgrade
27,Long-Term Unearned Revenue,10.56,11.04,-,-,-,-,-,-,-,-,Upgrade
28,Other Long-Term Liabilities,25.8,26.49,32.3,32.71,33.62,150.26,151,150.9,170.41,167.94,Upgrade
29,Total Liabilities,1200,1235,1141,910.06,980.93,1052,1111,1080,1040,1013,Upgrade
30,Common Stock,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,Upgrade
31,Additional Paid-In Capital,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,Upgrade
32,Retained Earnings,-101.52,-50.93,432.46,498.21,482.18,437.45,379.31,234.31,219.56,304.88,Upgrade
33,Comprehensive Income & Other,-126.31,-126.24,-126.2,-126.19,-126.22,-126.58,-126.53,-126.52,-126.21,-126.38,Upgrade
34,Total Common Equity,914.94,965.6,1449,1515,1499,1454,1396,1251,1236,1321,Upgrade
35,Shareholders' Equity,914.94,965.6,1449,1515,1499,1454,1396,1251,1236,1321,Upgrade
36,Total Liabilities & Equity,2115,2201,2590,2425,2480,2506,2506,2330,2276,2334,Upgrade
37,Total Debt,955.21,913.7,820.57,515.91,427.11,561.85,581.2,611.67,625.34,562.44,Upgrade
38,Net Cash (Debt),-901.39,-879.22,-760.49,-459.83,-364.03,-457.79,-508.54,-591.46,-265.12,-100.8,Upgrade
39,Net Cash Per Share,-0.55,-,-0.47,-,-0.22,-0.28,-0.31,-0.36,-0.16,-0.06,Upgrade
40,Filing Date Shares Outstanding,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,Upgrade
41,Total Common Shares Outstanding,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,Upgrade
42,Working Capital,-323.63,-340.78,-179.16,-212.24,-223,-351.1,-7.69,154.11,300.53,181.57,Upgrade
43,Book Value Per Share,0.56,0.59,0.89,0.93,0.92,0.89,0.85,0.76,0.76,0.81,Upgrade
44,Tangible Book Value,864.28,911.02,1391,1453,1425,1383,1322,1173,1155,1237,Upgrade
45,Tangible Book Value Per Share,0.53,0.56,0.85,0.89,0.87,0.85,0.81,0.72,0.71,0.76,Upgrade
46,Land,-,981.35,-,1023,-,1020,-,768.41,-,712.26,Upgrade
47,Machinery,-,422.79,-,496.22,-,490.92,-,407.88,-,397.19,Upgrade
48,Construction In Progress,-,173.26,-,392.96,-,323.79,-,113.8,-,1.43,Upgrade
