,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,2266,1651,1444,1876,2294,2077,2278,1928,2752,1547,1736,2103,2049,2009,2113,2043,2065,2310,2246,2499,2380,Upgrade
1,Market Cap Growth,-20.53%,-20.53%,-36.62%,-2.71%,-16.64%,34.29%,31.25%,-8.31%,34.31%,-23.00%,-17.87%,2.95%,-0.78%,-13.04%,-5.90%,-18.25%,-13.25%,-4.96%,-13.80%,-15.85%,-4.26%,Upgrade
2,Enterprise Value,1726,1117,866,1259,1677,1502,1693,1357,2181,988,1133,1478,1424,1396,1473,1372,1391,1722,1618,1887,1768,Upgrade
3,Last Close Price,11.60,8.45,7.39,9.10,11.13,10.08,11.05,9.23,13.18,7.41,8.31,9.89,9.63,9.44,9.93,9.47,9.57,10.71,10.41,11.38,10.84,Upgrade
4,PE Ratio,67.52,48.57,33.09,34.62,-,54.10,154.38,-74.64,-,-,-,-,-,68.86,40.88,69.03,82.47,58.06,-,40.79,28.14,Upgrade
5,Forward PE,-,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,Upgrade
6,PS Ratio,4.59,3.30,2.82,3.60,4.55,4.63,5.87,6.21,11.64,5.73,5.99,5.85,5.06,4.84,4.98,5.50,5.92,6.19,5.71,5.64,4.69,Upgrade
7,PB Ratio,2.44,1.78,1.58,1.97,2.34,2.11,2.37,1.97,2.89,1.58,1.77,2.03,1.94,1.89,2.00,1.91,1.94,2.18,2.18,2.31,2.21,Upgrade
8,P/TBV Ratio,1.86,1.86,1.64,2.05,2.43,2.20,2.47,2.06,3.02,1.65,1.85,2.12,2.02,1.97,2.09,1.98,2.02,2.26,2.27,2.40,2.30,Upgrade
